Latitude,Longitude,Comment,Depth,G&G-DO
1134.3998N,12227.0678E,4,0.324,4.731
1134.3998N,12227.0678E,4,0.323,4.756
1134.3998N,12227.0678E,4,0.323,4.782
1134.3998N,12227.0678E,4,0.323,4.805
1134.3998N,12227.0678E,4,0.322,4.83
1134.3998N,12227.0678E,4,0.323,4.85
1134.3998N,12227.0678E,4,0.322,4.87
1134.3998N,12227.0678E,4,0.323,4.889
1134.3998N,12227.0678E,4,0.324,4.902
1134.3998N,12227.0678E,4,0.323,4.921
1134.3998N,12227.0678E,4,0.324,4.938
1134.3998N,12227.0678E,4,0.323,4.951
1134.3998N,12227.0678E,4,0.324,4.967
1134.3998N,12227.0678E,4,0.324,4.984
1134.3998N,12227.0678E,4,0.324,4.997
1134.3998N,12227.0678E,4,0.324,5.007
1134.3998N,12227.0678E,4,0.324,5.018
1134.3998N,12227.0678E,4,0.322,5.032
1134.3998N,12227.0678E,4,0.322,5.043
1134.3998N,12227.0678E,4,0.323,5.05
1134.3998N,12227.0678E,4,0.323,5.062
1134.3998N,12227.0678E,4,0.323,5.069
1134.3998N,12227.0678E,4,0.322,5.08
1134.3998N,12227.0678E,4,0.323,5.087
1134.3998N,12227.0678E,4,0.324,5.097
1134.3998N,12227.0678E,4,0.323,5.103
1134.3998N,12227.0678E,4,0.324,5.111
1134.3998N,12227.0678E,4,0.323,5.119
1134.3998N,12227.0678E,4,0.325,5.122
1134.3998N,12227.0678E,4,0.324,5.126
1134.3998N,12227.0678E,4,0.323,5.131
1134.3998N,12227.0678E,4,0.324,5.139
1134.3998N,12227.0678E,4,0.326,5.141
1134.3998N,12227.0678E,4,0.324,5.148
1134.3998N,12227.0678E,4,0.324,5.156
1134.3998N,12227.0678E,4,0.323,5.161
1134.3998N,12227.0678E,4,0.324,5.164
1134.3998N,12227.0678E,4,0.324,5.168
1134.3998N,12227.0678E,4,0.324,5.168
1134.3998N,12227.0678E,4,0.324,5.172
1134.3998N,12227.0678E,4,0.324,5.171
1134.3998N,12227.0678E,4,0.324,5.169
1134.3998N,12227.0678E,4,0.323,5.174
1134.3998N,12227.0678E,4,0.324,5.175
1134.3998N,12227.0678E,4,0.323,5.176
1134.3998N,12227.0678E,4,0.323,5.179
1134.3998N,12227.0678E,4,0.324,5.176
1134.3998N,12227.0678E,4,0.323,5.177
1134.3998N,12227.0678E,4,0.325,5.179
1134.3998N,12227.0678E,4,0.324,5.18
1134.3998N,12227.0678E,4,0.324,5.181
1134.3998N,12227.0678E,4,0.325,5.178
1134.3998N,12227.0678E,4,0.324,5.173
1134.3998N,12227.0678E,4,0.324,5.172
1134.3998N,12227.0678E,4,0.325,5.171
1134.3998N,12227.0678E,4,0.323,5.166
1134.3998N,12227.0678E,4,0.323,5.165
1134.3998N,12227.0678E,4,0.323,5.163
1134.3998N,12227.0678E,4,0.323,5.161
1134.3998N,12227.0678E,4,0.322,5.162
1134.3998N,12227.0678E,4,0.323,5.158
1134.3998N,12227.0678E,4,0.323,5.16
1134.3998N,12227.0678E,4,0.324,5.151
1134.3998N,12227.0678E,4,0.324,5.149
1134.3998N,12227.0678E,4,0.323,5.145
1134.3998N,12227.0678E,4,0.324,5.137
1134.3998N,12227.0678E,4,0.323,5.129
1134.3998N,12227.0678E,4,0.324,5.129
1134.3998N,12227.0678E,4,0.324,5.125
1134.3998N,12227.0678E,4,0.323,5.118
1134.3998N,12227.0678E,4,0.324,5.112
1134.3998N,12227.0678E,4,0.324,5.109
1134.3998N,12227.0678E,4,0.324,5.103
1134.3998N,12227.0678E,4,0.324,5.094
1134.3998N,12227.0678E,4,0.323,5.089
1134.3998N,12227.0678E,4,0.324,5.086
1134.3998N,12227.0678E,4,0.324,5.077
1134.3998N,12227.0678E,4,0.323,5.07
1134.3998N,12227.0678E,4,0.324,5.065
1134.3998N,12227.0678E,4,0.323,5.058
1134.3998N,12227.0678E,4,0.323,5.051
1134.3998N,12227.0678E,4,0.324,5.045
1134.3998N,12227.0678E,4,0.323,5.035
1134.3998N,12227.0678E,4,0.323,5.028
1134.3998N,12227.0678E,4,0.324,5.022
1134.3998N,12227.0678E,4,0.323,5.011
1134.3998N,12227.0678E,4,0.324,5.006
1134.3998N,12227.0678E,4,0.323,5.0
1134.3998N,12227.0678E,4,0.324,4.991
1134.3998N,12227.0678E,4,0.324,4.985
1134.3998N,12227.0678E,4,0.323,4.977
1134.3998N,12227.0678E,4,0.324,4.968
1134.3998N,12227.0678E,4,0.324,4.955
1134.3998N,12227.0678E,4,0.324,4.952
1134.3998N,12227.0678E,4,0.325,4.944
1134.3998N,12227.0678E,4,0.324,4.935
1134.3998N,12227.0678E,4,0.324,4.927
1134.3998N,12227.0678E,4,0.324,4.916
1134.3998N,12227.0678E,4,0.324,4.906
1134.3998N,12227.0678E,4,0.324,4.906
1134.3998N,12227.0678E,4,0.324,4.898
1134.3998N,12227.0678E,4,0.324,4.891
1134.3998N,12227.0678E,4,0.324,4.883
1134.3998N,12227.0678E,4,0.325,4.871
1134.3998N,12227.0678E,4,0.324,4.863
1134.3998N,12227.0678E,4,0.324,4.854
1134.3998N,12227.0678E,4,0.324,4.845
1134.3998N,12227.0678E,4,0.323,4.836
1134.3998N,12227.0678E,4,0.324,4.822
1134.3998N,12227.0678E,4,0.324,4.811
1134.3998N,12227.0678E,4,0.323,4.804
1134.3998N,12227.0678E,4,0.324,4.79
1134.3998N,12227.0678E,4,0.324,4.778
1134.3998N,12227.0678E,4,0.325,4.773
1134.3998N,12227.0678E,4,0.325,4.762
1134.3998N,12227.0678E,4,0.323,4.754
1134.3998N,12227.0678E,4,0.324,4.741
1134.3998N,12227.0678E,4,0.324,4.732
1134.3998N,12227.0678E,4,0.324,4.723
1134.3998N,12227.0678E,4,0.323,4.711
1134.3998N,12227.0678E,4,0.323,4.698
1134.3998N,12227.0678E,4,0.323,4.686
1134.3998N,12227.0678E,4,0.324,4.676
1134.3998N,12227.0678E,4,0.324,4.667
1134.3998N,12227.0678E,4,0.323,4.656
1134.3998N,12227.0678E,4,0.324,4.645
1134.3998N,12227.0678E,4,0.323,4.635
1134.3998N,12227.0678E,4,0.323,4.623
1134.3998N,12227.0678E,4,0.323,4.612
1134.3998N,12227.0678E,4,0.322,4.604
1134.3998N,12227.0678E,4,0.324,4.592
1134.3998N,12227.0678E,4,0.323,4.58
1134.3998N,12227.0678E,4,0.323,4.568
1134.3998N,12227.0678E,4,0.323,4.559
1134.3998N,12227.0678E,4,0.324,4.546
1134.3998N,12227.0678E,4,0.323,4.537
1134.3998N,12227.0678E,4,0.323,4.525
1134.3998N,12227.0678E,4,0.324,4.516
1134.3998N,12227.0678E,4,0.324,4.503
1134.3998N,12227.0678E,4,0.323,4.489
1134.3998N,12227.0678E,4,0.324,4.477
1134.3998N,12227.0678E,4,0.326,4.464
1134.3998N,12227.0678E,4,0.324,4.457
1134.3998N,12227.0678E,4,0.323,4.446
1134.3998N,12227.0678E,4,0.325,4.434
1134.3998N,12227.0678E,4,0.324,4.421
1134.3998N,12227.0678E,4,0.326,4.408
1134.3998N,12227.0678E,4,0.324,4.398
1134.3998N,12227.0678E,4,0.324,4.387
1134.3998N,12227.0678E,4,0.324,4.375
1134.3998N,12227.0678E,4,0.323,4.365
1134.3998N,12227.0678E,4,0.323,4.354
1134.3998N,12227.0678E,4,0.323,4.341
1134.3998N,12227.0678E,4,0.324,4.331
1134.3998N,12227.0678E,4,0.323,4.318
1134.3998N,12227.0678E,4,0.323,4.308
1134.3998N,12227.0678E,4,0.324,4.297
1134.3998N,12227.0678E,4,0.324,4.297
1138.99700N,12225.37300E,22,0.0,4.862
1138.99700N,12225.37300E,22,0.1,4.867
1138.99700N,12225.37300E,22,0.2,4.868
1138.99700N,12225.37300E,22,0.3,4.864
1138.99700N,12225.37300E,22,0.4,4.839
1138.99700N,12225.37300E,22,0.5,4.822
1138.99700N,12225.37300E,22,0.6,4.789
1138.99700N,12225.37300E,22,0.7,4.756
1138.99700N,12225.37300E,22,0.8,4.711
1138.99700N,12225.37300E,22,0.9,4.644
1138.99700N,12225.37300E,22,1.0,4.597
1138.99700N,12225.37300E,22,1.1,4.583
1138.99700N,12225.37300E,22,1.2,4.566
1138.99700N,12225.37300E,22,1.3,4.551
1138.99700N,12225.37300E,22,1.4,4.52
1138.99700N,12225.37300E,22,1.5,4.484
1138.99700N,12225.37300E,22,1.6,4.458
1138.99700N,12225.37300E,22,1.7,4.43
1138.99700N,12225.37300E,22,1.8,4.417
1138.99700N,12225.37300E,22,1.9,4.41
1138.99700N,12225.37300E,22,2.0,4.4
1138.99700N,12225.37300E,22,2.1,4.355
1138.99700N,12225.37300E,22,2.2,4.327
1138.99700N,12225.37300E,22,2.3,4.309
1138.99700N,12225.37300E,22,2.4,4.294
1138.99700N,12225.37300E,22,2.5,4.274
1138.99700N,12225.37300E,22,2.6,4.236
1138.99700N,12225.37300E,22,2.7,4.19
1138.99700N,12225.37300E,22,2.8,4.176
1138.99700N,12225.37300E,22,2.9,4.158
1138.99700N,12225.37300E,22,3.0,4.144
1138.99700N,12225.37300E,22,3.1,4.123
1138.99700N,12225.37300E,22,3.2,4.088
1138.99700N,12225.37300E,22,3.3,4.025
1138.99700N,12225.37300E,22,3.4,3.986
1138.99700N,12225.37300E,22,3.5,3.975
1138.99700N,12225.37300E,22,3.6,3.968
1138.99700N,12225.37300E,22,3.7,3.96
1138.99700N,12225.37300E,22,3.8,3.952
1138.99700N,12225.37300E,22,3.9,3.935
1138.99700N,12225.37300E,22,4.0,3.894
1138.99700N,12225.37300E,22,4.1,3.871
1138.99700N,12225.37300E,22,4.2,3.842
1138.99700N,12225.37300E,22,4.3,3.81
1138.99700N,12225.37300E,22,4.4,3.78
1138.99700N,12225.37300E,22,4.5,3.763
1138.99700N,12225.37300E,22,4.6,3.731
1138.99700N,12225.37300E,22,4.7,3.723
1138.99700N,12225.37300E,22,4.8,3.718
1138.99700N,12225.37300E,22,4.9,3.717
1138.99700N,12225.37300E,22,5.0,3.713
1138.99700N,12225.37300E,22,5.1,3.706
1138.99700N,12225.37300E,22,5.2,3.684
1138.99700N,12225.37300E,22,5.3,3.668
1138.99700N,12225.37300E,22,5.4,3.653
1138.99700N,12225.37300E,22,5.5,3.616
1138.99700N,12225.37300E,22,5.6,3.607
1138.99700N,12225.37300E,22,5.7,3.602
1138.99700N,12225.37300E,22,5.8,3.587
1138.99700N,12225.37300E,22,5.9,3.57
1138.99700N,12225.37300E,22,6.0,3.555
1138.99700N,12225.37300E,22,6.1,3.531
1138.99700N,12225.37300E,22,6.2,3.515
1138.99700N,12225.37300E,22,6.3,3.508
1138.99700N,12225.37300E,22,6.4,3.503
1138.99700N,12225.37300E,22,6.5,3.501
1138.99700N,12225.37300E,22,6.6,3.499
1138.99700N,12225.37300E,22,6.7,3.495
1138.99700N,12225.37300E,22,6.8,3.482
1138.99700N,12225.37300E,22,6.9,2.362
1137.46900N,12225.56300E,31,0.0,7.477
1137.46900N,12225.56300E,31,0.1,7.471
1137.46900N,12225.56300E,31,0.2,7.467
1137.46900N,12225.56300E,31,0.3,7.485
1137.46900N,12225.56300E,31,0.4,7.47
1137.46900N,12225.56300E,31,0.5,7.482
1137.46900N,12225.56300E,31,0.6,7.586
1137.46900N,12225.56300E,31,0.7,7.613
1137.46900N,12225.56300E,31,0.8,7.559
1137.46900N,12225.56300E,31,0.9,7.631
1137.46900N,12225.56300E,31,1.0,7.696
1137.46900N,12225.56300E,31,1.1,7.666
1137.46900N,12225.56300E,31,1.2,7.533
1137.46900N,12225.56300E,31,1.3,7.428
1137.46900N,12225.56300E,31,1.4,7.2
1137.46900N,12225.56300E,31,1.5,6.476
1137.46900N,12225.56300E,31,1.6,6.163
1137.46900N,12225.56300E,31,1.7,5.888
1137.46900N,12225.56300E,31,1.8,5.694
1137.46900N,12225.56300E,31,1.9,5.54
1137.46900N,12225.56300E,31,2.0,5.318
1137.46900N,12225.56300E,31,2.1,5.276
1137.46900N,12225.56300E,31,2.2,5.238
1137.46900N,12225.56300E,31,2.3,5.204
1137.46900N,12225.56300E,31,2.4,5.161
1137.46900N,12225.56300E,31,2.5,5.057
1137.46900N,12225.56300E,31,2.6,3.531
1139.10644N,12225.49734E,32,0.0,6.166
1139.10644N,12225.49734E,32,0.1,6.19
1139.10644N,12225.49734E,32,0.2,6.193
1139.10644N,12225.49734E,32,0.3,6.207
1139.10644N,12225.49734E,32,0.4,6.206
1139.10644N,12225.49734E,32,0.5,6.122
1139.10644N,12225.49734E,32,0.6,5.666
1139.10644N,12225.49734E,32,0.7,5.603
1139.10644N,12225.49734E,32,0.8,5.568
1139.10644N,12225.49734E,32,0.9,5.564
1139.10644N,12225.49734E,32,1.0,5.564
1139.10644N,12225.49734E,32,1.1,5.552
1139.10644N,12225.49734E,32,1.2,5.531
1139.10644N,12225.49734E,32,1.3,5.529
1139.10644N,12225.49734E,32,1.4,5.531
1139.10644N,12225.49734E,32,1.5,5.499
1139.10644N,12225.49734E,32,1.6,5.302
1139.10644N,12225.49734E,32,1.7,4.783
1139.10644N,12225.49734E,32,1.8,4.68
1139.10644N,12225.49734E,32,1.9,4.589
1139.10644N,12225.49734E,32,2.0,4.518
1139.10644N,12225.49734E,32,2.1,4.175
1139.10644N,12225.49734E,32,2.2,4.116
1139.10644N,12225.49734E,32,2.3,4.099
1139.10644N,12225.49734E,32,2.4,3.99
1139.10644N,12225.49734E,32,2.5,3.897
1139.10644N,12225.49734E,32,2.6,3.953
1139.10644N,12225.49734E,32,2.7,3.971
1139.10644N,12225.49734E,32,2.8,3.973
1139.10644N,12225.49734E,32,2.9,3.96
1139.10644N,12225.49734E,32,3.0,3.898
1139.10644N,12225.49734E,32,3.1,3.802
1139.10644N,12225.49734E,32,3.2,3.719
1139.10644N,12225.49734E,32,3.3,3.62
1139.10644N,12225.49734E,32,3.4,3.494
1139.10644N,12225.49734E,32,3.5,3.316
1139.10644N,12225.49734E,32,3.6,3.25
1139.10644N,12225.49734E,32,3.7,3.203
1139.10644N,12225.49734E,32,3.8,3.149
1139.10644N,12225.49734E,32,3.9,3.098
1139.10644N,12225.49734E,32,4.0,1.329
1139.34100N,12225.41000E,35,0.0,11.961
1139.34100N,12225.41000E,35,0.1,12.02
1139.34100N,12225.41000E,35,0.2,12.046
1139.34100N,12225.41000E,35,0.3,11.937
1139.34100N,12225.41000E,35,0.4,11.628
1139.34100N,12225.41000E,35,0.5,10.611
1139.34100N,12225.41000E,35,0.6,10.439
1139.34100N,12225.41000E,35,0.7,10.227
1139.34100N,12225.41000E,35,0.8,9.94
1139.34100N,12225.41000E,35,0.9,9.07
1139.38900N,12225.42000E,39,0.0,7.772
1139.38900N,12225.42000E,39,0.1,7.771
1139.38900N,12225.42000E,39,0.2,7.779
1139.38900N,12225.42000E,39,0.3,7.774
1139.38900N,12225.42000E,39,0.4,7.772
1139.38900N,12225.42000E,39,0.5,7.742
1139.42300N,12225.39300E,40,0.0,10.25
1139.42300N,12225.39300E,40,0.1,10.256
1139.42300N,12225.39300E,40,0.2,10.2
1139.42300N,12225.39300E,40,0.3,10.216
1139.42300N,12225.39300E,40,0.4,10.216
1139.42300N,12225.39300E,40,0.5,10.225
1139.42300N,12225.39300E,40,0.6,10.208
1132.10400N,12229.13800E,43,0.0,6.588
1132.10400N,12229.13800E,43,0.1,6.588
1132.10400N,12229.13800E,43,0.2,6.587
1132.10400N,12229.13800E,43,0.3,6.592
1133.25500N,12222.74600E,44,0.0,8.188
1136.69804N,12223.63574E,46.1,0.0,4.825
1136.69804N,12223.63574E,46.1,0.1,4.798
1136.69804N,12223.63574E,46.1,0.2,4.79
1136.69804N,12223.63574E,46.1,0.3,4.754
1136.69804N,12223.63574E,46.1,0.4,4.717
1136.69804N,12223.63574E,46.1,0.5,4.681
1136.69804N,12223.63574E,46.1,0.6,4.64
1136.69804N,12223.63574E,46.1,0.7,4.605
1136.69804N,12223.63574E,46.1,0.8,4.561
1136.69804N,12223.63574E,46.1,0.9,4.531
1136.69804N,12223.63574E,46.1,1.0,4.517
1136.69804N,12223.63574E,46.1,1.1,4.515
1136.69804N,12223.63574E,46.1,1.2,4.478
1136.69804N,12223.63574E,46.1,1.3,4.461
1136.69804N,12223.63574E,46.1,1.4,4.445
1136.69804N,12223.63574E,46.1,1.5,4.403
1136.69804N,12223.63574E,46.1,1.6,4.414
1136.69804N,12223.63574E,46.1,1.7,4.412
1136.69804N,12223.63574E,46.1,1.8,4.432
1136.69804N,12223.63574E,46.1,1.9,4.427
1136.69804N,12223.63574E,46.1,2.0,4.4
1136.69804N,12223.63574E,46.1,2.1,4.357
1136.69804N,12223.63574E,46.1,2.2,4.383
1136.69804N,12223.63574E,46.1,2.3,4.49
1136.69804N,12223.63574E,46.1,2.4,4.496
1136.69804N,12223.63574E,46.1,2.5,4.43
1136.69804N,12223.63574E,46.1,2.6,4.334
1136.69804N,12223.63574E,46.1,2.7,4.287
1136.69804N,12223.63574E,46.1,2.8,4.25
1136.69804N,12223.63574E,46.1,2.9,4.206
1136.69804N,12223.63574E,46.1,3.0,4.07
1136.69804N,12223.63574E,46.1,3.1,4.027
1136.69804N,12223.63574E,46.1,3.2,3.954
1136.69804N,12223.63574E,46.1,3.3,3.843
1136.69804N,12223.63574E,46.1,3.4,3.619
1136.69804N,12223.63574E,46.1,3.5,3.415
1136.69804N,12223.63574E,46.1,3.6,3.105
1136.69804N,12223.63574E,46.1,3.7,2.853
1136.69804N,12223.63574E,46.1,3.8,2.448
1136.69804N,12223.63574E,46.1,3.9,2.412
1136.69804N,12223.63574E,46.1,4.0,2.391
1136.69804N,12223.63574E,46.1,4.1,2.383
1136.69804N,12223.63574E,46.1,4.2,2.368
1136.69804N,12223.63574E,46.1,4.3,2.347
1136.69804N,12223.63574E,46.1,4.4,2.347
1136.69804N,12223.63574E,46.1,4.5,2.306
1136.69804N,12223.63574E,46.1,4.6,2.254
1136.69804N,12223.63574E,46.1,4.7,2.24
1136.69804N,12223.63574E,46.1,4.8,2.222
1136.69804N,12223.63574E,46.1,4.9,2.187
1136.69804N,12223.63574E,46.1,5.0,2.187
1136.69804N,12223.63574E,46.1,5.1,2.192
1136.69804N,12223.63574E,46.1,5.2,2.188
1136.69804N,12223.63574E,46.1,5.3,2.173
1136.69804N,12223.63574E,46.1,5.4,2.11
1136.69804N,12223.63574E,46.1,5.5,2.049
1136.69804N,12223.63574E,46.1,5.6,1.981
1136.69804N,12223.63574E,46.1,5.7,1.968
1136.69804N,12223.63574E,46.1,5.8,1.974
1136.69804N,12223.63574E,46.1,5.9,1.97
1136.69804N,12223.63574E,46.1,6.0,1.944
1136.69804N,12223.63574E,46.1,6.1,1.902
1136.69804N,12223.63574E,46.1,6.2,1.836
1136.69804N,12223.63574E,46.1,6.3,1.797
1136.69804N,12223.63574E,46.1,6.4,1.774
1136.69804N,12223.63574E,46.1,6.5,1.689
1136.69804N,12223.63574E,46.1,6.6,1.508
1136.69804N,12223.63574E,46.1,6.7,1.413
1136.69804N,12223.63574E,46.1,6.8,1.295
1136.69804N,12223.63574E,46.1,6.9,1.231
1136.67261N,12223.63701E,46.3,0.0,4.772
1136.67261N,12223.63701E,46.3,0.1,4.793
1136.67261N,12223.63701E,46.3,0.2,4.793
1136.67261N,12223.63701E,46.3,0.3,4.773
1136.67261N,12223.63701E,46.3,0.4,4.736
1136.67261N,12223.63701E,46.3,0.5,4.712
1136.67261N,12223.63701E,46.3,0.6,4.662
1136.67261N,12223.63701E,46.3,0.7,4.589
1136.67261N,12223.63701E,46.3,0.8,4.469
1136.67261N,12223.63701E,46.3,0.9,4.392
1136.67261N,12223.63701E,46.3,1.0,4.331
1136.67261N,12223.63701E,46.3,1.1,4.335
1136.67261N,12223.63701E,46.3,1.2,4.326
1136.67261N,12223.63701E,46.3,1.3,4.328
1136.67261N,12223.63701E,46.3,1.4,4.323
1136.67261N,12223.63701E,46.3,1.5,4.308
1136.67261N,12223.63701E,46.3,1.6,4.295
1136.67261N,12223.63701E,46.3,1.7,4.287
1136.67261N,12223.63701E,46.3,1.8,4.278
1136.67261N,12223.63701E,46.3,1.9,4.266
1136.67261N,12223.63701E,46.3,2.0,4.259
1136.67261N,12223.63701E,46.3,2.1,4.253
1136.67261N,12223.63701E,46.3,2.2,4.247
1136.67261N,12223.63701E,46.3,2.3,4.246
1136.67261N,12223.63701E,46.3,2.4,4.24
1136.67261N,12223.63701E,46.3,2.5,4.224
1136.67261N,12223.63701E,46.3,2.6,4.22
1136.67261N,12223.63701E,46.3,2.7,4.217
1136.67261N,12223.63701E,46.3,2.8,4.208
1136.67261N,12223.63701E,46.3,2.9,4.18
1136.67261N,12223.63701E,46.3,3.0,4.115
1136.67261N,12223.63701E,46.3,3.1,4.07
1136.67261N,12223.63701E,46.3,3.2,4.048
1136.67261N,12223.63701E,46.3,3.3,3.974
1136.67261N,12223.63701E,46.3,3.4,3.928
1136.67261N,12223.63701E,46.3,3.5,3.867
1136.67261N,12223.63701E,46.3,3.6,3.63
1136.67261N,12223.63701E,46.3,3.7,3.414
1136.67261N,12223.63701E,46.3,3.8,3.07
1136.67261N,12223.63701E,46.3,3.9,2.804
1136.67261N,12223.63701E,46.3,4.0,2.476
1136.67261N,12223.63701E,46.3,4.1,2.295
1136.67261N,12223.63701E,46.3,4.2,2.182
1136.67261N,12223.63701E,46.3,4.3,2.045
1136.67261N,12223.63701E,46.3,4.4,1.888
1136.67261N,12223.63701E,46.3,4.5,1.715
1136.67261N,12223.63701E,46.3,4.6,1.569
1136.67261N,12223.63701E,46.3,4.7,1.332
1136.67261N,12223.63701E,46.3,4.8,1.197
1136.67261N,12223.63701E,46.3,4.9,1.08
1136.67261N,12223.63701E,46.3,5.0,1.037
1136.67261N,12223.63701E,46.3,5.1,0.828
1136.67261N,12223.63701E,46.3,5.2,0.71
1136.67261N,12223.63701E,46.3,5.3,0.689
1136.67261N,12223.63701E,46.3,5.4,0.732
1136.67261N,12223.63701E,46.3,5.5,0.74
1136.67261N,12223.63701E,46.3,5.6,0.915
1132.05914N,12227.49542E,49,-0.004,6.922
1132.05914N,12227.49542E,49,-0.004,6.923
1132.05914N,12227.49542E,49,-0.005,6.92
1132.05914N,12227.49542E,49,-0.004,6.921
1132.05914N,12227.49542E,49,-0.001,6.92
1132.05914N,12227.49542E,49,-0.004,6.923
1132.05914N,12227.49542E,49,-0.004,6.913
1132.05914N,12227.49542E,49,-0.004,6.911
1132.05914N,12227.49542E,49,-0.003,6.912
1132.05914N,12227.49542E,49,-0.003,6.913
1132.05914N,12227.49542E,49,-0.003,6.917
1132.05914N,12227.49542E,49,-0.002,6.917
1132.05914N,12227.49542E,49,-0.003,6.921
1132.05914N,12227.49542E,49,-0.002,6.922
1132.05914N,12227.49542E,49,-0.002,6.917
1132.05914N,12227.49542E,49,-0.004,6.923
1132.05914N,12227.49542E,49,-0.005,6.925
1132.05914N,12227.49542E,49,-0.003,6.925
1132.05914N,12227.49542E,49,-0.004,6.925
1132.05914N,12227.49542E,49,-0.006,6.924
1132.05914N,12227.49542E,49,-0.005,6.928
1132.05914N,12227.49542E,49,-0.005,6.922
1132.05914N,12227.49542E,49,-0.004,6.921
1132.05914N,12227.49542E,49,-0.004,6.926
1132.05914N,12227.49542E,49,-0.003,6.922
1132.05914N,12227.49542E,49,-0.004,6.925
1132.05914N,12227.49542E,49,-0.004,6.925
1132.05914N,12227.49542E,49,-0.004,6.92
1132.05914N,12227.49542E,49,-0.004,6.92
1132.05914N,12227.49542E,49,-0.005,6.921
1132.05914N,12227.49542E,49,-0.004,6.914
1132.05914N,12227.49542E,49,-0.004,6.914
1132.05914N,12227.49542E,49,-0.005,6.921
1132.05914N,12227.49542E,49,-0.002,6.922
1132.05914N,12227.49542E,49,-0.003,6.92
1132.05914N,12227.49542E,49,-0.004,6.92
1132.05914N,12227.49542E,49,-0.004,6.913
1132.05914N,12227.49542E,49,-0.003,6.91
1132.05914N,12227.49542E,49,-0.003,6.912
1132.05914N,12227.49542E,49,-0.001,6.912
1132.05914N,12227.49542E,49,-0.003,6.918
1132.05914N,12227.49542E,49,-0.002,6.918
1132.05914N,12227.49542E,49,-0.003,6.917
1132.05914N,12227.49542E,49,-0.003,6.919
1132.05914N,12227.49542E,49,-0.002,6.917
1132.05914N,12227.49542E,49,-0.004,6.917
1132.05914N,12227.49542E,49,-0.002,6.919
1132.05914N,12227.49542E,49,-0.003,6.914
1132.05914N,12227.49542E,49,-0.004,6.918
1132.05914N,12227.49542E,49,-0.002,6.92
1132.05914N,12227.49542E,49,-0.005,6.913
1132.05914N,12227.49542E,49,-0.004,6.917
1132.05914N,12227.49542E,49,-0.004,6.921
1132.05914N,12227.49542E,49,-0.005,6.921
1132.05914N,12227.49542E,49,-0.005,6.926
1132.05914N,12227.49542E,49,-0.004,6.918
1132.05914N,12227.49542E,49,-0.005,6.912
1132.05914N,12227.49542E,49,-0.003,6.918
1132.05914N,12227.49542E,49,-0.006,6.922
1132.05914N,12227.49542E,49,-0.005,6.919
1132.05914N,12227.49542E,49,-0.005,6.916
1132.05914N,12227.49542E,49,-0.007,6.919
1132.05914N,12227.49542E,49,-0.005,6.922
1132.05914N,12227.49542E,49,-0.004,6.923
1132.05914N,12227.49542E,49,-0.006,6.923
1132.05914N,12227.49542E,49,-0.004,6.922
1132.05914N,12227.49542E,49,-0.006,6.92
1132.05914N,12227.49542E,49,-0.004,6.92
1132.05914N,12227.49542E,49,-0.003,6.924
1132.05914N,12227.49542E,49,-0.004,6.921
1132.05914N,12227.49542E,49,-0.003,6.913
1132.05914N,12227.49542E,49,-0.003,6.916
1132.05914N,12227.49542E,49,-0.003,6.925
1132.05914N,12227.49542E,49,-0.002,6.919
1132.05914N,12227.49542E,49,-0.004,6.92
1132.05914N,12227.49542E,49,-0.002,6.92
1132.05914N,12227.49542E,49,-0.004,6.919
1132.05914N,12227.49542E,49,-0.002,6.915
1132.05914N,12227.49542E,49,-0.003,6.92
1132.05914N,12227.49542E,49,-0.002,6.918
1132.05914N,12227.49542E,49,-0.002,6.925
1132.05914N,12227.49542E,49,-0.002,6.915
1132.05914N,12227.49542E,49,-0.006,6.918
1132.05914N,12227.49542E,49,-0.004,6.915
1132.05914N,12227.49542E,49,-0.005,6.92
1132.05914N,12227.49542E,49,-0.004,6.916
1132.05914N,12227.49542E,49,-0.003,6.919
1132.05914N,12227.49542E,49,-0.005,6.918
1132.05914N,12227.49542E,49,-0.004,6.921
1132.05914N,12227.49542E,49,-0.003,6.925
1132.05914N,12227.49542E,49,-0.005,6.929
1132.05914N,12227.49542E,49,-0.004,6.922
1132.05914N,12227.49542E,49,-0.004,6.922
1132.05914N,12227.49542E,49,-0.005,6.921
1132.05914N,12227.49542E,49,-0.005,6.92
1132.05914N,12227.49542E,49,-0.005,6.918
1132.05914N,12227.49542E,49,-0.005,6.924
1132.05914N,12227.49542E,49,-0.003,6.918
1132.05914N,12227.49542E,49,-0.003,6.911
1132.05914N,12227.49542E,49,-0.004,6.919
1132.05914N,12227.49542E,49,-0.002,6.917
1132.05914N,12227.49542E,49,-0.003,6.91
1132.05914N,12227.49542E,49,-0.004,6.912
1132.05914N,12227.49542E,49,-0.002,6.915
1132.05914N,12227.49542E,49,-0.004,6.918
1132.05914N,12227.49542E,49,-0.004,6.921
1132.05914N,12227.49542E,49,-0.005,6.922
1132.05914N,12227.49542E,49,-0.005,6.924
1132.05914N,12227.49542E,49,-0.004,6.927
1132.05914N,12227.49542E,49,-0.004,6.923
1132.05914N,12227.49542E,49,-0.004,6.924
1132.05914N,12227.49542E,49,-0.003,6.924
1132.05914N,12227.49542E,49,-0.003,6.926
1132.05914N,12227.49542E,49,-0.002,6.923
1132.05914N,12227.49542E,49,-0.003,6.917
