Latitude,Longitude,Comment,Turb. [FTU],Depth [m]
1138.33697,12225.9494,20,39.017,3.954
1138.33697,12225.9494,20,34.036,3.954
1138.33697,12225.9494,20,33.307,3.954
1138.33697,12225.9494,20,36.434,3.954
1138.33697,12225.9494,20,34.89,3.954
1138.33697,12225.9494,20,32.124,3.954
1138.33697,12225.9494,20,27.943,3.954
1138.33697,12225.9494,20,27.875,3.954
1138.33697,12225.9494,20,32.207,3.955
1138.33697,12225.9494,20,36.972,3.953
1138.33697,12225.9494,20,38.022,3.955
1138.33697,12225.9494,20,34.655,3.954
1138.33697,12225.9494,20,31.918,3.954
1138.33697,12225.9494,20,28.545,3.955
1138.33697,12225.9494,20,28.545,3.955
1138.33697,12225.9494,20,26.986,3.954
1138.33697,12225.9494,20,27.136,3.954
1138.33697,12225.9494,20,28.75,3.955
1138.33697,12225.9494,20,31.369,3.954
1138.33697,12225.9494,20,33.719,3.955
1138.33697,12225.9494,20,33.238,3.954
1138.33697,12225.9494,20,32.468,3.953
1138.33697,12225.9494,20,33.045,3.954
1138.33697,12225.9494,20,36.848,3.955
1138.33697,12225.9494,20,41.108,3.953
1138.33697,12225.9494,20,45.483,3.954
1138.33697,12225.9494,20,50.912,3.953
1138.33697,12225.9494,20,58.748,3.953
1138.33697,12225.9494,20,66.656,3.955
1138.33697,12225.9494,20,71.323,3.953
1138.33697,12225.9494,20,72.15,3.954
1138.33697,12225.9494,20,70.91,3.954
1138.33697,12225.9494,20,69.699,3.953
1138.33697,12225.9494,20,69.001,3.954
1138.33697,12225.9494,20,68.319,3.954
1138.33697,12225.9494,20,65.138,3.954
1138.33697,12225.9494,20,58.79,3.954
1138.33697,12225.9494,20,51.303,3.954
1138.33697,12225.9494,20,46.012,3.954
1138.33697,12225.9494,20,43.87,3.954
1138.33697,12225.9494,20,43.092,3.953
1138.33697,12225.9494,20,44.273,3.954
1138.33697,12225.9494,20,47.503,3.955
1138.33697,12225.9494,20,50.968,3.953
1138.33697,12225.9494,20,53.91,3.953
1138.33697,12225.9494,20,56.186,3.955
1138.33697,12225.9494,20,57.579,3.954
1138.33697,12225.9494,20,59.143,3.953
1138.33697,12225.9494,20,60.229,3.953
1138.33697,12225.9494,20,58.903,3.955
1138.33697,12225.9494,20,55.3,3.955
1138.33697,12225.9494,20,50.142,3.954
1138.33697,12225.9494,20,46.778,3.954
1138.33697,12225.9494,20,45.316,3.954
1138.33697,12225.9494,20,43.092,3.954
1138.33697,12225.9494,20,41.011,3.953
1138.33697,12225.9494,20,44.537,3.955
1138.33697,12225.9494,20,56.762,3.954
1138.33697,12225.9494,20,71.209,3.953
1138.33697,12225.9494,20,83.337,3.954
1138.33697,12225.9494,20,74.064,3.954
1138.33697,12225.9494,20,57.199,3.954
1138.33697,12225.9494,20,49.653,3.953
1138.33697,12225.9494,20,51.906,3.954
1138.33697,12225.9494,20,54.5,3.955
1138.33697,12225.9494,20,50.086,3.955
1138.33697,12225.9494,20,42.856,3.954
1138.33697,12225.9494,20,36.668,3.954
1138.33697,12225.9494,20,31.905,3.955
1138.33697,12225.9494,20,30.326,3.955
1138.33697,12225.9494,20,30.326,3.955
1138.33697,12225.9494,20,32.111,3.954
1138.33697,12225.9494,20,30.697,3.955
1138.33697,12225.9494,20,26.589,3.955
1138.33697,12225.9494,20,26.48,3.953
1138.33697,12225.9494,20,31.287,3.955
1138.33697,12225.9494,20,64.16,3.955
1138.33697,12225.9494,20,185.999,3.953
1138.33697,12225.9494,20,275.272,3.954
1138.33697,12225.9494,20,313.989,3.952
1138.33697,12225.9494,20,255.171,3.951
1138.33697,12225.9494,20,198.808,3.952
1138.33697,12225.9494,20,164.732,3.951
1138.33697,12225.9494,20,143.254,3.95
1138.33697,12225.9494,20,126.518,3.949
1138.33697,12225.9494,20,116.869,3.947
1138.33697,12225.9494,20,107.354,3.945
1138.33697,12225.9494,20,98.237,3.944
1138.33697,12225.9494,20,93.704,3.941
1138.33697,12225.9494,20,87.236,3.94
1138.33697,12225.9494,20,86.657,3.938
1138.33697,12225.9494,20,89.451,3.936
1138.33697,12225.9494,20,92.556,3.934
1138.33697,12225.9494,20,88.089,3.932
1138.33697,12225.9494,20,91.655,3.931
1138.33697,12225.9494,20,86.166,3.929
1138.33697,12225.9494,20,79.984,3.927
1138.33697,12225.9494,20,78.533,3.925
1138.33697,12225.9494,20,77.371,3.924
1138.33697,12225.9494,20,78.863,3.922
1138.33697,12225.9494,20,83.611,3.921
1138.33697,12225.9494,20,96.821,3.918
1138.33697,12225.9494,20,113.078,3.916
1138.33697,12225.9494,20,136.454,3.914
1138.33697,12225.9494,20,155.584,3.909
1138.33697,12225.9494,20,175.246,3.906
1138.33697,12225.9494,20,194.111,3.904
1138.08066,12226.14962,19,2.475,0.006
1138.08066,12226.14962,19,2.449,0.004
1138.08066,12226.14962,19,2.475,0.002
1138.08066,12226.14962,19,2.542,0.002
1138.08066,12226.14962,19,2.529,-0.001
1138.08066,12226.14962,19,2.529,-0.001
1138.08066,12226.14962,19,2.529,-0.001
1138.08066,12226.14962,19,2.529,0.003
1138.08066,12226.14962,19,2.529,0.007
1138.08066,12226.14962,19,2.489,0.016
1138.08066,12226.14962,19,2.369,0.028
1138.08066,12226.14962,19,2.342,0.04
1138.08066,12226.14962,19,2.382,0.053
1138.08066,12226.14962,19,2.409,0.064
1138.08066,12226.14962,19,2.515,0.073
1138.08066,12226.14962,19,2.542,0.079
1138.08066,12226.14962,19,2.515,0.082
1138.08066,12226.14962,19,2.435,0.085
1138.08066,12226.14962,19,2.422,0.086
1138.08066,12226.14962,19,2.409,0.086
1138.08066,12226.14962,19,2.502,0.086
1138.08066,12226.14962,19,2.515,0.088
1138.08066,12226.14962,19,2.475,0.093
1138.08066,12226.14962,19,2.529,0.1
1138.08066,12226.14962,19,2.515,0.111
1138.08066,12226.14962,19,2.662,0.127
1138.08066,12226.14962,19,2.715,0.143
1138.08066,12226.14962,19,2.662,0.156
1138.08066,12226.14962,19,2.529,0.171
1138.08066,12226.14962,19,2.529,0.188
1138.08066,12226.14962,19,2.502,0.208
1138.08066,12226.14962,19,2.475,0.233
1138.08066,12226.14962,19,2.489,0.254
1138.08066,12226.14962,19,2.462,0.272
1138.08066,12226.14962,19,2.475,0.285
1138.08066,12226.14962,19,2.502,0.297
1138.08066,12226.14962,19,2.542,0.31
1138.08066,12226.14962,19,2.515,0.324
1138.08066,12226.14962,19,2.449,0.337
1138.08066,12226.14962,19,2.435,0.349
1138.08066,12226.14962,19,2.369,0.36
1138.08066,12226.14962,19,2.355,0.368
1138.08066,12226.14962,19,2.315,0.379
1138.08066,12226.14962,19,2.329,0.387
1138.08066,12226.14962,19,2.409,0.395
1138.08066,12226.14962,19,2.382,0.408
1138.08066,12226.14962,19,2.409,0.419
1138.08066,12226.14962,19,2.409,0.432
1138.08066,12226.14962,19,2.489,0.446
1138.08066,12226.14962,19,2.542,0.459
1138.08066,12226.14962,19,2.422,0.476
1138.08066,12226.14962,19,2.395,0.491
1138.08066,12226.14962,19,2.329,0.503
1138.08066,12226.14962,19,2.395,0.515
1138.08066,12226.14962,19,2.449,0.524
1138.08066,12226.14962,19,2.369,0.534
1138.08066,12226.14962,19,2.355,0.543
1138.08066,12226.14962,19,2.302,0.549
1138.08066,12226.14962,19,2.342,0.559
1138.08066,12226.14962,19,2.422,0.568
1138.08066,12226.14962,19,2.435,0.577
1138.08066,12226.14962,19,2.435,0.589
1138.08066,12226.14962,19,2.449,0.6
1138.08066,12226.14962,19,2.449,0.6
1138.08066,12226.14962,19,2.542,0.611
1138.08066,12226.14962,19,2.569,0.617
1138.08066,12226.14962,19,2.475,0.625
1138.08066,12226.14962,19,2.475,0.63
1138.08066,12226.14962,19,2.489,0.636
1138.08066,12226.14962,19,2.475,0.64
1138.08066,12226.14962,19,2.475,0.647
1138.08066,12226.14962,19,2.475,0.654
1138.08066,12226.14962,19,2.555,0.661
1138.08066,12226.14962,19,2.395,0.669
1138.08066,12226.14962,19,2.382,0.678
1138.08066,12226.14962,19,2.382,0.685
1138.08066,12226.14962,19,2.475,0.692
1138.08066,12226.14962,19,2.529,0.698
1138.08066,12226.14962,19,2.529,0.703
1138.08066,12226.14962,19,2.542,0.713
1138.08066,12226.14962,19,2.555,0.723
1138.08066,12226.14962,19,2.608,0.735
1138.08066,12226.14962,19,2.662,0.751
1138.08066,12226.14962,19,2.555,0.764
1138.08066,12226.14962,19,2.529,0.777
1138.08066,12226.14962,19,2.542,0.789
1138.08066,12226.14962,19,2.489,0.797
1138.08066,12226.14962,19,2.449,0.803
1138.08066,12226.14962,19,2.502,0.81
1138.08066,12226.14962,19,2.529,0.819
1138.08066,12226.14962,19,2.515,0.83
1138.08066,12226.14962,19,2.475,0.838
1138.08066,12226.14962,19,2.555,0.848
1138.08066,12226.14962,19,2.582,0.858
1138.08066,12226.14962,19,2.595,0.865
1138.08066,12226.14962,19,2.542,0.876
1138.08066,12226.14962,19,2.555,0.887
1138.08066,12226.14962,19,2.555,0.898
1138.08066,12226.14962,19,2.595,0.911
1138.08066,12226.14962,19,2.542,0.922
1138.08066,12226.14962,19,2.582,0.934
1138.08066,12226.14962,19,2.569,0.947
1138.08066,12226.14962,19,2.635,0.957
1138.08066,12226.14962,19,2.768,0.969
1138.08066,12226.14962,19,2.622,0.978
1138.08066,12226.14962,19,2.648,0.986
1138.08066,12226.14962,19,2.688,0.992
1138.08066,12226.14962,19,2.688,0.995
1138.08066,12226.14962,19,2.675,0.997
1138.08066,12226.14962,19,2.728,0.998
1138.08066,12226.14962,19,2.688,0.997
1138.08066,12226.14962,19,2.662,1.0
1138.08066,12226.14962,19,2.688,1.007
1138.08066,12226.14962,19,2.662,1.017
1138.08066,12226.14962,19,2.688,1.029
1138.08066,12226.14962,19,2.702,1.042
1138.08066,12226.14962,19,2.688,1.056
1138.08066,12226.14962,19,2.742,1.07
1138.08066,12226.14962,19,2.742,1.088
1138.08066,12226.14962,19,2.688,1.109
1138.08066,12226.14962,19,2.662,1.134
1138.08066,12226.14962,19,2.662,1.134
1138.08066,12226.14962,19,2.715,1.158
1138.08066,12226.14962,19,2.702,1.179
1138.08066,12226.14962,19,2.888,1.193
1138.08066,12226.14962,19,3.035,1.204
1138.08066,12226.14962,19,2.982,1.211
1138.08066,12226.14962,19,2.862,1.22
1138.08066,12226.14962,19,2.888,1.228
1138.08066,12226.14962,19,2.942,1.238
1138.08066,12226.14962,19,2.955,1.245
1138.08066,12226.14962,19,2.928,1.253
1138.08066,12226.14962,19,2.928,1.264
1138.08066,12226.14962,19,2.902,1.276
1138.08066,12226.14962,19,2.915,1.289
1138.08066,12226.14962,19,3.008,1.305
1138.08066,12226.14962,19,3.168,1.321
1138.08066,12226.14962,19,3.222,1.339
1138.08066,12226.14962,19,3.288,1.354
1138.08066,12226.14962,19,3.342,1.37
1138.08066,12226.14962,19,3.235,1.387
1138.08066,12226.14962,19,3.328,1.4
1138.08066,12226.14962,19,3.248,1.413
1138.08066,12226.14962,19,3.235,1.427
1138.08066,12226.14962,19,3.262,1.439
1138.08066,12226.14962,19,3.302,1.451
1138.08066,12226.14962,19,3.342,1.465
1138.08066,12226.14962,19,3.435,1.478
1138.08066,12226.14962,19,3.368,1.488
1138.08066,12226.14962,19,3.222,1.497
1138.08066,12226.14962,19,3.195,1.504
1138.08066,12226.14962,19,3.248,1.51
1138.08066,12226.14962,19,3.302,1.518
1138.08066,12226.14962,19,3.302,1.531
1138.08066,12226.14962,19,3.155,1.545
1138.08066,12226.14962,19,3.088,1.553
1138.08066,12226.14962,19,3.035,1.563
1138.08066,12226.14962,19,3.222,1.576
1138.08066,12226.14962,19,3.195,1.589
1138.08066,12226.14962,19,3.128,1.601
1138.08066,12226.14962,19,3.115,1.619
1138.08066,12226.14962,19,3.075,1.632
1138.08066,12226.14962,19,3.048,1.653
1138.08066,12226.14962,19,2.995,1.67
1138.08066,12226.14962,19,2.942,1.687
1138.08066,12226.14962,19,2.982,1.704
1138.08066,12226.14962,19,2.942,1.719
1138.08066,12226.14962,19,3.008,1.736
1138.08066,12226.14962,19,2.902,1.754
1138.08066,12226.14962,19,3.035,1.77
1138.08066,12226.14962,19,3.235,1.788
1138.08066,12226.14962,19,3.208,1.804
1138.08066,12226.14962,19,2.955,1.821
1138.08066,12226.14962,19,3.102,1.832
1138.08066,12226.14962,19,3.155,1.84
1138.08066,12226.14962,19,3.168,1.849
1138.08066,12226.14962,19,3.035,1.856
1138.08066,12226.14962,19,3.035,1.856
1138.08066,12226.14962,19,2.955,1.865
1138.08066,12226.14962,19,2.835,1.878
1138.08066,12226.14962,19,2.822,1.892
1138.08066,12226.14962,19,2.915,1.908
1138.08066,12226.14962,19,3.222,1.925
1138.08066,12226.14962,19,3.715,1.938
1138.08066,12226.14962,19,3.542,1.952
1138.08066,12226.14962,19,3.248,1.967
1138.08066,12226.14962,19,3.035,1.985
1138.08066,12226.14962,19,2.968,2.011
1138.08066,12226.14962,19,3.115,2.033
1138.08066,12226.14962,19,2.955,2.052
1138.08066,12226.14962,19,2.928,2.067
1138.08066,12226.14962,19,2.888,2.079
1138.08066,12226.14962,19,2.875,2.092
1138.08066,12226.14962,19,2.835,2.103
1138.08066,12226.14962,19,2.782,2.114
1138.08066,12226.14962,19,2.715,2.124
1138.08066,12226.14962,19,2.675,2.132
1138.08066,12226.14962,19,2.715,2.139
1138.08066,12226.14962,19,2.915,2.149
1138.08066,12226.14962,19,3.008,2.16
1138.08066,12226.14962,19,3.022,2.169
1138.08066,12226.14962,19,2.875,2.181
1138.08066,12226.14962,19,2.795,2.196
1138.08066,12226.14962,19,2.795,2.211
1138.08066,12226.14962,19,2.862,2.227
1138.08066,12226.14962,19,3.048,2.237
1138.08066,12226.14962,19,2.942,2.248
1138.08066,12226.14962,19,2.808,2.258
1138.08066,12226.14962,19,2.675,2.27
1138.08066,12226.14962,19,2.542,2.284
1138.08066,12226.14962,19,2.648,2.301
1138.08066,12226.14962,19,2.755,2.319
1138.08066,12226.14962,19,2.675,2.338
1138.08066,12226.14962,19,2.808,2.354
1138.08066,12226.14962,19,2.902,2.369
1138.08066,12226.14962,19,2.915,2.384
1138.08066,12226.14962,19,2.888,2.398
1138.08066,12226.14962,19,2.768,2.416
1138.08066,12226.14962,19,2.915,2.434
1138.08066,12226.14962,19,2.982,2.451
1138.08066,12226.14962,19,2.942,2.465
1138.08066,12226.14962,19,2.782,2.479
1138.08066,12226.14962,19,2.928,2.494
1138.08066,12226.14962,19,2.875,2.51
1138.08066,12226.14962,19,2.755,2.521
1138.08066,12226.14962,19,2.675,2.534
1138.08066,12226.14962,19,2.742,2.545
1138.08066,12226.14962,19,2.835,2.547
1138.08066,12226.14962,19,2.888,2.55
1138.08066,12226.14962,19,2.888,2.55
1138.08066,12226.14962,19,2.862,2.551
1138.08066,12226.14962,19,2.915,2.557
1138.08066,12226.14962,19,2.862,2.567
1138.08066,12226.14962,19,2.808,2.586
1138.08066,12226.14962,19,2.808,2.586
1138.08066,12226.14962,19,2.822,2.611
1138.08066,12226.14962,19,2.782,2.633
1138.08066,12226.14962,19,2.822,2.658
1138.08066,12226.14962,19,2.822,2.675
1138.08066,12226.14962,19,2.755,2.689
1138.08066,12226.14962,19,3.035,2.699
1138.08066,12226.14962,19,3.142,2.707
1138.08066,12226.14962,19,2.995,2.717
1138.08066,12226.14962,19,2.955,2.733
1138.08066,12226.14962,19,2.888,2.751
1138.08066,12226.14962,19,2.942,2.772
1138.08066,12226.14962,19,2.982,2.792
1138.08066,12226.14962,19,2.942,2.809
1138.08066,12226.14962,19,3.048,2.824
1138.08066,12226.14962,19,3.102,2.838
1138.08066,12226.14962,19,2.968,2.849
1138.08066,12226.14962,19,2.822,2.865
1138.08066,12226.14962,19,2.835,2.882
1138.08066,12226.14962,19,2.835,2.898
1138.08066,12226.14962,19,3.022,2.911
1138.08066,12226.14962,19,3.062,2.918
1138.08066,12226.14962,19,3.128,2.921
1138.08066,12226.14962,19,3.088,2.924
1138.08066,12226.14962,19,3.142,2.926
1138.08066,12226.14962,19,3.168,2.933
1138.08066,12226.14962,19,3.182,2.944
1138.08066,12226.14962,19,3.008,2.955
1138.08066,12226.14962,19,2.955,2.969
1138.08066,12226.14962,19,3.075,2.988
1138.08066,12226.14962,19,3.115,3.007
1138.08066,12226.14962,19,2.888,3.033
1138.08066,12226.14962,19,2.902,3.06
1138.08066,12226.14962,19,2.862,3.085
1138.08066,12226.14962,19,2.822,3.113
1138.08066,12226.14962,19,2.822,3.137
1138.08066,12226.14962,19,2.875,3.162
1138.08066,12226.14962,19,2.875,3.184
1138.08066,12226.14962,19,2.822,3.201
1138.08066,12226.14962,19,2.835,3.221
1138.08066,12226.14962,19,2.955,3.238
1138.08066,12226.14962,19,2.928,3.254
1138.08066,12226.14962,19,2.942,3.269
1138.08066,12226.14962,19,2.968,3.285
1138.08066,12226.14962,19,3.022,3.302
1138.08066,12226.14962,19,3.448,3.323
1138.08066,12226.14962,19,3.368,3.344
1138.08066,12226.14962,19,3.115,3.369
1138.08066,12226.14962,19,2.928,3.391
1138.08066,12226.14962,19,2.928,3.413
1138.08066,12226.14962,19,2.915,3.431
1138.08066,12226.14962,19,3.155,3.446
1138.08066,12226.14962,19,3.062,3.462
1138.08066,12226.14962,19,2.902,3.475
1138.08066,12226.14962,19,2.862,3.485
1138.08066,12226.14962,19,2.982,3.503
1138.08066,12226.14962,19,3.035,3.518
1138.08066,12226.14962,19,3.035,3.518
1138.08066,12226.14962,19,2.982,3.534
1138.08066,12226.14962,19,2.982,3.555
1138.08066,12226.14962,19,3.008,3.572
1138.08066,12226.14962,19,3.048,3.589
1138.08066,12226.14962,19,3.062,3.603
1138.08066,12226.14962,19,3.008,3.609
1138.08066,12226.14962,19,2.942,3.613
1138.08066,12226.14962,19,3.302,3.617
1138.08066,12226.14962,19,3.128,3.624
1138.08066,12226.14962,19,2.982,3.636
1138.08066,12226.14962,19,2.968,3.65
1138.08066,12226.14962,19,2.822,3.662
1138.08066,12226.14962,19,2.915,3.679
1138.08066,12226.14962,19,2.888,3.694
1138.08066,12226.14962,19,2.848,3.712
1138.08066,12226.14962,19,2.915,3.735
1138.08066,12226.14962,19,3.075,3.756
1138.08066,12226.14962,19,3.062,3.78
1138.08066,12226.14962,19,3.248,3.801
1138.08066,12226.14962,19,3.155,3.817
1138.08066,12226.14962,19,3.035,3.83
1138.08066,12226.14962,19,2.888,3.845
1138.08066,12226.14962,19,2.862,3.859
1138.08066,12226.14962,19,2.915,3.876
1138.08066,12226.14962,19,2.955,3.894
1138.08066,12226.14962,19,3.008,3.914
1138.08066,12226.14962,19,2.942,3.937
1138.08066,12226.14962,19,2.808,3.957
1138.08066,12226.14962,19,2.862,3.975
1138.08066,12226.14962,19,3.022,3.994
1138.08066,12226.14962,19,2.995,4.01
1138.08066,12226.14962,19,2.862,4.029
1138.08066,12226.14962,19,2.968,4.051
1138.08066,12226.14962,19,2.982,4.073
1138.08066,12226.14962,19,2.995,4.094
1138.08066,12226.14962,19,3.035,4.111
1138.08066,12226.14962,19,3.115,4.126
1138.08066,12226.14962,19,3.062,4.14
1138.08066,12226.14962,19,3.235,4.156
1138.08066,12226.14962,19,3.142,4.174
1138.08066,12226.14962,19,3.008,4.192
1138.08066,12226.14962,19,3.008,4.209
1138.08066,12226.14962,19,3.048,4.225
1138.08066,12226.14962,19,3.208,4.237
1138.08066,12226.14962,19,3.195,4.248
1138.08066,12226.14962,19,3.088,4.257
1138.08066,12226.14962,19,3.075,4.265
1138.08066,12226.14962,19,3.355,4.274
1138.08066,12226.14962,19,3.555,4.283
1138.08066,12226.14962,19,3.515,4.293
1138.08066,12226.14962,19,3.609,4.305
1138.08066,12226.14962,19,3.782,4.321
1138.08066,12226.14962,19,4.236,4.34
1138.08066,12226.14962,19,5.171,4.365
1138.08066,12226.14962,19,7.204,4.387
1138.08066,12226.14962,19,13.223,4.411
1138.08066,12226.14962,19,13.223,4.411
1138.08066,12226.14962,19,30.642,4.43
1138.08066,12226.14962,19,67.324,4.438
1138.08066,12226.14962,19,113.078,4.448
1138.08066,12226.14962,19,148.643,4.452
1138.08066,12226.14962,19,168.541,4.453
1138.08066,12226.14962,19,177.063,4.457
1138.08066,12226.14962,19,182.608,4.459
1138.08066,12226.14962,19,183.888,4.46
1138.08066,12226.14962,19,178.759,4.463
1138.08066,12226.14962,19,164.131,4.467
1138.08066,12226.14962,19,143.572,4.471
1138.08066,12226.14962,19,116.898,4.479
1138.08066,12226.14962,19,89.407,4.486
1138.08066,12226.14962,19,65.549,4.498
1138.08066,12226.14962,19,50.31,4.508
1138.08066,12226.14962,19,38.215,4.512
1138.08066,12226.14962,19,30.505,4.515
1138.08066,12226.14962,19,25.456,4.519
1138.08066,12226.14962,19,23.357,4.523
1138.08066,12226.14962,19,21.642,4.529
1138.08066,12226.14962,19,19.225,4.537
1138.08066,12226.14962,19,17.153,4.544
1138.08066,12226.14962,19,19.592,4.552
1138.08066,12226.14962,19,21.493,4.555
1138.08066,12226.14962,19,21.37,4.557
1138.08066,12226.14962,19,21.737,4.56
1138.08066,12226.14962,19,24.678,4.559
1138.08066,12226.14962,19,26.74,4.559
1138.08066,12226.14962,19,23.166,4.559
1138.08066,12226.14962,19,19.972,4.558
1138.08066,12226.14962,19,20.297,4.559
1138.08066,12226.14962,19,22.553,4.559
1138.08066,12226.14962,19,23.493,4.559
1138.08066,12226.14962,19,20.243,4.56
1138.08066,12226.14962,19,20.067,4.558
1138.08066,12226.14962,19,22.458,4.558
1138.08066,12226.14962,19,27.861,4.558
1138.08066,12226.14962,19,32.605,4.558
1138.08066,12226.14962,19,32.88,4.559
1138.08066,12226.14962,19,31.575,4.558
1138.08066,12226.14962,19,35.689,4.558
1138.08066,12226.14962,19,27.875,4.558
1138.08066,12226.14962,19,19.605,4.558
1138.08066,12226.14962,19,14.221,4.558
1138.08066,12226.14962,19,10.142,4.558
1138.08066,12226.14962,19,7.191,4.558
1138.08066,12226.14962,19,5.719,4.558
1138.08066,12226.14962,19,5.037,4.557
1138.08066,12226.14962,19,4.49,4.558
1138.08066,12226.14962,19,4.156,4.558
1138.08066,12226.14962,19,4.289,4.558
1138.08066,12226.14962,19,5.264,4.559
1138.08066,12226.14962,19,6.348,4.559
1138.08066,12226.14962,19,8.022,4.559
1138.08066,12226.14962,19,9.376,4.56
1138.08066,12226.14962,19,10.988,4.559
1138.08066,12226.14962,19,10.988,4.559
1138.08066,12226.14962,19,13.466,4.558
1138.08066,12226.14962,19,14.963,4.559
1138.08066,12226.14962,19,14.936,4.559
1138.08066,12226.14962,19,14.977,4.559
1138.08066,12226.14962,19,15.193,4.559
1138.08066,12226.14962,19,16.179,4.558
1138.08066,12226.14962,19,17.613,4.56
1138.08066,12226.14962,19,18.046,4.558
1138.08066,12226.14962,19,17.667,4.558
1138.08066,12226.14962,19,16.166,4.558
1138.08066,12226.14962,19,14.005,4.559
1138.08066,12226.14962,19,12.051,4.558
1138.08066,12226.14962,19,11.688,4.557
1138.08066,12226.14962,19,12.294,4.558
1138.08066,12226.14962,19,13.573,4.557
1138.08066,12226.14962,19,13.061,4.558
1138.08066,12226.14962,19,10.397,4.558
1138.08066,12226.14962,19,8.772,4.557
1138.08066,12226.14962,19,7.66,4.559
1138.08066,12226.14962,19,7.486,4.557
1138.08066,12226.14962,19,8.075,4.558
1138.08066,12226.14962,19,8.316,4.559
1138.08066,12226.14962,19,7.298,4.559
1138.08066,12226.14962,19,5.96,4.558
1138.08066,12226.14962,19,5.144,4.559
1138.08066,12226.14962,19,4.783,4.559
1138.08066,12226.14962,19,4.877,4.56
1138.08066,12226.14962,19,5.304,4.559
1138.08066,12226.14962,19,5.599,4.558
1138.08066,12226.14962,19,5.746,4.56
1138.08066,12226.14962,19,6.174,4.559
1138.08066,12226.14962,19,7.673,4.558
1138.08066,12226.14962,19,8.893,4.558
1138.08066,12226.14962,19,9.014,4.556
1138.08066,12226.14962,19,7.753,4.556
1138.08066,12226.14962,19,6.843,4.555
1138.08066,12226.14962,19,6.803,4.554
1138.08066,12226.14962,19,6.174,4.553
1138.08066,12226.14962,19,5.639,4.551
1138.08066,12226.14962,19,5.558,4.55
1138.08066,12226.14962,19,5.558,4.549
1138.08066,12226.14962,19,5.358,4.549
1138.08066,12226.14962,19,5.091,4.548
1138.08066,12226.14962,19,4.917,4.547
1138.08066,12226.14962,19,4.904,4.546
1138.08066,12226.14962,19,4.97,4.544
1138.08066,12226.14962,19,5.278,4.542
1138.08066,12226.14962,19,5.853,4.541
1138.08066,12226.14962,19,6.374,4.54
1138.08066,12226.14962,19,6.762,4.538
1138.08066,12226.14962,19,6.936,4.538
1138.08066,12226.14962,19,6.936,4.537
1138.08066,12226.14962,19,6.95,4.536
1138.08066,12226.14962,19,7.097,4.535
1138.08066,12226.14962,19,7.325,4.533
1138.08066,12226.14962,19,7.686,4.532
1138.08066,12226.14962,19,7.686,4.532
1138.08066,12226.14962,19,8.115,4.531
1138.08066,12226.14962,19,8.692,4.527
1138.08066,12226.14962,19,9.175,4.526
1138.08066,12226.14962,19,9.658,4.524
1138.08066,12226.14962,19,10.249,4.521
1138.78109,12224.87024,23,3.448,0.0
1138.78109,12224.87024,23,3.609,0.1
1138.78109,12224.87024,23,3.622,0.2
1138.78109,12224.87024,23,3.996,0.3
1138.78109,12224.87024,23,3.996,0.4
1138.78109,12224.87024,23,3.555,0.5
1138.78109,12224.87024,23,3.929,0.6
1138.78109,12224.87024,23,3.448,0.7
1138.78109,12224.87024,23,3.635,0.8
1138.78109,12224.87024,23,3.395,0.9
1138.78109,12224.87024,23,3.662,1.0
1138.78109,12224.87024,23,4.676,1.1
1138.78109,12224.87024,23,7.231,1.2
1138.78109,12224.87024,23,10.236,1.3
1138.78109,12224.87024,23,11.903,1.4
1138.78109,12224.87024,23,32.399,1.5
1138.78109,12224.87024,23,0.399,1.6
1139.55072,12225.27447,34,8.692,0.0
1139.55072,12225.27447,34,9.913,0.1
1139.55072,12225.27447,34,9.94,0.2
1139.55072,12225.27447,34,9.39,0.3
1139.55072,12225.27447,34,8.129,0.4
1139.55072,12225.27447,34,8.209,0.5
1139.55072,12225.27447,34,9.014,0.6
1139.55072,12225.27447,34,14.14,0.7
1139.55072,12225.27447,34,183.717,0.8
1138.14785,12224.47252,28,9.994,0.0
1138.14785,12224.47252,28,11.136,0.1
1138.14785,12224.47252,28,13.668,0.2
1138.14785,12224.47252,28,20.596,0.3
1138.14785,12224.47252,28,823.327,0.4
1138.67678,12225.83157,21,2.755,0.001
1138.67678,12225.83157,21,2.702,-0.002
1138.67678,12225.83157,21,2.702,-0.003
1138.67678,12225.83157,21,2.662,-0.005
1138.67678,12225.83157,21,2.662,-0.006
1138.67678,12225.83157,21,2.702,-0.006
1138.67678,12225.83157,21,2.688,-0.006
1138.67678,12225.83157,21,2.635,-0.004
1138.67678,12225.83157,21,2.569,-0.002
1138.67678,12225.83157,21,2.595,0.006
1138.67678,12225.83157,21,2.648,0.017
1138.67678,12225.83157,21,2.582,0.029
1138.67678,12225.83157,21,2.555,0.038
1138.67678,12225.83157,21,2.675,0.048
1138.67678,12225.83157,21,2.648,0.057
1138.67678,12225.83157,21,2.675,0.068
1138.67678,12225.83157,21,2.648,0.079
1138.67678,12225.83157,21,2.635,0.088
1138.67678,12225.83157,21,2.648,0.095
1138.67678,12225.83157,21,2.648,0.102
1138.67678,12225.83157,21,2.662,0.108
1138.67678,12225.83157,21,2.595,0.117
1138.67678,12225.83157,21,2.595,0.125
1138.67678,12225.83157,21,2.635,0.135
1138.67678,12225.83157,21,2.635,0.144
1138.67678,12225.83157,21,2.595,0.149
1138.67678,12225.83157,21,2.542,0.157
1138.67678,12225.83157,21,2.542,0.161
