Latitude,Longitude,Comment,G&G-DO
1138.67678,12225.83157,21,4.473
1138.67678,12225.83157,21,4.474
1138.67678,12225.83157,21,4.474
1138.67678,12225.83157,21,4.473
1138.67678,12225.83157,21,4.473
1138.67678,12225.83157,21,4.47
1138.67678,12225.83157,21,4.467
1138.67678,12225.83157,21,4.464
1138.67678,12225.83157,21,4.454
1138.67678,12225.83157,21,4.449
1138.67678,12225.83157,21,4.441
1138.67678,12225.83157,21,4.435
1138.67678,12225.83157,21,4.432
1138.67678,12225.83157,21,4.423
1138.67678,12225.83157,21,4.414
1138.67678,12225.83157,21,4.405
1138.67678,12225.83157,21,4.396
1138.67678,12225.83157,21,4.39
1138.67678,12225.83157,21,4.39
1138.67678,12225.83157,21,4.375
1138.67678,12225.83157,21,4.375
1138.67678,12225.83157,21,4.368
1138.67678,12225.83157,21,4.355
1138.67678,12225.83157,21,4.349
1138.67678,12225.83157,21,4.34
1138.67678,12225.83157,21,4.33
1138.67678,12225.83157,21,4.318
1138.67678,12225.83157,21,4.302
1138.67678,12225.83157,21,4.285
1138.67678,12225.83157,21,4.272
1138.67678,12225.83157,21,4.259
1138.67678,12225.83157,21,4.249
1138.67678,12225.83157,21,4.24
1138.67678,12225.83157,21,4.232
1138.67678,12225.83157,21,4.224
1138.67678,12225.83157,21,4.218
1138.67678,12225.83157,21,4.211
1138.67678,12225.83157,21,4.206
1138.67678,12225.83157,21,4.203
1138.67678,12225.83157,21,4.198
1138.67678,12225.83157,21,4.193
1138.67678,12225.83157,21,4.189
1138.67678,12225.83157,21,4.183
1138.67678,12225.83157,21,4.177
1138.67678,12225.83157,21,4.166
1138.67678,12225.83157,21,4.155
1138.67678,12225.83157,21,4.15
1138.67678,12225.83157,21,4.142
1138.67678,12225.83157,21,4.135
1138.67678,12225.83157,21,4.127
1138.67678,12225.83157,21,4.122
1138.67678,12225.83157,21,4.117
1138.67678,12225.83157,21,4.11
1138.67678,12225.83157,21,4.105
1138.67678,12225.83157,21,4.101
1138.67678,12225.83157,21,4.094
1138.67678,12225.83157,21,4.089
1138.67678,12225.83157,21,4.081
1138.67678,12225.83157,21,4.075
1138.67678,12225.83157,21,4.069
1138.67678,12225.83157,21,4.065
1138.67678,12225.83157,21,4.058
1138.67678,12225.83157,21,4.055
1138.67678,12225.83157,21,4.052
1138.67678,12225.83157,21,4.05
1138.67678,12225.83157,21,4.047
1138.67678,12225.83157,21,4.043
1138.67678,12225.83157,21,4.042
1138.67678,12225.83157,21,4.041
1138.67678,12225.83157,21,4.036
1138.67678,12225.83157,21,4.037
1138.67678,12225.83157,21,4.036
1138.67678,12225.83157,21,4.034
1138.67678,12225.83157,21,4.032
1138.67678,12225.83157,21,4.028
1138.67678,12225.83157,21,4.028
1138.67678,12225.83157,21,4.026
1138.67678,12225.83157,21,4.026
1138.67678,12225.83157,21,4.024
1138.67678,12225.83157,21,4.023
1138.67678,12225.83157,21,4.019
1138.67678,12225.83157,21,4.016
1138.67678,12225.83157,21,4.017
1138.67678,12225.83157,21,4.016
1138.67678,12225.83157,21,4.016
1138.67678,12225.83157,21,4.015
1138.67678,12225.83157,21,4.013
1138.67678,12225.83157,21,4.01
1138.67678,12225.83157,21,4.007
1138.67678,12225.83157,21,4.006
1138.67678,12225.83157,21,4.007
1138.67678,12225.83157,21,4.006
1138.67678,12225.83157,21,4.004
1138.67678,12225.83157,21,4.007
1138.67678,12225.83157,21,4.004
1138.67678,12225.83157,21,4.004
1138.67678,12225.83157,21,4.003
1138.67678,12225.83157,21,4.0
1138.67678,12225.83157,21,4.0
1138.67678,12225.83157,21,4.001
1138.67678,12225.83157,21,4.002
1138.67678,12225.83157,21,4.001
1138.67678,12225.83157,21,3.998
1138.67678,12225.83157,21,3.998
1138.67678,12225.83157,21,3.999
1138.67678,12225.83157,21,3.999
1138.67678,12225.83157,21,3.994
1138.67678,12225.83157,21,3.996
1138.67678,12225.83157,21,3.999
1138.67678,12225.83157,21,3.997
1138.67678,12225.83157,21,3.997
1138.67678,12225.83157,21,3.994
1138.67678,12225.83157,21,3.996
1138.67678,12225.83157,21,3.996
1138.67678,12225.83157,21,3.997
1138.67678,12225.83157,21,3.996
1138.67678,12225.83157,21,3.997
1138.67678,12225.83157,21,4.0
1138.67678,12225.83157,21,3.999
1138.67678,12225.83157,21,3.999
1138.67678,12225.83157,21,3.999
1138.67678,12225.83157,21,3.998
1138.67678,12225.83157,21,3.998
1138.67678,12225.83157,21,3.998
1138.67678,12225.83157,21,3.996
1138.67678,12225.83157,21,3.999
1138.67678,12225.83157,21,4.002
1138.67678,12225.83157,21,4.0
1138.67678,12225.83157,21,4.002
1138.67678,12225.83157,21,4.001
1138.67678,12225.83157,21,3.999
1138.67678,12225.83157,21,3.999
1138.67678,12225.83157,21,3.999
1138.67678,12225.83157,21,3.998
1138.67678,12225.83157,21,4.0
1138.67678,12225.83157,21,3.998
1138.67678,12225.83157,21,3.998
1138.67678,12225.83157,21,3.997
1138.67678,12225.83157,21,3.996
1138.67678,12225.83157,21,3.996
1138.67678,12225.83157,21,3.997
1138.67678,12225.83157,21,3.997
1138.67678,12225.83157,21,3.992
1138.67678,12225.83157,21,3.989
1138.67678,12225.83157,21,3.987
1138.67678,12225.83157,21,3.982
1138.67678,12225.83157,21,3.977
1138.67678,12225.83157,21,3.971
1138.67678,12225.83157,21,3.965
1138.67678,12225.83157,21,3.957
1138.67678,12225.83157,21,3.952
1138.67678,12225.83157,21,3.948
1138.67678,12225.83157,21,3.945
1138.67678,12225.83157,21,3.943
1138.67678,12225.83157,21,3.94
1138.67678,12225.83157,21,3.935
1138.67678,12225.83157,21,3.931
1138.67678,12225.83157,21,3.93
1138.67678,12225.83157,21,3.926
1138.67678,12225.83157,21,3.922
1138.67678,12225.83157,21,3.922
1138.67678,12225.83157,21,3.917
1138.67678,12225.83157,21,3.915
1138.67678,12225.83157,21,3.915
1138.67678,12225.83157,21,3.913
1138.67678,12225.83157,21,3.911
1138.67678,12225.83157,21,3.908
1138.67678,12225.83157,21,3.909
1138.67678,12225.83157,21,3.909
1138.67678,12225.83157,21,3.906
1138.67678,12225.83157,21,3.905
1138.67678,12225.83157,21,3.905
1138.67678,12225.83157,21,3.903
1138.67678,12225.83157,21,3.903
1138.67678,12225.83157,21,3.905
1138.67678,12225.83157,21,3.903
1138.67678,12225.83157,21,3.904
1138.67678,12225.83157,21,3.901
1138.67678,12225.83157,21,3.899
1138.67678,12225.83157,21,3.9
1138.67678,12225.83157,21,3.899
1138.67678,12225.83157,21,3.897
1138.67678,12225.83157,21,3.901
1138.67678,12225.83157,21,3.899
1138.67678,12225.83157,21,3.9
1138.67678,12225.83157,21,3.901
1138.67678,12225.83157,21,3.9
1138.67678,12225.83157,21,3.899
1138.67678,12225.83157,21,3.896
1138.67678,12225.83157,21,3.895
1138.67678,12225.83157,21,3.895
1138.67678,12225.83157,21,3.894
1138.67678,12225.83157,21,3.894
1138.67678,12225.83157,21,3.896
1138.67678,12225.83157,21,3.896
1138.67678,12225.83157,21,3.893
1138.67678,12225.83157,21,3.895
1138.67678,12225.83157,21,3.892
1138.67678,12225.83157,21,3.891
1138.67678,12225.83157,21,3.894
1138.67678,12225.83157,21,3.893
1138.67678,12225.83157,21,3.894
1138.67678,12225.83157,21,3.897
1138.67678,12225.83157,21,3.893
1138.67678,12225.83157,21,3.894
1138.67678,12225.83157,21,3.896
1138.67678,12225.83157,21,3.896
1138.67678,12225.83157,21,3.9
1138.67678,12225.83157,21,3.901
1138.67678,12225.83157,21,3.899
1138.67678,12225.83157,21,3.9
1138.67678,12225.83157,21,3.899
1138.67678,12225.83157,21,3.895
1138.67678,12225.83157,21,3.896
1138.67678,12225.83157,21,3.897
1138.67678,12225.83157,21,3.898
1138.67678,12225.83157,21,3.899
1138.67678,12225.83157,21,3.899
1138.67678,12225.83157,21,3.898
1138.67678,12225.83157,21,3.896
1138.67678,12225.83157,21,3.896
1138.67678,12225.83157,21,3.898
1137.99598,12225.06538,30,8.209
1137.99598,12225.06538,30,8.246
1137.99598,12225.06538,30,8.244
1137.99598,12225.06538,30,8.236
1137.99598,12225.06538,30,8.234
1137.99598,12225.06538,30,8.179
1137.99598,12225.06538,30,7.963
1137.99598,12225.06538,30,7.676
1137.99598,12225.06538,30,7.443
1137.99598,12225.06538,30,6.812
1137.99598,12225.06538,30,6.295
1137.99598,12225.06538,30,6.213
1137.99598,12225.06538,30,6.148
1137.99598,12225.06538,30,6.111
1137.99598,12225.06538,30,6.067
1137.99598,12225.06538,30,2.985
1139.29401,12225.49891,36,8.295
1139.29401,12225.49891,36,8.464
1139.29401,12225.49891,36,8.444
1139.29401,12225.49891,36,8.59
1139.29401,12225.49891,36,8.679
1139.29401,12225.49891,36,8.82
1139.29401,12225.49891,36,8.997
1139.29401,12225.49891,36,9.174
1139.22229,12224.50956,24,5.209
1139.22229,12224.50956,24,5.189
1139.22229,12224.50956,24,5.185
1139.22229,12224.50956,24,5.174
1139.22229,12224.50956,24,5.162
1139.22229,12224.50956,24,5.1
1139.22229,12224.50956,24,5.036
1139.22229,12224.50956,24,4.983
1139.22229,12224.50956,24,4.93
1139.22229,12224.50956,24,4.846
1139.22229,12224.50956,24,4.795
1139.22229,12224.50956,24,2.913
1139.29604,12225.37057,33,8.149
1139.29604,12225.37057,33,8.182
1139.29604,12225.37057,33,8.173
1139.29604,12225.37057,33,8.098
1139.29604,12225.37057,33,7.836
1139.29604,12225.37057,33,7.759
1138.71158,12224.49976,26,7.006
1138.71158,12224.49976,26,7.011
1138.71158,12224.49976,26,7.02
1138.71158,12224.49976,26,7.02
1138.71158,12224.49976,26,7.004
1138.57157,12224.03504,27,6.633
1138.57157,12224.03504,27,4.19
1138.31191,12224.99169,29,6.188
1138.31191,12224.99169,29,6.094
1138.31191,12224.99169,29,5.992
1138.31191,12224.99169,29,5.899
1138.31191,12224.99169,29,5.874
1138.31191,12224.99169,29,5.868
1138.31191,12224.99169,29,5.857
1138.31191,12224.99169,29,5.242
1138.31191,12224.99169,29,5.154
1138.31191,12224.99169,29,5.06
1138.31191,12224.99169,29,4.93
1138.31191,12224.99169,29,3.199
1139.29429,12225.50081,37,5.805
1139.29429,12225.50081,37,5.815
1139.29429,12225.50081,37,5.815
1139.29429,12225.50081,37,5.802
1139.29429,12225.50081,37,5.269
1139.29429,12225.50081,37,5.261
1139.04647,12224.0811,25,5.75
1139.04647,12224.0811,25,5.708
1139.04647,12224.0811,25,5.161
1139.04647,12224.0811,25,6.709
1139.04647,12224.0811,25,6.121
1139.3462,12225.45717,38,12.687
1139.3462,12225.45717,38,12.691
1139.3462,12225.45717,38,12.603
1139.3462,12225.45717,38,12.607
1139.3462,12225.45717,38,12.613
1139.3462,12225.45717,38,12.632
1139.3462,12225.45717,38,12.589
1139.3462,12225.45717,38,12.214
1139.3462,12225.45717,38,12.084
1133.38809,12222.56375,45,7.586
1132.16464,12229.32666,41.2,6.614
1132.16464,12229.32666,41.2,6.611
1132.16464,12229.32666,41.2,6.614
1132.16464,12229.32666,41.2,6.612
1136.68271,12223.62301,46.2,4.656
1136.68271,12223.62301,46.2,4.664
1136.68271,12223.62301,46.2,4.662
1136.68271,12223.62301,46.2,4.644
1136.68271,12223.62301,46.2,4.638
1136.68271,12223.62301,46.2,4.616
1136.68271,12223.62301,46.2,4.559
1136.68271,12223.62301,46.2,4.512
1136.68271,12223.62301,46.2,4.441
1136.68271,12223.62301,46.2,4.398
1136.68271,12223.62301,46.2,4.33
1136.68271,12223.62301,46.2,4.295
1136.68271,12223.62301,46.2,4.261
1136.68271,12223.62301,46.2,4.225
1136.68271,12223.62301,46.2,4.198
1136.68271,12223.62301,46.2,4.192
1136.68271,12223.62301,46.2,4.189
1136.68271,12223.62301,46.2,4.182
1136.68271,12223.62301,46.2,4.179
1136.68271,12223.62301,46.2,4.165
1136.68271,12223.62301,46.2,4.169
1136.68271,12223.62301,46.2,4.165
1136.68271,12223.62301,46.2,4.163
1136.68271,12223.62301,46.2,4.161
1136.68271,12223.62301,46.2,4.155
1136.68271,12223.62301,46.2,4.157
1136.68271,12223.62301,46.2,4.153
1136.68271,12223.62301,46.2,4.126
1136.68271,12223.62301,46.2,4.088
1136.68271,12223.62301,46.2,4.058
1136.68271,12223.62301,46.2,4.038
1136.68271,12223.62301,46.2,3.968
1136.68271,12223.62301,46.2,3.83
1136.68271,12223.62301,46.2,3.727
1136.68271,12223.62301,46.2,3.331
1136.68271,12223.62301,46.2,1.93
1136.68271,12223.62301,46.2,1.257
1136.68271,12223.62301,46.2,0.92
1132.1715,12229.33566,41.1,6.537
1132.1715,12229.33566,41.1,6.523
1132.1715,12229.33566,41.1,6.527
1132.1715,12229.33566,41.1,6.535
1132.1715,12229.33566,41.1,6.536
1132.16732,12229.32116,41.3,6.596
1132.16732,12229.32116,41.3,6.579
1128.93353,12249.92356,47.1,5.835
1128.93353,12249.92356,47.1,5.833
1128.93353,12249.92356,47.1,5.839
1128.93353,12249.92356,47.1,5.835
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.833
1128.93353,12249.92356,47.1,5.835
1128.93353,12249.92356,47.1,5.831
1128.93353,12249.92356,47.1,5.831
1128.93353,12249.92356,47.1,5.831
1128.93353,12249.92356,47.1,5.829
1128.93353,12249.92356,47.1,5.831
1128.93353,12249.92356,47.1,5.832
1128.93353,12249.92356,47.1,5.833
1128.93353,12249.92356,47.1,5.832
1128.93353,12249.92356,47.1,5.831
1128.93353,12249.92356,47.1,5.83
1128.93353,12249.92356,47.1,5.832
1128.93353,12249.92356,47.1,5.831
1128.93353,12249.92356,47.1,5.832
1128.93353,12249.92356,47.1,5.83
1128.93353,12249.92356,47.1,5.829
1128.93353,12249.92356,47.1,5.833
1128.93353,12249.92356,47.1,5.835
1128.93353,12249.92356,47.1,5.832
1128.93353,12249.92356,47.1,5.833
1128.93353,12249.92356,47.1,5.833
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.837
1128.93353,12249.92356,47.1,5.837
1128.93353,12249.92356,47.1,5.836
1128.93353,12249.92356,47.1,5.836
1128.93353,12249.92356,47.1,5.836
1128.93353,12249.92356,47.1,5.836
1128.93353,12249.92356,47.1,5.831
1128.93353,12249.92356,47.1,5.833
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.832
1128.93353,12249.92356,47.1,5.832
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.833
1128.93353,12249.92356,47.1,5.833
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.838
1128.93353,12249.92356,47.1,5.836
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.837
1128.93353,12249.92356,47.1,5.839
1128.93353,12249.92356,47.1,5.838
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.836
1128.93353,12249.92356,47.1,5.837
1128.93353,12249.92356,47.1,5.836
1128.93353,12249.92356,47.1,5.836
1128.93353,12249.92356,47.1,5.839
1128.93353,12249.92356,47.1,5.842
1128.93353,12249.92356,47.1,5.838
1128.93353,12249.92356,47.1,5.837
1128.93353,12249.92356,47.1,5.837
1128.93353,12249.92356,47.1,5.838
1128.93353,12249.92356,47.1,5.84
1128.93353,12249.92356,47.1,5.84
1128.93353,12249.92356,47.1,5.839
1128.93353,12249.92356,47.1,5.838
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.837
1128.93353,12249.92356,47.1,5.838
1128.93353,12249.92356,47.1,5.838
1128.93353,12249.92356,47.1,5.838
1128.93353,12249.92356,47.1,5.837
1128.93353,12249.92356,47.1,5.836
1128.93353,12249.92356,47.1,5.836
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.833
1128.93353,12249.92356,47.1,5.831
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.836
1128.93353,12249.92356,47.1,5.836
1128.93353,12249.92356,47.1,5.832
1128.93353,12249.92356,47.1,5.835
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.833
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.833
1128.93353,12249.92356,47.1,5.829
1128.93353,12249.92356,47.1,5.828
1128.93353,12249.92356,47.1,5.835
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.838
1128.93353,12249.92356,47.1,5.841
1128.93353,12249.92356,47.1,5.835
1128.93353,12249.92356,47.1,5.837
1128.93353,12249.92356,47.1,5.838
1128.93353,12249.92356,47.1,5.836
1128.93353,12249.92356,47.1,5.835
1128.93353,12249.92356,47.1,5.834
1128.93353,12249.92356,47.1,5.831
1128.93353,12249.92356,47.1,5.831
1128.93353,12249.92356,47.1,5.835
1128.93353,12249.92356,47.1,5.832
1128.93353,12249.92356,47.1,5.831
1128.93353,12249.92356,47.1,5.832
1128.93353,12249.92356,47.1,5.831
1128.93353,12249.92356,47.1,5.836
1128.93353,12249.92356,47.1,5.833
1128.93353,12249.92356,47.1,5.831
1128.93353,12249.92356,47.1,5.829
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.827
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.823
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.823
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.827
1128.93353,12249.92356,47.1,5.828
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.823
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.823
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.827
1128.93353,12249.92356,47.1,5.828
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.827
1128.93353,12249.92356,47.1,5.823
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.823
1128.93353,12249.92356,47.1,5.823
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.827
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.83
1128.93353,12249.92356,47.1,5.827
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.828
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.828
1128.93353,12249.92356,47.1,5.828
1128.93353,12249.92356,47.1,5.829
1128.93353,12249.92356,47.1,5.829
1128.93353,12249.92356,47.1,5.827
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.827
1128.93353,12249.92356,47.1,5.827
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.827
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.823
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.828
1128.93353,12249.92356,47.1,5.833
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.829
1128.93353,12249.92356,47.1,5.828
1128.93353,12249.92356,47.1,5.827
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.827
1128.93353,12249.92356,47.1,5.827
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.827
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.823
1128.93353,12249.92356,47.1,5.823
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.829
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.824
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.826
1128.93353,12249.92356,47.1,5.83
1128.93353,12249.92356,47.1,5.825
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.814
1128.93353,12249.92356,47.1,5.814
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.814
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.813
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.823
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.814
1128.93353,12249.92356,47.1,5.813
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.811
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.815
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.813
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.815
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.823
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.815
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.815
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.822
1128.93353,12249.92356,47.1,5.819
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.813
1128.93353,12249.92356,47.1,5.812
1128.93353,12249.92356,47.1,5.814
1128.93353,12249.92356,47.1,5.812
1128.93353,12249.92356,47.1,5.813
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.815
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.814
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.818
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.816
1128.93353,12249.92356,47.1,5.815
1128.93353,12249.92356,47.1,5.814
1128.93353,12249.92356,47.1,5.811
1128.93353,12249.92356,47.1,5.815
1128.93353,12249.92356,47.1,5.812
1128.93353,12249.92356,47.1,5.813
1128.93353,12249.92356,47.1,5.814
1128.93353,12249.92356,47.1,5.814
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.82
1128.93353,12249.92356,47.1,5.821
1128.93353,12249.92356,47.1,5.817
1128.93353,12249.92356,47.1,5.814
1128.93353,12249.92356,47.1,5.818
