Latitude,Longitude,Comment,Temp. [degC],Depth [m]
1128.94359,12249.92272,47.3,29.369,0.925
1128.94359,12249.92272,47.3,29.369,0.929
1128.94359,12249.92272,47.3,29.369,0.929
1128.94359,12249.92272,47.3,29.369,0.929
1128.94359,12249.92272,47.3,29.369,0.927
1128.94359,12249.92272,47.3,29.372,0.929
1128.94359,12249.92272,47.3,29.372,0.925
1128.94359,12249.92272,47.3,29.373,0.919
1128.94359,12249.92272,47.3,29.373,0.91
1128.94359,12249.92272,47.3,29.373,0.904
1128.94359,12249.92272,47.3,29.374,0.898
1128.94359,12249.92272,47.3,29.374,0.9
1128.94359,12249.92272,47.3,29.374,0.901
1128.94359,12249.92272,47.3,29.375,0.904
1128.94359,12249.92272,47.3,29.375,0.908
1128.94359,12249.92272,47.3,29.374,0.908
1128.94359,12249.92272,47.3,29.374,0.906
1128.94359,12249.92272,47.3,29.374,0.904
1128.94359,12249.92272,47.3,29.375,0.904
1128.94359,12249.92272,47.3,29.375,0.905
1128.94359,12249.92272,47.3,29.375,0.905
1128.94359,12249.92272,47.3,29.375,0.899
1128.94359,12249.92272,47.3,29.375,0.887
1128.94359,12249.92272,47.3,29.375,0.878
1128.94359,12249.92272,47.3,29.377,0.869
1128.94359,12249.92272,47.3,29.377,0.864
1128.94359,12249.92272,47.3,29.377,0.861
1128.94359,12249.92272,47.3,29.376,0.857
1128.94359,12249.92272,47.3,29.376,0.855
1128.94359,12249.92272,47.3,29.377,0.853
1128.94359,12249.92272,47.3,29.377,0.844
1128.94359,12249.92272,47.3,29.377,0.843
1128.94359,12249.92272,47.3,29.376,0.834
1128.94359,12249.92272,47.3,29.375,0.831
1128.94359,12249.92272,47.3,29.375,0.823
1128.94359,12249.92272,47.3,29.374,0.816
1128.94359,12249.92272,47.3,29.374,0.809
1128.94359,12249.92272,47.3,29.373,0.799
1128.94359,12249.92272,47.3,29.371,0.794
1128.94359,12249.92272,47.3,29.368,0.792
1128.94359,12249.92272,47.3,29.366,0.788
1128.94359,12249.92272,47.3,29.366,0.783
1128.94359,12249.92272,47.3,29.366,0.786
1128.94359,12249.92272,47.3,29.366,0.785
1128.94359,12249.92272,47.3,29.368,0.784
1128.94359,12249.92272,47.3,29.367,0.776
1128.94359,12249.92272,47.3,29.367,0.767
1128.94359,12249.92272,47.3,29.366,0.76
1128.94359,12249.92272,47.3,29.366,0.752
1128.94359,12249.92272,47.3,29.366,0.746
1128.94359,12249.92272,47.3,29.366,0.737
1128.94359,12249.92272,47.3,29.366,0.721
1128.94359,12249.92272,47.3,29.366,0.707
1128.94359,12249.92272,47.3,29.367,0.694
1128.94359,12249.92272,47.3,29.366,0.682
1128.94359,12249.92272,47.3,29.367,0.667
1128.94359,12249.92272,47.3,29.367,0.661
1128.94359,12249.92272,47.3,29.368,0.653
1128.94359,12249.92272,47.3,29.367,0.65
1128.94359,12249.92272,47.3,29.367,0.645
1128.94359,12249.92272,47.3,29.366,0.639
1128.94359,12249.92272,47.3,29.366,0.633
1128.94359,12249.92272,47.3,29.366,0.624
1128.94359,12249.92272,47.3,29.366,0.618
1128.94359,12249.92272,47.3,29.366,0.61
1128.94359,12249.92272,47.3,29.366,0.6
1128.94359,12249.92272,47.3,29.366,0.586
1128.94359,12249.92272,47.3,29.368,0.569
1128.94359,12249.92272,47.3,29.367,0.546
1128.94359,12249.92272,47.3,29.366,0.527
1128.94359,12249.92272,47.3,29.366,0.501
1128.94359,12249.92272,47.3,29.367,0.473
1128.94359,12249.92272,47.3,29.367,0.434
1128.94359,12249.92272,47.3,29.367,0.406
1128.94359,12249.92272,47.3,29.367,0.379
1128.94359,12249.92272,47.3,29.367,0.351
1128.94359,12249.92272,47.3,29.367,0.329
1128.94359,12249.92272,47.3,29.367,0.31
1128.94359,12249.92272,47.3,29.367,0.29
1128.94359,12249.92272,47.3,29.367,0.278
1128.94359,12249.92272,47.3,29.367,0.263
1128.94359,12249.92272,47.3,29.367,0.263
1128.94359,12249.92272,47.3,29.368,0.259
1128.94359,12249.92272,47.3,29.367,0.257
1128.94359,12249.92272,47.3,29.369,0.257
1128.94359,12249.92272,47.3,29.369,0.257
1128.94359,12249.92272,47.3,29.371,0.266
1128.94359,12249.92272,47.3,29.371,0.275
1128.94359,12249.92272,47.3,29.372,0.287
1128.94359,12249.92272,47.3,29.372,0.299
1128.94359,12249.92272,47.3,29.372,0.31
1128.94359,12249.92272,47.3,29.372,0.322
1128.94359,12249.92272,47.3,29.372,0.331
1128.94359,12249.92272,47.3,29.372,0.343
1128.94359,12249.92272,47.3,29.371,0.348
1128.94359,12249.92272,47.3,29.371,0.357
1128.94359,12249.92272,47.3,29.37,0.365
1128.94359,12249.92272,47.3,29.369,0.369
1128.94359,12249.92272,47.3,29.37,0.373
1128.94359,12249.92272,47.3,29.369,0.38
1128.94359,12249.92272,47.3,29.369,0.384
1128.94359,12249.92272,47.3,29.369,0.388
1128.94359,12249.92272,47.3,29.371,0.39
1128.94359,12249.92272,47.3,29.371,0.392
1128.94359,12249.92272,47.3,29.37,0.392
1128.94359,12249.92272,47.3,29.371,0.395
1128.94359,12249.92272,47.3,29.371,0.403
1128.94359,12249.92272,47.3,29.37,0.407
1128.94359,12249.92272,47.3,29.368,0.407
1128.94359,12249.92272,47.3,29.367,0.395
1128.94359,12249.92272,47.3,29.367,0.376
1128.96533,12249.91932,47.4,29.349,-0.001
1128.96533,12249.91932,47.4,29.349,-0.001
1128.96533,12249.91932,47.4,29.348,-0.005
1128.96533,12249.91932,47.4,29.349,-0.009
1128.96533,12249.91932,47.4,29.349,-0.009
1128.96533,12249.91932,47.4,29.349,-0.016
1128.96533,12249.91932,47.4,29.35,-0.017
1128.96533,12249.91932,47.4,29.35,-0.013
1128.96533,12249.91932,47.4,29.351,-0.011
1128.96533,12249.91932,47.4,29.353,0.001
1128.96533,12249.91932,47.4,29.353,0.005
1128.96533,12249.91932,47.4,29.353,0.006
1128.96533,12249.91932,47.4,29.352,0.008
1128.96533,12249.91932,47.4,29.353,0.008
1128.96533,12249.91932,47.4,29.354,0.008
1128.96533,12249.91932,47.4,29.353,0.005
1128.96533,12249.91932,47.4,29.353,0.012
1128.96533,12249.91932,47.4,29.354,0.019
1128.96533,12249.91932,47.4,29.355,0.018
1128.96533,12249.91932,47.4,29.355,0.012
1128.96533,12249.91932,47.4,29.356,0.007
1128.96533,12249.91932,47.4,29.355,0.007
1128.96533,12249.91932,47.4,29.353,0.008
1128.96533,12249.91932,47.4,29.352,0.006
1128.96533,12249.91932,47.4,29.352,0.004
1128.96533,12249.91932,47.4,29.353,0.003
1128.96533,12249.91932,47.4,29.354,0.01
1128.96533,12249.91932,47.4,29.355,0.029
1128.96533,12249.91932,47.4,29.356,0.056
1128.96533,12249.91932,47.4,29.356,0.088
1128.96533,12249.91932,47.4,29.357,0.124
1128.96533,12249.91932,47.4,29.357,0.171
1128.96533,12249.91932,47.4,29.357,0.212
1128.96533,12249.91932,47.4,29.356,0.244
1128.96533,12249.91932,47.4,29.356,0.28
1128.96533,12249.91932,47.4,29.356,0.324
1128.96533,12249.91932,47.4,29.356,0.359
1128.96533,12249.91932,47.4,29.355,0.398
1128.96533,12249.91932,47.4,29.354,0.44
1128.96533,12249.91932,47.4,29.353,0.481
1128.96533,12249.91932,47.4,29.351,0.528
1128.96533,12249.91932,47.4,29.35,0.575
1128.96533,12249.91932,47.4,29.349,0.619
1128.96533,12249.91932,47.4,29.349,0.645
1128.96533,12249.91932,47.4,29.348,0.666
1128.96533,12249.91932,47.4,29.347,0.701
1128.96533,12249.91932,47.4,29.347,0.742
1128.96533,12249.91932,47.4,29.348,0.779
1128.96533,12249.91932,47.4,29.348,0.813
1128.96533,12249.91932,47.4,29.348,0.84
1128.96533,12249.91932,47.4,29.347,0.857
1128.96533,12249.91932,47.4,29.346,0.862
1128.96533,12249.91932,47.4,29.347,0.881
1128.96533,12249.91932,47.4,29.347,0.902
1128.96533,12249.91932,47.4,29.346,0.922
1128.96533,12249.91932,47.4,29.347,0.939
1128.96533,12249.91932,47.4,29.345,0.958
1128.96533,12249.91932,47.4,29.343,0.968
1128.96533,12249.91932,47.4,29.343,0.985
1128.96533,12249.91932,47.4,29.342,1.001
1128.96533,12249.91932,47.4,29.342,1.026
1128.96533,12249.91932,47.4,29.342,1.026
1128.96533,12249.91932,47.4,29.342,1.046
1128.96533,12249.91932,47.4,29.342,1.068
1128.96533,12249.91932,47.4,29.341,1.084
1128.96533,12249.91932,47.4,29.34,1.091
1128.96533,12249.91932,47.4,29.339,1.105
1128.96533,12249.91932,47.4,29.339,1.113
1128.96533,12249.91932,47.4,29.34,1.123
1128.96533,12249.91932,47.4,29.339,1.136
1128.96533,12249.91932,47.4,29.339,1.152
1128.96533,12249.91932,47.4,29.339,1.17
1128.96533,12249.91932,47.4,29.339,1.175
1128.96533,12249.91932,47.4,29.339,1.176
1128.96533,12249.91932,47.4,29.339,1.187
1128.96533,12249.91932,47.4,29.339,1.196
1128.96533,12249.91932,47.4,29.339,1.208
1128.96533,12249.91932,47.4,29.339,1.22
1128.96533,12249.91932,47.4,29.34,1.233
1128.96533,12249.91932,47.4,29.339,1.249
1128.96533,12249.91932,47.4,29.338,1.248
1128.96533,12249.91932,47.4,29.339,1.253
1128.96533,12249.91932,47.4,29.339,1.26
1128.96533,12249.91932,47.4,29.338,1.266
1128.96533,12249.91932,47.4,29.339,1.276
1128.96533,12249.91932,47.4,29.338,1.284
1128.96533,12249.91932,47.4,29.338,1.291
1128.96533,12249.91932,47.4,29.338,1.297
1128.96533,12249.91932,47.4,29.338,1.296
1128.96533,12249.91932,47.4,29.339,1.298
1128.96533,12249.91932,47.4,29.339,1.295
1128.96533,12249.91932,47.4,29.339,1.289
1128.96533,12249.91932,47.4,29.339,1.287
1128.96533,12249.91932,47.4,29.339,1.29
1128.96533,12249.91932,47.4,29.338,1.292
1128.96533,12249.91932,47.4,29.338,1.292
1128.96533,12249.91932,47.4,29.339,1.289
1128.96533,12249.91932,47.4,29.338,1.286
1128.96533,12249.91932,47.4,29.338,1.284
1128.96533,12249.91932,47.4,29.338,1.288
1128.96533,12249.91932,47.4,29.339,1.294
1128.96533,12249.91932,47.4,29.339,1.304
1128.96533,12249.91932,47.4,29.339,1.311
1128.96533,12249.91932,47.4,29.339,1.311
1128.96533,12249.91932,47.4,29.338,1.319
1128.96533,12249.91932,47.4,29.338,1.318
1128.96533,12249.91932,47.4,29.338,1.32
1128.96533,12249.91932,47.4,29.337,1.321
1128.96533,12249.91932,47.4,29.338,1.323
1128.96533,12249.91932,47.4,29.339,1.323
1128.96533,12249.91932,47.4,29.338,1.323
1128.96533,12249.91932,47.4,29.338,1.321
1128.96533,12249.91932,47.4,29.338,1.318
1128.96533,12249.91932,47.4,29.337,1.317
1128.96533,12249.91932,47.4,29.337,1.318
1128.96533,12249.91932,47.4,29.338,1.33
1128.96533,12249.91932,47.4,29.337,1.338
1128.96533,12249.91932,47.4,29.338,1.342
1128.96533,12249.91932,47.4,29.338,1.349
1128.96533,12249.91932,47.4,29.338,1.358
1128.96533,12249.91932,47.4,29.338,1.367
1128.96533,12249.91932,47.4,29.339,1.382
1128.96533,12249.91932,47.4,29.339,1.382
1128.96533,12249.91932,47.4,29.338,1.395
1128.96533,12249.91932,47.4,29.339,1.413
1128.96533,12249.91932,47.4,29.34,1.428
1128.96533,12249.91932,47.4,29.34,1.44
1128.96533,12249.91932,47.4,29.34,1.445
1128.96533,12249.91932,47.4,29.339,1.45
1128.96533,12249.91932,47.4,29.34,1.45
1128.96533,12249.91932,47.4,29.341,1.443
1128.96533,12249.91932,47.4,29.34,1.438
1128.96533,12249.91932,47.4,29.34,1.437
1128.96533,12249.91932,47.4,29.34,1.427
1128.96533,12249.91932,47.4,29.34,1.422
1128.96533,12249.91932,47.4,29.34,1.414
1128.96533,12249.91932,47.4,29.341,1.407
1128.96533,12249.91932,47.4,29.34,1.404
1128.96533,12249.91932,47.4,29.339,1.399
1128.96533,12249.91932,47.4,29.339,1.396
1128.96533,12249.91932,47.4,29.338,1.39
1128.96533,12249.91932,47.4,29.338,1.389
1128.96533,12249.91932,47.4,29.338,1.391
1128.96533,12249.91932,47.4,29.337,1.39
1128.96533,12249.91932,47.4,29.337,1.39
1128.96533,12249.91932,47.4,29.337,1.398
1128.96533,12249.91932,47.4,29.337,1.405
1128.96533,12249.91932,47.4,29.337,1.411
1128.96533,12249.91932,47.4,29.338,1.412
1128.96533,12249.91932,47.4,29.338,1.413
1128.96533,12249.91932,47.4,29.337,1.414
1128.96533,12249.91932,47.4,29.337,1.413
1128.96533,12249.91932,47.4,29.338,1.407
1128.96533,12249.91932,47.4,29.338,1.395
1128.96533,12249.91932,47.4,29.338,1.388
1128.96533,12249.91932,47.4,29.338,1.367
1128.96533,12249.91932,47.4,29.338,1.346
1128.96533,12249.91932,47.4,29.338,1.326
1128.96533,12249.91932,47.4,29.338,1.307
1128.96533,12249.91932,47.4,29.338,1.292
1128.96533,12249.91932,47.4,29.337,1.278
1128.96533,12249.91932,47.4,29.338,1.268
1128.96533,12249.91932,47.4,29.337,1.26
1128.96533,12249.91932,47.4,29.337,1.254
1128.96533,12249.91932,47.4,29.337,1.252
1128.96533,12249.91932,47.4,29.337,1.244
1128.96533,12249.91932,47.4,29.337,1.24
1128.96533,12249.91932,47.4,29.337,1.232
1128.96533,12249.91932,47.4,29.338,1.225
1128.96533,12249.91932,47.4,29.339,1.217
1128.96533,12249.91932,47.4,29.341,1.209
1128.96533,12249.91932,47.4,29.342,1.199
1128.96533,12249.91932,47.4,29.343,1.196
1128.96533,12249.91932,47.4,29.346,1.185
1128.96533,12249.91932,47.4,29.35,1.179
1128.96533,12249.91932,47.4,29.354,1.176
1128.96533,12249.91932,47.4,29.356,1.169
1128.96533,12249.91932,47.4,29.356,1.166
1128.96533,12249.91932,47.4,29.356,1.166
1128.96533,12249.91932,47.4,29.355,1.165
1128.96533,12249.91932,47.4,29.353,1.16
1128.96533,12249.91932,47.4,29.353,1.154
1128.96533,12249.91932,47.4,29.353,1.154
1128.96533,12249.91932,47.4,29.354,1.152
1128.96533,12249.91932,47.4,29.354,1.152
1128.96533,12249.91932,47.4,29.355,1.149
1128.96533,12249.91932,47.4,29.353,1.151
1128.96533,12249.91932,47.4,29.351,1.155
1128.96533,12249.91932,47.4,29.35,1.156
1128.96533,12249.91932,47.4,29.351,1.158
1128.96533,12249.91932,47.4,29.351,1.158
1128.96533,12249.91932,47.4,29.351,1.16
1128.96533,12249.91932,47.4,29.352,1.166
1128.96533,12249.91932,47.4,29.351,1.164
1128.96533,12249.91932,47.4,29.349,1.162
1128.96533,12249.91932,47.4,29.348,1.164
1128.96533,12249.91932,47.4,29.349,1.169
1128.96533,12249.91932,47.4,29.351,1.172
1128.96533,12249.91932,47.4,29.353,1.165
1128.96533,12249.91932,47.4,29.353,1.167
1128.96533,12249.91932,47.4,29.353,1.161
1128.96533,12249.91932,47.4,29.351,1.159
1128.96533,12249.91932,47.4,29.349,1.153
1128.96533,12249.91932,47.4,29.349,1.146
1128.96533,12249.91932,47.4,29.348,1.141
1128.96533,12249.91932,47.4,29.346,1.133
1128.96533,12249.91932,47.4,29.344,1.125
1128.96533,12249.91932,47.4,29.343,1.117
1128.96533,12249.91932,47.4,29.342,1.11
1128.96533,12249.91932,47.4,29.341,1.103
1128.96533,12249.91932,47.4,29.341,1.093
1128.96533,12249.91932,47.4,29.34,1.083
1128.96533,12249.91932,47.4,29.34,1.077
1128.96533,12249.91932,47.4,29.339,1.063
1128.96533,12249.91932,47.4,29.338,1.046
1128.96533,12249.91932,47.4,29.338,1.033
1128.96533,12249.91932,47.4,29.339,1.03
1128.96533,12249.91932,47.4,29.338,1.024
1128.96533,12249.91932,47.4,29.338,1.011
1128.96533,12249.91932,47.4,29.339,1.005
1128.96533,12249.91932,47.4,29.34,1.002
1128.96533,12249.91932,47.4,29.34,0.998
1128.96533,12249.91932,47.4,29.341,0.99
1128.96533,12249.91932,47.4,29.342,0.98
1128.96533,12249.91932,47.4,29.342,0.968
1128.96533,12249.91932,47.4,29.343,0.961
1128.96533,12249.91932,47.4,29.343,0.952
1128.96533,12249.91932,47.4,29.343,0.947
1128.96533,12249.91932,47.4,29.344,0.944
1128.96533,12249.91932,47.4,29.345,0.944
1128.96533,12249.91932,47.4,29.346,0.94
1128.96533,12249.91932,47.4,29.346,0.94
1128.96533,12249.91932,47.4,29.346,0.94
1128.96533,12249.91932,47.4,29.346,0.936
1128.96533,12249.91932,47.4,29.346,0.935
1128.96533,12249.91932,47.4,29.346,0.941
1128.96533,12249.91932,47.4,29.345,0.948
1128.96533,12249.91932,47.4,29.345,0.951
1128.96533,12249.91932,47.4,29.345,0.952
1128.96533,12249.91932,47.4,29.345,0.955
1128.96533,12249.91932,47.4,29.345,0.96
1128.96533,12249.91932,47.4,29.345,0.96
1128.96533,12249.91932,47.4,29.346,0.962
1128.96533,12249.91932,47.4,29.346,0.962
1128.96533,12249.91932,47.4,29.346,0.966
1128.96533,12249.91932,47.4,29.344,0.961
1128.96533,12249.91932,47.4,29.344,0.964
1128.96533,12249.91932,47.4,29.344,0.965
1128.96533,12249.91932,47.4,29.344,0.967
1128.96533,12249.91932,47.4,29.343,0.966
1128.96533,12249.91932,47.4,29.343,0.966
1128.96533,12249.91932,47.4,29.341,0.967
1128.96533,12249.91932,47.4,29.341,0.968
1128.96533,12249.91932,47.4,29.34,0.969
1128.96533,12249.91932,47.4,29.34,0.978
1128.96533,12249.91932,47.4,29.342,0.982
1128.96533,12249.91932,47.4,29.346,0.981
1128.96533,12249.91932,47.4,29.347,0.987
1128.96533,12249.91932,47.4,29.348,0.983
1128.96533,12249.91932,47.4,29.349,0.98
1128.96533,12249.91932,47.4,29.349,0.977
1128.96533,12249.91932,47.4,29.347,0.971
1128.96533,12249.91932,47.4,29.345,0.97
1128.96533,12249.91932,47.4,29.344,0.963
1128.96533,12249.91932,47.4,29.342,0.957
1128.96533,12249.91932,47.4,29.342,0.954
1128.96533,12249.91932,47.4,29.34,0.951
1128.96533,12249.91932,47.4,29.341,0.948
1128.96533,12249.91932,47.4,29.342,0.944
1128.96533,12249.91932,47.4,29.344,0.941
1128.96533,12249.91932,47.4,29.345,0.948
1128.96533,12249.91932,47.4,29.346,0.95
1128.96533,12249.91932,47.4,29.346,0.949
1128.96533,12249.91932,47.4,29.346,0.947
1128.96533,12249.91932,47.4,29.346,0.952
1128.96533,12249.91932,47.4,29.345,0.95
1128.96533,12249.91932,47.4,29.343,0.947
1128.96533,12249.91932,47.4,29.342,0.939
1128.96533,12249.91932,47.4,29.342,0.942
1128.96533,12249.91932,47.4,29.342,0.939
1128.96533,12249.91932,47.4,29.342,0.935
1128.96533,12249.91932,47.4,29.341,0.929
1128.96533,12249.91932,47.4,29.34,0.92
1128.96533,12249.91932,47.4,29.34,0.912
1128.96533,12249.91932,47.4,29.34,0.903
1128.96533,12249.91932,47.4,29.342,0.898
1128.96533,12249.91932,47.4,29.344,0.89
1128.96533,12249.91932,47.4,29.345,0.876
1128.96533,12249.91932,47.4,29.346,0.861
1128.96533,12249.91932,47.4,29.346,0.849
1128.93919,12249.92471,47.2,29.387,-0.017
1128.93919,12249.92471,47.2,29.387,-0.017
1128.93919,12249.92471,47.2,29.385,-0.015
1128.93919,12249.92471,47.2,29.382,-0.014
1128.93919,12249.92471,47.2,29.382,-0.012
1128.93919,12249.92471,47.2,29.383,-0.007
1128.93919,12249.92471,47.2,29.385,-0.004
1128.93919,12249.92471,47.2,29.388,-0.002
1128.93919,12249.92471,47.2,29.391,0.0
1128.93919,12249.92471,47.2,29.392,0.0
1128.93919,12249.92471,47.2,29.391,0.002
1128.93919,12249.92471,47.2,29.39,0.0
1128.93919,12249.92471,47.2,29.389,-0.001
1128.93919,12249.92471,47.2,29.388,-0.001
1128.93919,12249.92471,47.2,29.388,-0.002
1128.93919,12249.92471,47.2,29.388,-0.001
1128.93919,12249.92471,47.2,29.389,0.004
1128.93919,12249.92471,47.2,29.39,0.011
1128.93919,12249.92471,47.2,29.391,0.021
1128.93919,12249.92471,47.2,29.392,0.03
1128.93919,12249.92471,47.2,29.395,0.036
1128.93919,12249.92471,47.2,29.395,0.043
1128.93919,12249.92471,47.2,29.394,0.047
1128.93919,12249.92471,47.2,29.394,0.051
1128.93919,12249.92471,47.2,29.396,0.055
1128.93919,12249.92471,47.2,29.398,0.062
1128.93919,12249.92471,47.2,29.4,0.073
1128.93919,12249.92471,47.2,29.401,0.086
1128.93919,12249.92471,47.2,29.401,0.101
1128.93919,12249.92471,47.2,29.401,0.113
1128.93919,12249.92471,47.2,29.401,0.122
1128.93919,12249.92471,47.2,29.401,0.128
1128.93919,12249.92471,47.2,29.401,0.134
1128.93919,12249.92471,47.2,29.401,0.139
1128.93919,12249.92471,47.2,29.402,0.146
1128.93919,12249.92471,47.2,29.402,0.155
1128.93919,12249.92471,47.2,29.402,0.166
1128.93919,12249.92471,47.2,29.403,0.176
1128.93919,12249.92471,47.2,29.402,0.188
1128.93919,12249.92471,47.2,29.402,0.203
1128.93919,12249.92471,47.2,29.401,0.22
1128.93919,12249.92471,47.2,29.4,0.237
1128.93919,12249.92471,47.2,29.399,0.252
1128.93919,12249.92471,47.2,29.395,0.27
1128.93919,12249.92471,47.2,29.392,0.288
1128.93919,12249.92471,47.2,29.389,0.307
1128.93919,12249.92471,47.2,29.387,0.322
1128.93919,12249.92471,47.2,29.385,0.337
1128.93919,12249.92471,47.2,29.382,0.353
1128.93919,12249.92471,47.2,29.38,0.367
1128.93919,12249.92471,47.2,29.378,0.379
1128.93919,12249.92471,47.2,29.377,0.395
1128.93919,12249.92471,47.2,29.377,0.414
1128.93919,12249.92471,47.2,29.376,0.435
1128.93919,12249.92471,47.2,29.376,0.454
1128.93919,12249.92471,47.2,29.375,0.474
1128.93919,12249.92471,47.2,29.374,0.491
1128.93919,12249.92471,47.2,29.375,0.504
1128.93919,12249.92471,47.2,29.375,0.518
1128.93919,12249.92471,47.2,29.374,0.533
1128.93919,12249.92471,47.2,29.375,0.552
1128.93919,12249.92471,47.2,29.375,0.552
1128.93919,12249.92471,47.2,29.375,0.565
1128.93919,12249.92471,47.2,29.375,0.574
1128.93919,12249.92471,47.2,29.375,0.583
1128.93919,12249.92471,47.2,29.374,0.588
1128.93919,12249.92471,47.2,29.375,0.595
1128.93919,12249.92471,47.2,29.374,0.604
1128.93919,12249.92471,47.2,29.374,0.611
1128.93919,12249.92471,47.2,29.374,0.621
1128.93919,12249.92471,47.2,29.372,0.629
1128.93919,12249.92471,47.2,29.37,0.639
1128.93919,12249.92471,47.2,29.369,0.654
1128.93919,12249.92471,47.2,29.368,0.671
1128.93919,12249.92471,47.2,29.367,0.685
1128.93919,12249.92471,47.2,29.367,0.701
1128.93919,12249.92471,47.2,29.366,0.714
1128.93919,12249.92471,47.2,29.365,0.727
1128.93919,12249.92471,47.2,29.365,0.744
1128.93919,12249.92471,47.2,29.366,0.758
1128.93919,12249.92471,47.2,29.367,0.774
1128.93919,12249.92471,47.2,29.369,0.788
1128.93919,12249.92471,47.2,29.371,0.801
1128.93919,12249.92471,47.2,29.372,0.815
1128.93919,12249.92471,47.2,29.373,0.829
1128.93919,12249.92471,47.2,29.373,0.842
1128.93919,12249.92471,47.2,29.373,0.857
1128.93919,12249.92471,47.2,29.373,0.87
1128.93919,12249.92471,47.2,29.373,0.885
1128.93919,12249.92471,47.2,29.372,0.898
1128.93919,12249.92471,47.2,29.373,0.911
1128.93919,12249.92471,47.2,29.373,0.924
1128.93919,12249.92471,47.2,29.372,0.939
1128.93919,12249.92471,47.2,29.373,0.953
1128.93919,12249.92471,47.2,29.373,0.972
1128.93919,12249.92471,47.2,29.373,0.986
1128.93919,12249.92471,47.2,29.374,0.999
1128.93919,12249.92471,47.2,29.374,1.009
1128.93919,12249.92471,47.2,29.374,1.016
1128.93919,12249.92471,47.2,29.374,1.023
1128.93919,12249.92471,47.2,29.374,1.035
1128.93919,12249.92471,47.2,29.374,1.05
1128.93919,12249.92471,47.2,29.374,1.064
1128.93919,12249.92471,47.2,29.373,1.076
1128.93919,12249.92471,47.2,29.374,1.09
1128.93919,12249.92471,47.2,29.374,1.105
1128.93919,12249.92471,47.2,29.374,1.119
1128.93919,12249.92471,47.2,29.374,1.136
1128.93919,12249.92471,47.2,29.374,1.152
1128.93919,12249.92471,47.2,29.373,1.167
1128.93919,12249.92471,47.2,29.373,1.181
1128.93919,12249.92471,47.2,29.373,1.192
1128.93919,12249.92471,47.2,29.373,1.204
1128.93919,12249.92471,47.2,29.373,1.215
1128.93919,12249.92471,47.2,29.373,1.226
1128.93919,12249.92471,47.2,29.373,1.237
1128.93919,12249.92471,47.2,29.372,1.249
1128.93919,12249.92471,47.2,29.372,1.259
1128.93919,12249.92471,47.2,29.372,1.269
1128.93919,12249.92471,47.2,29.373,1.277
1128.93919,12249.92471,47.2,29.372,1.291
1128.93919,12249.92471,47.2,29.372,1.291
1128.93919,12249.92471,47.2,29.373,1.307
1128.93919,12249.92471,47.2,29.373,1.325
1128.93919,12249.92471,47.2,29.373,1.342
1128.93919,12249.92471,47.2,29.373,1.359
1128.93919,12249.92471,47.2,29.372,1.376
1128.93919,12249.92471,47.2,29.372,1.396
1128.93919,12249.92471,47.2,29.372,1.413
1128.93919,12249.92471,47.2,29.371,1.431
1128.93919,12249.92471,47.2,29.371,1.444
1128.93919,12249.92471,47.2,29.37,1.453
1128.93919,12249.92471,47.2,29.371,1.459
1128.93919,12249.92471,47.2,29.37,1.467
1128.93919,12249.92471,47.2,29.371,1.477
1128.93919,12249.92471,47.2,29.371,1.492
1128.93919,12249.92471,47.2,29.371,1.509
1128.93919,12249.92471,47.2,29.371,1.526
1128.93919,12249.92471,47.2,29.371,1.543
1128.93919,12249.92471,47.2,29.372,1.559
1128.93919,12249.92471,47.2,29.371,1.576
1128.93919,12249.92471,47.2,29.372,1.595
1128.93919,12249.92471,47.2,29.372,1.613
1128.93919,12249.92471,47.2,29.372,1.63
1128.93919,12249.92471,47.2,29.372,1.649
1128.93919,12249.92471,47.2,29.373,1.667
1128.93919,12249.92471,47.2,29.373,1.687
1128.93919,12249.92471,47.2,29.372,1.703
1128.93919,12249.92471,47.2,29.372,1.721
1128.93919,12249.92471,47.2,29.372,1.74
1128.93919,12249.92471,47.2,29.372,1.755
1128.93919,12249.92471,47.2,29.372,1.772
1128.93919,12249.92471,47.2,29.372,1.788
1128.93919,12249.92471,47.2,29.371,1.802
1128.93919,12249.92471,47.2,29.371,1.82
1128.93919,12249.92471,47.2,29.371,1.837
1128.93919,12249.92471,47.2,29.371,1.856
1128.93919,12249.92471,47.2,29.371,1.87
1128.93919,12249.92471,47.2,29.371,1.882
1128.93919,12249.92471,47.2,29.371,1.892
1128.93919,12249.92471,47.2,29.371,1.902
1128.93919,12249.92471,47.2,29.371,1.918
1128.93919,12249.92471,47.2,29.371,1.936
1128.93919,12249.92471,47.2,29.372,1.955
1128.93919,12249.92471,47.2,29.372,1.971
1128.93919,12249.92471,47.2,29.372,1.988
1128.93919,12249.92471,47.2,29.373,2.003
1128.93919,12249.92471,47.2,29.373,2.019
1128.93919,12249.92471,47.2,29.373,2.035
1128.93919,12249.92471,47.2,29.373,2.059
1128.93919,12249.92471,47.2,29.373,2.084
1128.93919,12249.92471,47.2,29.373,2.105
1128.93919,12249.92471,47.2,29.373,2.123
1128.93919,12249.92471,47.2,29.373,2.134
1128.93919,12249.92471,47.2,29.373,2.151
1128.93919,12249.92471,47.2,29.373,2.166
1128.93919,12249.92471,47.2,29.372,2.188
1128.93919,12249.92471,47.2,29.373,2.21
1128.93919,12249.92471,47.2,29.373,2.232
1128.93919,12249.92471,47.2,29.374,2.251
