Latitude,Longitude,Comment,G&G-DO,Depth [m]
1136.18517,12228.3138,15,6.587,1.821
1136.18517,12228.3138,15,6.562,1.837
1136.18517,12228.3138,15,6.535,1.854
1136.18517,12228.3138,15,6.513,1.87
1136.18517,12228.3138,15,6.497,1.887
1136.18517,12228.3138,15,6.483,1.9
1136.18517,12228.3138,15,6.471,1.915
1136.18517,12228.3138,15,6.457,1.93
1136.18517,12228.3138,15,6.443,1.948
1136.18517,12228.3138,15,6.432,1.963
1136.18517,12228.3138,15,6.42,1.982
1136.18517,12228.3138,15,6.409,2.002
1136.18517,12228.3138,15,6.399,2.023
1136.18517,12228.3138,15,6.387,2.047
1136.18517,12228.3138,15,6.372,2.07
1136.18517,12228.3138,15,6.363,2.094
1136.18517,12228.3138,15,6.345,2.117
1136.18517,12228.3138,15,6.327,2.141
1136.18517,12228.3138,15,6.308,2.163
1136.18517,12228.3138,15,6.283,2.182
1136.18517,12228.3138,15,6.262,2.201
1136.18517,12228.3138,15,6.245,2.217
1136.18517,12228.3138,15,6.227,2.231
1136.18517,12228.3138,15,6.211,2.241
1136.18517,12228.3138,15,6.195,2.253
1136.18517,12228.3138,15,6.171,2.267
1136.18517,12228.3138,15,6.155,2.276
1136.18517,12228.3138,15,6.141,2.287
1136.18517,12228.3138,15,6.12,2.293
1136.18517,12228.3138,15,6.11,2.299
1136.18517,12228.3138,15,6.096,2.304
1136.18517,12228.3138,15,6.082,2.308
1136.18517,12228.3138,15,6.071,2.313
1136.18517,12228.3138,15,6.071,2.313
1136.18517,12228.3138,15,6.057,2.32
1136.18517,12228.3138,15,6.047,2.326
1136.18517,12228.3138,15,6.04,2.334
1136.18517,12228.3138,15,6.034,2.345
1136.18517,12228.3138,15,6.03,2.353
1136.18517,12228.3138,15,6.028,2.364
1136.18517,12228.3138,15,6.024,2.372
1136.18517,12228.3138,15,6.026,2.379
1136.18517,12228.3138,15,6.025,2.385
1136.18517,12228.3138,15,6.023,2.392
1136.18517,12228.3138,15,6.027,2.393
1136.18517,12228.3138,15,6.026,2.397
1136.18517,12228.3138,15,6.021,2.402
1136.18517,12228.3138,15,6.015,2.413
1136.18517,12228.3138,15,6.014,2.426
1136.18517,12228.3138,15,6.01,2.439
1136.18517,12228.3138,15,6.007,2.453
1136.18517,12228.3138,15,6.002,2.465
1136.18517,12228.3138,15,6.002,2.474
1136.18517,12228.3138,15,5.994,2.485
1136.18517,12228.3138,15,5.986,2.495
1136.18517,12228.3138,15,5.985,2.505
1136.18517,12228.3138,15,5.98,2.517
1136.18517,12228.3138,15,5.977,2.529
1136.18517,12228.3138,15,5.972,2.539
1136.18517,12228.3138,15,5.967,2.549
1136.18517,12228.3138,15,5.96,2.558
1136.18517,12228.3138,15,5.96,2.568
1136.18517,12228.3138,15,5.958,2.578
1136.18517,12228.3138,15,5.952,2.589
1136.18517,12228.3138,15,5.946,2.603
1136.18517,12228.3138,15,5.944,2.617
1136.18517,12228.3138,15,5.938,2.634
1136.18517,12228.3138,15,5.935,2.654
1136.18517,12228.3138,15,5.938,2.672
1136.18517,12228.3138,15,5.933,2.692
1136.18517,12228.3138,15,5.933,2.71
1136.18517,12228.3138,15,5.932,2.723
1136.18517,12228.3138,15,5.93,2.739
1136.18517,12228.3138,15,5.928,2.755
1136.18517,12228.3138,15,5.928,2.772
1136.18517,12228.3138,15,5.923,2.791
1136.18517,12228.3138,15,5.92,2.812
1136.18517,12228.3138,15,5.919,2.833
1136.18517,12228.3138,15,5.923,2.856
1136.18517,12228.3138,15,5.917,2.879
1136.18517,12228.3138,15,5.915,2.902
1136.18517,12228.3138,15,5.912,2.923
1136.18517,12228.3138,15,5.913,2.941
1136.18517,12228.3138,15,5.909,2.955
1136.18517,12228.3138,15,5.907,2.969
1136.18517,12228.3138,15,5.909,2.982
1136.18517,12228.3138,15,5.903,2.993
1136.18517,12228.3138,15,5.902,3.002
1136.18517,12228.3138,15,5.898,3.013
1136.18517,12228.3138,15,5.896,3.025
1136.18517,12228.3138,15,5.896,3.025
1136.18517,12228.3138,15,5.897,3.038
1136.18517,12228.3138,15,5.896,3.055
1136.18517,12228.3138,15,5.892,3.069
1136.18517,12228.3138,15,5.888,3.083
1136.18517,12228.3138,15,5.886,3.095
1136.18517,12228.3138,15,5.886,3.105
1136.18517,12228.3138,15,5.885,3.112
1136.18517,12228.3138,15,5.882,3.12
1136.18517,12228.3138,15,5.88,3.125
1136.18517,12228.3138,15,5.884,3.132
1136.18517,12228.3138,15,5.882,3.137
1136.18517,12228.3138,15,5.877,3.139
1136.18517,12228.3138,15,5.881,3.145
1136.18517,12228.3138,15,5.879,3.148
1136.18517,12228.3138,15,5.877,3.148
1136.18517,12228.3138,15,5.877,3.15
1136.18517,12228.3138,15,5.874,3.151
1136.18517,12228.3138,15,5.878,3.156
1136.18517,12228.3138,15,5.875,3.164
1136.18517,12228.3138,15,5.877,3.175
1136.18517,12228.3138,15,5.88,3.187
1136.18517,12228.3138,15,5.878,3.202
1136.18517,12228.3138,15,5.88,3.217
1136.18517,12228.3138,15,5.879,3.235
1136.18517,12228.3138,15,5.876,3.254
1136.18517,12228.3138,15,5.878,3.271
1136.18517,12228.3138,15,5.881,3.29
1136.18517,12228.3138,15,5.878,3.309
1136.18517,12228.3138,15,5.879,3.324
1136.18517,12228.3138,15,5.878,3.34
1136.18517,12228.3138,15,5.882,3.355
1136.18517,12228.3138,15,5.881,3.373
1136.18517,12228.3138,15,5.884,3.391
1136.18517,12228.3138,15,5.88,3.407
1136.18517,12228.3138,15,5.883,3.425
1136.18517,12228.3138,15,5.879,3.443
1136.18517,12228.3138,15,5.877,3.461
1136.18517,12228.3138,15,5.881,3.482
1136.18517,12228.3138,15,5.881,3.507
1136.18517,12228.3138,15,5.881,3.535
1136.18517,12228.3138,15,5.886,3.564
1136.18517,12228.3138,15,5.883,3.59
1136.18517,12228.3138,15,5.881,3.612
1136.18517,12228.3138,15,5.879,3.632
1136.18517,12228.3138,15,5.882,3.65
1136.18517,12228.3138,15,5.883,3.668
1136.18517,12228.3138,15,5.88,3.682
1136.18517,12228.3138,15,5.881,3.695
1136.18517,12228.3138,15,5.874,3.706
1136.18517,12228.3138,15,5.871,3.715
1136.18517,12228.3138,15,5.873,3.728
1136.18517,12228.3138,15,5.874,3.742
1136.18517,12228.3138,15,5.874,3.757
1136.18517,12228.3138,15,5.871,3.772
1136.18517,12228.3138,15,5.876,3.787
1136.18517,12228.3138,15,5.876,3.787
1136.18517,12228.3138,15,5.873,3.798
1136.18517,12228.3138,15,5.87,3.806
1136.18517,12228.3138,15,5.872,3.814
1136.18517,12228.3138,15,5.876,3.821
1136.18517,12228.3138,15,5.873,3.828
1136.18517,12228.3138,15,5.869,3.834
1136.18517,12228.3138,15,5.874,3.841
1136.18517,12228.3138,15,5.87,3.844
1136.18517,12228.3138,15,5.868,3.85
1136.18517,12228.3138,15,5.872,3.86
1136.18517,12228.3138,15,5.869,3.876
1136.18517,12228.3138,15,5.866,3.894
1136.18517,12228.3138,15,5.87,3.917
1136.18517,12228.3138,15,5.867,3.937
1136.18517,12228.3138,15,5.869,3.954
1136.18517,12228.3138,15,5.869,3.969
1136.18517,12228.3138,15,5.871,3.984
1136.18517,12228.3138,15,5.872,4
1136.18517,12228.3138,15,5.869,4.018
1136.18517,12228.3138,15,5.868,4.034
1136.18517,12228.3138,15,5.868,4.05
1136.18517,12228.3138,15,5.864,4.063
1136.18517,12228.3138,15,5.866,4.076
1136.18517,12228.3138,15,5.869,4.089
1136.18517,12228.3138,15,5.864,4.1
1136.18517,12228.3138,15,5.862,4.113
1136.18517,12228.3138,15,5.862,4.131
1136.18517,12228.3138,15,5.864,4.15
1136.18517,12228.3138,15,5.862,4.169
1136.18517,12228.3138,15,5.865,4.194
1136.18517,12228.3138,15,5.867,4.216
1136.18517,12228.3138,15,5.865,4.237
1136.18517,12228.3138,15,5.865,4.254
1136.18517,12228.3138,15,5.866,4.273
1136.18517,12228.3138,15,5.869,4.292
1136.18517,12228.3138,15,5.862,4.308
1136.18517,12228.3138,15,5.861,4.326
1136.18517,12228.3138,15,5.86,4.346
1136.18517,12228.3138,15,5.859,4.366
1136.18517,12228.3138,15,5.861,4.388
1136.18517,12228.3138,15,5.856,4.41
1136.18517,12228.3138,15,5.861,4.43
1136.18517,12228.3138,15,5.86,4.447
1136.18517,12228.3138,15,5.858,4.457
1136.18517,12228.3138,15,5.862,4.466
1136.18517,12228.3138,15,5.86,4.476
1136.18517,12228.3138,15,5.861,4.486
1136.18517,12228.3138,15,5.857,4.501
1136.18517,12228.3138,15,5.854,4.515
1136.18517,12228.3138,15,5.856,4.529
1136.18517,12228.3138,15,5.852,4.54
1136.18517,12228.3138,15,5.857,4.548
1136.18517,12228.3138,15,5.856,4.558
1136.18517,12228.3138,15,5.858,4.569
1136.18517,12228.3138,15,5.857,4.58
1136.18517,12228.3138,15,5.855,4.597
1136.18517,12228.3138,15,5.855,4.597
1136.18517,12228.3138,15,5.854,4.617
1136.18517,12228.3138,15,5.858,4.638
1136.18517,12228.3138,15,5.852,4.661
1136.18517,12228.3138,15,5.854,4.689
1136.18517,12228.3138,15,5.855,4.7
1136.18517,12228.3138,15,5.855,4.715
1136.18517,12228.3138,15,5.854,4.718
1136.18517,12228.3138,15,5.855,4.719
1136.18517,12228.3138,15,5.855,4.721
1136.18517,12228.3138,15,5.853,4.721
1136.18517,12228.3138,15,5.853,4.724
1136.18517,12228.3138,15,5.853,4.727
1136.18517,12228.3138,15,5.852,4.728
1136.18517,12228.3138,15,5.851,4.732
1136.18517,12228.3138,15,5.847,4.734
1136.18517,12228.3138,15,5.845,4.736
1136.18517,12228.3138,15,5.841,4.741
1136.18517,12228.3138,15,5.836,4.745
1136.18517,12228.3138,15,5.838,4.751
1136.18517,12228.3138,15,5.842,4.76
1136.18517,12228.3138,15,5.839,4.767
1136.18517,12228.3138,15,5.836,4.772
1136.18517,12228.3138,15,5.831,4.779
1136.18517,12228.3138,15,5.832,4.783
1136.18517,12228.3138,15,5.834,4.792
1136.18517,12228.3138,15,5.837,4.801
1136.18517,12228.3138,15,5.836,4.805
1136.18517,12228.3138,15,5.838,4.807
1136.18517,12228.3138,15,5.841,4.807
1136.18517,12228.3138,15,5.842,4.807
1136.18517,12228.3138,15,5.841,4.808
1136.18517,12228.3138,15,5.84,4.807
1136.18517,12228.3138,15,5.842,4.807
1136.18517,12228.3138,15,5.839,4.808
1136.18517,12228.3138,15,5.839,4.808
1136.18517,12228.3138,15,5.839,4.808
1136.18517,12228.3138,15,5.839,4.808
1136.18517,12228.3138,15,5.844,4.809
1136.18517,12228.3138,15,5.846,4.808
1136.18517,12228.3138,15,5.846,4.809
1136.18517,12228.3138,15,5.848,4.808
1136.18517,12228.3138,15,5.842,4.809
1136.18517,12228.3138,15,5.844,4.808
1136.18517,12228.3138,15,5.847,4.808
1136.18517,12228.3138,15,5.844,4.809
1136.18517,12228.3138,15,5.842,4.808
1136.18517,12228.3138,15,5.842,4.808
1136.18517,12228.3138,15,5.847,4.807
1136.18517,12228.3138,15,5.844,4.807
1136.18517,12228.3138,15,5.841,4.808
1136.18517,12228.3138,15,5.841,4.808
1136.18517,12228.3138,15,5.845,4.808
1136.18517,12228.3138,15,5.847,4.808
1136.18517,12228.3138,15,5.847,4.807
1136.18517,12228.3138,15,5.844,4.808
1136.18517,12228.3138,15,5.84,4.808
1136.18517,12228.3138,15,5.842,4.808
1136.18517,12228.3138,15,5.842,4.808
1136.18517,12228.3138,15,5.844,4.809
1136.18517,12228.3138,15,5.843,4.808
1136.18517,12228.3138,15,5.842,4.808
1136.18517,12228.3138,15,5.844,4.809
1136.18517,12228.3138,15,5.845,4.808
1136.18517,12228.3138,15,5.849,4.809
1136.18517,12228.3138,15,5.849,4.808
1136.18517,12228.3138,15,5.85,4.808
1136.18517,12228.3138,15,5.848,4.809
1136.18517,12228.3138,15,5.848,4.808
1136.18517,12228.3138,15,5.851,4.809
1136.18517,12228.3138,15,5.85,4.809
1136.18517,12228.3138,15,5.846,4.808
1136.18517,12228.3138,15,5.848,4.808
1136.18517,12228.3138,15,5.843,4.809
1136.18517,12228.3138,15,5.841,4.808
1136.18517,12228.3138,15,5.845,4.808
1136.18517,12228.3138,15,5.846,4.809
1136.18517,12228.3138,15,5.847,4.808
1136.18517,12228.3138,15,5.849,4.808
1136.18517,12228.3138,15,5.849,4.809
1136.18517,12228.3138,15,5.849,4.808
1136.18517,12228.3138,15,5.846,4.81
1136.18517,12228.3138,15,5.846,4.809
1136.18517,12228.3138,15,5.846,4.809
1136.18517,12228.3138,15,5.843,4.81
1136.18517,12228.3138,15,5.841,4.809
1136.18517,12228.3138,15,5.849,4.81
1136.18517,12228.3138,15,5.847,4.811
1136.18517,12228.3138,15,5.843,4.81
1136.18517,12228.3138,15,5.846,4.81
1136.18517,12228.3138,15,5.846,4.81
1136.18517,12228.3138,15,5.851,4.81
1136.18517,12228.3138,15,5.846,4.811
1136.18517,12228.3138,15,5.845,4.81
1136.18517,12228.3138,15,5.843,4.81
1136.18517,12228.3138,15,5.845,4.811
1136.18517,12228.3138,15,5.85,4.811
1136.18517,12228.3138,15,5.847,4.81
1136.18517,12228.3138,15,5.847,4.81
1136.18517,12228.3138,15,5.844,4.81
1136.18517,12228.3138,15,5.847,4.81
1136.18517,12228.3138,15,5.847,4.809
1136.18517,12228.3138,15,5.849,4.811
1136.18517,12228.3138,15,5.843,4.809
1136.18517,12228.3138,15,5.845,4.808
1136.18517,12228.3138,15,5.848,4.806
1136.18517,12228.3138,15,5.847,4.806
1136.18517,12228.3138,15,5.849,4.803
1136.18517,12228.3138,15,5.85,4.801
1136.18517,12228.3138,15,5.845,4.799
1136.18517,12228.3138,15,5.85,4.795
1136.18517,12228.3138,15,5.842,4.795
1136.18517,12228.3138,15,5.844,4.79
1136.18517,12228.3138,15,5.844,4.788
1136.18517,12228.3138,15,5.846,4.786
1136.18517,12228.3138,15,5.846,4.786
1136.18517,12228.3138,15,5.847,4.783
1136.18517,12228.3138,15,5.846,4.781
1136.18517,12228.3138,15,5.846,4.778
1136.18517,12228.3138,15,5.847,4.776
1136.18517,12228.3138,15,5.846,4.773
1136.18517,12228.3138,15,5.848,4.77
1136.18517,12228.3138,15,5.849,4.767
1136.18517,12228.3138,15,5.845,4.763
1136.18517,12228.3138,15,5.843,4.758
1136.18517,12228.3138,15,5.847,4.755
1136.18517,12228.3138,15,5.849,4.75
1136.18517,12228.3138,15,5.848,4.742
1136.18517,12228.3138,15,5.847,4.737
1136.18517,12228.3138,15,5.852,4.732
1136.18517,12228.3138,15,5.856,4.726
1136.18517,12228.3138,15,5.849,4.722
1136.18517,12228.3138,15,5.845,4.721
1136.18517,12228.3138,15,5.844,4.719
1136.18517,12228.3138,15,5.843,4.719
1136.18517,12228.3138,15,5.844,4.716
1136.18517,12228.3138,15,5.848,4.714
1136.18517,12228.3138,15,5.846,4.715
1136.18517,12228.3138,15,5.847,4.714
1136.18517,12228.3138,15,5.848,4.714
1136.18517,12228.3138,15,5.848,4.715
1136.18517,12228.3138,15,5.847,4.717
1136.18517,12228.3138,15,5.845,4.721
1136.18517,12228.3138,15,5.844,4.722
1136.18517,12228.3138,15,5.846,4.724
1136.18517,12228.3138,15,5.845,4.725
1136.18517,12228.3138,15,5.845,4.725
1136.18517,12228.3138,15,5.85,4.725
1136.18517,12228.3138,15,5.848,4.724
1136.18517,12228.3138,15,5.848,4.723
1136.18517,12228.3138,15,5.844,4.72
1136.18517,12228.3138,15,5.841,4.717
1136.18517,12228.3138,15,5.842,4.715
1136.18517,12228.3138,15,5.842,4.713
1136.18517,12228.3138,15,5.844,4.71
1136.18517,12228.3138,15,5.845,4.71
1136.18517,12228.3138,15,5.839,4.709
1136.18517,12228.3138,15,5.838,4.709
1136.18517,12228.3138,15,5.842,4.71
1136.18517,12228.3138,15,5.841,4.712
1136.18517,12228.3138,15,5.846,4.711
1136.18517,12228.3138,15,5.844,4.711
1136.18517,12228.3138,15,5.843,4.711
1136.18517,12228.3138,15,5.845,4.711
1136.18517,12228.3138,15,5.84,4.713
1136.18517,12228.3138,15,5.845,4.712
1136.18517,12228.3138,15,5.847,4.712
1136.18517,12228.3138,15,5.844,4.713
1136.18517,12228.3138,15,5.844,4.71
1136.18517,12228.3138,15,5.846,4.708
1136.18517,12228.3138,15,5.842,4.707
1136.18517,12228.3138,15,5.844,4.704
1136.18517,12228.3138,15,5.844,4.704
1136.18517,12228.3138,15,5.837,4.701
1136.18517,12228.3138,15,5.839,4.695
1136.18517,12228.3138,15,5.845,4.692
1136.18517,12228.3138,15,5.843,4.689
1136.18517,12228.3138,15,5.843,4.685
1136.18517,12228.3138,15,5.839,4.683
1136.18517,12228.3138,15,5.837,4.681
1136.18517,12228.3138,15,5.84,4.677
1136.18517,12228.3138,15,5.839,4.68
1136.18517,12228.3138,15,5.84,4.677
1136.18517,12228.3138,15,5.843,4.678
1136.18517,12228.3138,15,5.838,4.683
1136.18517,12228.3138,15,5.837,4.685
1136.18517,12228.3138,15,5.838,4.691
1136.18517,12228.3138,15,5.838,4.694
1136.18517,12228.3138,15,5.841,4.691
1136.18517,12228.3138,15,5.842,4.692
1136.18517,12228.3138,15,5.839,4.692
1136.18517,12228.3138,15,5.837,4.689
1136.18517,12228.3138,15,5.837,4.689
1136.18517,12228.3138,15,5.837,4.687
1136.18517,12228.3138,15,5.842,4.686
1136.18517,12228.3138,15,5.844,4.686
1136.18517,12228.3138,15,5.844,4.683
1136.18517,12228.3138,15,5.844,4.681
1136.18517,12228.3138,15,5.847,4.68
1136.18517,12228.3138,15,5.84,4.677
1136.66412,12227.76065,16,6.758,0.011
1136.66412,12227.76065,16,6.761,0.023
1136.66412,12227.76065,16,6.756,0.032
1136.66412,12227.76065,16,6.755,0.038
1136.66412,12227.76065,16,6.752,0.047
1136.66412,12227.76065,16,6.743,0.048
1136.66412,12227.76065,16,6.75,0.049
1136.66412,12227.76065,16,6.748,0.047
1136.66412,12227.76065,16,6.743,0.041
1136.66412,12227.76065,16,6.739,0.035
1136.66412,12227.76065,16,6.748,0.028
1136.66412,12227.76065,16,6.751,0.023
1136.66412,12227.76065,16,6.751,0.022
1136.66412,12227.76065,16,6.754,0.018
1136.66412,12227.76065,16,6.754,0.023
1136.66412,12227.76065,16,6.751,0.027
1136.66412,12227.76065,16,6.747,0.032
1136.66412,12227.76065,16,6.743,0.042
1136.66412,12227.76065,16,6.744,0.052
1136.66412,12227.76065,16,6.745,0.067
1136.66412,12227.76065,16,6.743,0.082
1136.66412,12227.76065,16,6.746,0.092
1136.66412,12227.76065,16,6.746,0.092
1136.66412,12227.76065,16,6.752,0.103
1136.66412,12227.76065,16,6.754,0.108
1136.66412,12227.76065,16,6.754,0.113
1136.66412,12227.76065,16,6.751,0.118
1136.66412,12227.76065,16,6.753,0.123
1136.66412,12227.76065,16,6.753,0.129
1136.66412,12227.76065,16,6.758,0.138
1136.66412,12227.76065,16,6.763,0.144
1136.66412,12227.76065,16,6.769,0.153
1136.66412,12227.76065,16,6.774,0.164
1136.66412,12227.76065,16,6.781,0.175
1136.66412,12227.76065,16,6.784,0.189
1136.66412,12227.76065,16,6.786,0.201
1136.66412,12227.76065,16,6.786,0.212
1136.66412,12227.76065,16,6.785,0.222
1136.66412,12227.76065,16,6.785,0.228
1136.66412,12227.76065,16,6.791,0.231
1136.66412,12227.76065,16,6.795,0.234
1136.66412,12227.76065,16,6.796,0.235
1136.66412,12227.76065,16,6.792,0.241
1136.66412,12227.76065,16,6.798,0.245
1136.66412,12227.76065,16,6.802,0.25
1136.66412,12227.76065,16,6.798,0.256
1136.66412,12227.76065,16,6.797,0.265
1136.66412,12227.76065,16,6.802,0.273
1136.66412,12227.76065,16,6.803,0.283
1136.66412,12227.76065,16,6.804,0.295
1136.66412,12227.76065,16,6.809,0.306
1136.66412,12227.76065,16,6.814,0.318
1136.66412,12227.76065,16,6.813,0.333
1136.66412,12227.76065,16,6.817,0.352
1136.66412,12227.76065,16,6.82,0.37
1136.66412,12227.76065,16,6.822,0.381
1136.66412,12227.76065,16,6.824,0.39
1136.66412,12227.76065,16,6.828,0.394
1136.66412,12227.76065,16,6.826,0.395
1136.66412,12227.76065,16,6.825,0.399
1136.66412,12227.76065,16,6.827,0.406
1136.66412,12227.76065,16,6.827,0.42
1136.66412,12227.76065,16,6.828,0.432
1136.66412,12227.76065,16,6.834,0.44
1136.66412,12227.76065,16,6.831,0.448
1136.66412,12227.76065,16,6.827,0.452
1136.66412,12227.76065,16,6.828,0.454
1136.66412,12227.76065,16,6.838,0.458
1136.66412,12227.76065,16,6.837,0.461
1136.66412,12227.76065,16,6.835,0.464
1136.66412,12227.76065,16,6.84,0.466
1136.66412,12227.76065,16,6.842,0.466
1136.66412,12227.76065,16,6.844,0.465
1136.66412,12227.76065,16,6.843,0.462
1136.66412,12227.76065,16,6.844,0.456
1136.66412,12227.76065,16,6.848,0.454
1136.66412,12227.76065,16,6.846,0.451
1136.66412,12227.76065,16,6.848,0.449
1136.66412,12227.76065,16,6.85,0.452
1136.66412,12227.76065,16,6.85,0.452
1136.66412,12227.76065,16,6.848,0.455
1136.66412,12227.76065,16,6.849,0.463
1136.66412,12227.76065,16,6.844,0.471
1136.66412,12227.76065,16,6.838,0.482
1136.66412,12227.76065,16,6.839,0.49
1136.66412,12227.76065,16,6.835,0.498
1136.66412,12227.76065,16,6.838,0.503
1136.66412,12227.76065,16,6.836,0.507
1136.66412,12227.76065,16,6.83,0.509
1136.66412,12227.76065,16,6.838,0.508
1136.66412,12227.76065,16,6.834,0.51
1136.66412,12227.76065,16,6.831,0.509
1136.66412,12227.76065,16,6.838,0.508
1136.66412,12227.76065,16,6.843,0.51
1136.66412,12227.76065,16,6.838,0.508
1136.66412,12227.76065,16,6.835,0.51
1136.66412,12227.76065,16,6.835,0.515
1136.66412,12227.76065,16,6.832,0.518
1136.66412,12227.76065,16,6.83,0.525
1136.66412,12227.76065,16,6.83,0.532
1136.66412,12227.76065,16,6.835,0.535
1136.66412,12227.76065,16,6.83,0.54
1136.66412,12227.76065,16,6.826,0.542
1136.66412,12227.76065,16,6.822,0.544
1136.66412,12227.76065,16,6.823,0.544
1136.66412,12227.76065,16,6.824,0.542
1136.66412,12227.76065,16,6.83,0.542
1136.66412,12227.76065,16,6.825,0.544
1136.66412,12227.76065,16,6.825,0.551
1136.66412,12227.76065,16,6.825,0.566
1136.66412,12227.76065,16,6.826,0.582
1136.66412,12227.76065,16,6.828,0.599
1136.66412,12227.76065,16,6.83,0.617
1136.66412,12227.76065,16,6.831,0.634
1136.66412,12227.76065,16,6.831,0.654
1136.66412,12227.76065,16,6.83,0.673
1136.66412,12227.76065,16,6.834,0.691
1136.66412,12227.76065,16,6.829,0.708
1136.66412,12227.76065,16,6.828,0.722
1136.66412,12227.76065,16,6.827,0.732
1136.66412,12227.76065,16,6.826,0.741
1136.66412,12227.76065,16,6.823,0.746
1136.66412,12227.76065,16,6.824,0.75
1136.66412,12227.76065,16,6.825,0.751
1136.66412,12227.76065,16,6.819,0.752
1136.66412,12227.76065,16,6.817,0.758
1136.66412,12227.76065,16,6.813,0.769
1136.66412,12227.76065,16,6.801,0.781
1136.66412,12227.76065,16,6.788,0.796
1136.66412,12227.76065,16,6.779,0.814
1136.66412,12227.76065,16,6.765,0.832
1136.66412,12227.76065,16,6.748,0.849
1136.66412,12227.76065,16,6.741,0.863
1136.66412,12227.76065,16,6.73,0.88
1136.66412,12227.76065,16,6.724,0.895
1136.66412,12227.76065,16,6.716,0.906
1136.66412,12227.76065,16,6.716,0.906
1136.66412,12227.76065,16,6.717,0.918
1136.66412,12227.76065,16,6.716,0.928
1136.66412,12227.76065,16,6.715,0.936
1136.66412,12227.76065,16,6.719,0.945
1136.66412,12227.76065,16,6.716,0.954
1136.66412,12227.76065,16,6.718,0.961
1136.66412,12227.76065,16,6.719,0.966
1136.66412,12227.76065,16,6.727,0.969
1136.66412,12227.76065,16,6.735,0.971
1136.66412,12227.76065,16,6.738,0.972
1136.66412,12227.76065,16,6.75,0.97
1136.66412,12227.76065,16,6.771,0.975
1136.66412,12227.76065,16,6.79,0.984
1136.66412,12227.76065,16,6.805,0.995
1136.66412,12227.76065,16,6.815,1.01
1136.66412,12227.76065,16,6.832,1.024
1136.66412,12227.76065,16,6.851,1.036
1136.66412,12227.76065,16,6.876,1.048
1136.66412,12227.76065,16,6.896,1.058
1136.66412,12227.76065,16,6.911,1.067
1136.66412,12227.76065,16,6.922,1.079
1136.66412,12227.76065,16,6.936,1.088
1136.66412,12227.76065,16,6.949,1.096
1136.66412,12227.76065,16,6.957,1.103
1136.66412,12227.76065,16,6.976,1.109
1136.66412,12227.76065,16,6.985,1.115
1136.66412,12227.76065,16,6.997,1.12
1136.66412,12227.76065,16,7.009,1.125
1136.66412,12227.76065,16,7.029,1.131
1136.66412,12227.76065,16,7.045,1.136
1136.66412,12227.76065,16,7.057,1.14
