Latitude,Longitude,Comment,Chl-a [µg/l],Depth [m]
1134.73264,12229.35746,1,8.025,1.182
1134.73264,12229.35746,1,7.79,1.182
1134.73264,12229.35746,1,7.947,1.182
1134.73264,12229.35746,1,7.933,1.183
1134.73264,12229.35746,1,7.968,1.183
1134.73264,12229.35746,1,7.526,1.183
1134.73264,12229.35746,1,7.441,1.185
1134.73264,12229.35746,1,7.42,1.187
1134.73264,12229.35746,1,7.641,1.189
1134.73264,12229.35746,1,7.74,1.191
1134.73264,12229.35746,1,7.227,1.191
1134.73264,12229.35746,1,6.693,1.193
1134.73264,12229.35746,1,6.914,1.193
1134.73264,12229.35746,1,7.077,1.193
1134.73264,12229.35746,1,7.234,1.195
1134.73264,12229.35746,1,7.705,1.194
1134.73264,12229.35746,1,7.747,1.194
1134.73264,12229.35746,1,7.241,1.193
1134.73264,12229.35746,1,6.899,1.19
1134.73264,12229.35746,1,6.871,1.191
1134.73264,12229.35746,1,6.942,1.188
1134.73264,12229.35746,1,7.099,1.185
1134.73264,12229.35746,1,7.099,1.185
1134.73264,12229.35746,1,7.149,1.184
1134.73264,12229.35746,1,7.469,1.18
1134.73264,12229.35746,1,7.469,1.18
1134.73264,12229.35746,1,7.797,1.178
1134.73264,12229.35746,1,7.263,1.177
1134.73264,12229.35746,1,7.726,1.175
1134.73264,12229.35746,1,7.576,1.175
1134.73264,12229.35746,1,7.149,1.173
1134.73264,12229.35746,1,6.899,1.174
1134.73264,12229.35746,1,6.892,1.175
1134.73264,12229.35746,1,7.377,1.176
1134.73264,12229.35746,1,7.705,1.177
1134.73264,12229.35746,1,7.904,1.177
1134.73264,12229.35746,1,8.425,1.176
1134.73264,12229.35746,1,8.196,1.178
1134.73264,12229.35746,1,7.876,1.178
1134.73264,12229.35746,1,7.826,1.177
1134.73264,12229.35746,1,7.797,1.178
1134.73264,12229.35746,1,7.869,1.177
1134.73264,12229.35746,1,7.555,1.177
1134.73264,12229.35746,1,6.978,1.178
1134.73264,12229.35746,1,6.992,1.178
1134.73264,12229.35746,1,6.75,1.181
1134.73264,12229.35746,1,6.664,1.183
1134.73264,12229.35746,1,7.156,1.185
1134.73264,12229.35746,1,7.427,1.188
1134.73264,12229.35746,1,7.127,1.19
1134.73264,12229.35746,1,7.484,1.192
1134.73264,12229.35746,1,7.27,1.196
1134.73264,12229.35746,1,7.149,1.198
1134.73264,12229.35746,1,7.363,1.199
1134.73264,12229.35746,1,7.298,1.197
1134.73264,12229.35746,1,7.049,1.197
1134.73264,12229.35746,1,7.035,1.194
1134.73264,12229.35746,1,7.306,1.191
1134.73264,12229.35746,1,7.641,1.188
1134.73264,12229.35746,1,7.89,1.186
1134.73264,12229.35746,1,8.966,1.182
1134.73264,12229.35746,1,8.41,1.18
1134.73264,12229.35746,1,7.477,1.179
1134.73264,12229.35746,1,7.028,1.179
1134.73264,12229.35746,1,7.42,1.178
1134.73264,12229.35746,1,7.505,1.176
1134.73264,12229.35746,1,7.847,1.177
1134.73264,12229.35746,1,8.025,1.176
1134.73264,12229.35746,1,8.624,1.176
1134.73264,12229.35746,1,8.767,1.174
1134.73264,12229.35746,1,8.838,1.175
1134.73264,12229.35746,1,8.403,1.175
1134.73264,12229.35746,1,8.054,1.176
1134.73264,12229.35746,1,7.904,1.175
1134.73264,12229.35746,1,8.168,1.177
1134.73264,12229.35746,1,8.382,1.179
1134.73264,12229.35746,1,8.204,1.179
1134.73264,12229.35746,1,8.004,1.181
1134.73264,12229.35746,1,7.619,1.183
1134.73264,12229.35746,1,7.256,1.184
1134.73264,12229.35746,1,7.177,1.186
1134.73264,12229.35746,1,7.177,1.186
1134.73264,12229.35746,1,7.17,1.189
1134.73264,12229.35746,1,7.206,1.191
1134.73264,12229.35746,1,6.885,1.194
1134.73264,12229.35746,1,6.657,1.194
1134.73264,12229.35746,1,6.664,1.195
1134.73264,12229.35746,1,6.55,1.194
1134.73264,12229.35746,1,6.407,1.194
1134.73264,12229.35746,1,6.564,1.194
1134.73264,12229.35746,1,6.906,1.192
1134.73264,12229.35746,1,6.814,1.19
1133.98622,12229.26987,2,6.358,-0.005
1133.98622,12229.26987,2,6.365,-0.007
1133.98622,12229.26987,2,6.45,-0.011
1133.98622,12229.26987,2,6.415,-0.013
1133.98622,12229.26987,2,6.457,-0.016
1133.98622,12229.26987,2,6.571,-0.019
1133.98622,12229.26987,2,6.564,-0.021
1133.98622,12229.26987,2,6.636,-0.02
1133.98622,12229.26987,2,6.678,-0.021
1133.98622,12229.26987,2,6.607,-0.02
1133.98622,12229.26987,2,6.7,-0.018
1133.98622,12229.26987,2,6.643,-0.016
1133.98622,12229.26987,2,6.636,-0.013
1133.98622,12229.26987,2,6.636,-0.013
1133.98622,12229.26987,2,6.614,-0.013
1133.98622,12229.26987,2,6.514,-0.011
1133.98622,12229.26987,2,6.479,-0.011
1133.98622,12229.26987,2,6.486,-0.011
1133.98622,12229.26987,2,6.507,-0.01
1133.98622,12229.26987,2,6.693,-0.009
1133.98622,12229.26987,2,6.742,-0.009
1133.98622,12229.26987,2,6.707,-0.005
1133.98622,12229.26987,2,6.678,-0.004
1133.98622,12229.26987,2,6.835,-0.002
1133.98622,12229.26987,2,6.778,0.004
1133.98622,12229.26987,2,6.685,0.012
1133.98622,12229.26987,2,6.678,0.018
1133.98622,12229.26987,2,6.871,0.022
1133.98622,12229.26987,2,6.671,0.021
1133.98622,12229.26987,2,6.792,0.023
1133.98622,12229.26987,2,6.821,0.024
1133.98622,12229.26987,2,6.785,0.025
1133.98622,12229.26987,2,6.828,0.027
1133.98622,12229.26987,2,6.864,0.026
1133.98622,12229.26987,2,6.657,0.029
1133.98622,12229.26987,2,6.628,0.033
1133.98622,12229.26987,2,6.814,0.038
1133.98622,12229.26987,2,6.821,0.049
1133.98622,12229.26987,2,6.821,0.062
1133.98622,12229.26987,2,6.757,0.073
1133.98622,12229.26987,2,6.55,0.083
1133.98622,12229.26987,2,6.75,0.092
1133.98622,12229.26987,2,6.871,0.103
1133.98622,12229.26987,2,6.707,0.117
1133.98622,12229.26987,2,6.607,0.129
1133.98622,12229.26987,2,6.564,0.142
1133.98622,12229.26987,2,6.571,0.156
1133.98622,12229.26987,2,6.479,0.17
1133.98622,12229.26987,2,6.407,0.185
1133.98622,12229.26987,2,6.436,0.2
1133.98622,12229.26987,2,6.5,0.217
1133.98622,12229.26987,2,6.465,0.233
1133.98622,12229.26987,2,6.386,0.247
1133.98622,12229.26987,2,6.35,0.259
1133.98622,12229.26987,2,6.272,0.271
1133.98622,12229.26987,2,6.315,0.28
1133.98622,12229.26987,2,6.322,0.292
1133.98622,12229.26987,2,6.372,0.307
1133.98622,12229.26987,2,6.265,0.32
1133.98622,12229.26987,2,6.215,0.336
1133.98622,12229.26987,2,6.051,0.347
1133.98622,12229.26987,2,5.966,0.36
1133.98622,12229.26987,2,6.065,0.37
1133.98622,12229.26987,2,5.98,0.377
1133.98622,12229.26987,2,5.951,0.384
1133.98622,12229.26987,2,6.051,0.391
1133.98622,12229.26987,2,6.023,0.399
1133.98622,12229.26987,2,5.994,0.41
1133.98622,12229.26987,2,5.837,0.418
1133.98622,12229.26987,2,6.008,0.428
1133.98622,12229.26987,2,5.73,0.438
1133.98622,12229.26987,2,5.73,0.438
1133.98622,12229.26987,2,5.331,0.444
1133.98622,12229.26987,2,5.117,0.451
1133.98622,12229.26987,2,4.839,0.456
1133.98622,12229.26987,2,4.668,0.462
1133.98622,12229.26987,2,4.497,0.47
1133.98622,12229.26987,2,4.583,0.478
1133.98622,12229.26987,2,4.512,0.488
1133.98622,12229.26987,2,4.49,0.499
1133.98622,12229.26987,2,4.519,0.512
1133.98622,12229.26987,2,4.419,0.531
1133.98622,12229.26987,2,4.39,0.556
1133.98622,12229.26987,2,4.419,0.579
1133.98622,12229.26987,2,4.412,0.6
1133.98622,12229.26987,2,4.497,0.617
1133.98622,12229.26987,2,4.562,0.633
1133.98622,12229.26987,2,4.355,0.648
1133.98622,12229.26987,2,4.091,0.661
1133.98622,12229.26987,2,4.12,0.674
1133.98622,12229.26987,2,4.127,0.686
1133.98622,12229.26987,2,4.098,0.694
1133.98622,12229.26987,2,4.07,0.701
1133.98622,12229.26987,2,4.027,0.708
1133.98622,12229.26987,2,4.07,0.713
1133.98622,12229.26987,2,4.07,0.717
1133.98622,12229.26987,2,4.027,0.717
1133.98622,12229.26987,2,4.041,0.718
1133.98622,12229.26987,2,4.077,0.719
1133.98622,12229.26987,2,4.127,0.719
1133.98622,12229.26987,2,4.141,0.722
1133.98622,12229.26987,2,4.041,0.726
1133.98622,12229.26987,2,4.112,0.732
1133.98622,12229.26987,2,4.17,0.746
1133.98622,12229.26987,2,4.063,0.764
1133.98622,12229.26987,2,4.063,0.782
1133.98622,12229.26987,2,4.07,0.8
1133.98622,12229.26987,2,4.034,0.816
1133.98622,12229.26987,2,4.112,0.83
1133.98622,12229.26987,2,4.112,0.842
1133.98622,12229.26987,2,3.963,0.849
1133.98622,12229.26987,2,4.177,0.857
1133.98622,12229.26987,2,4.227,0.864
1133.98622,12229.26987,2,4.12,0.872
1133.98622,12229.26987,2,4.105,0.884
1133.98622,12229.26987,2,4.155,0.897
1133.98622,12229.26987,2,4.219,0.912
1133.98622,12229.26987,2,4.305,0.926
1133.98622,12229.26987,2,4.234,0.937
1133.98622,12229.26987,2,4.333,0.948
1133.98622,12229.26987,2,4.355,0.959
1133.98622,12229.26987,2,4.333,0.97
1133.98622,12229.26987,2,4.17,0.985
1133.98622,12229.26987,2,4.312,0.998
1133.98622,12229.26987,2,4.12,1.012
1133.98622,12229.26987,2,3.97,1.025
1133.98622,12229.26987,2,3.984,1.035
1133.98622,12229.26987,2,4.084,1.047
1133.98622,12229.26987,2,3.991,1.061
1133.98622,12229.26987,2,4.027,1.073
1133.98622,12229.26987,2,3.97,1.087
1133.98622,12229.26987,2,3.97,1.087
1133.98622,12229.26987,2,4.184,1.099
1133.98622,12229.26987,2,4.775,1.11
1133.98622,12229.26987,2,4.733,1.117
1133.98622,12229.26987,2,4.362,1.118
1133.98622,12229.26987,2,4.148,1.12
1133.98622,12229.26987,2,4.191,1.117
1133.98622,12229.26987,2,4.07,1.116
1133.98622,12229.26987,2,3.557,1.115
1133.98622,12229.26987,2,3.635,1.112
1133.98622,12229.26987,2,3.756,1.11
1133.98622,12229.26987,2,3.749,1.108
1133.98622,12229.26987,2,3.892,1.105
1133.98622,12229.26987,2,4.191,1.103
1133.98622,12229.26987,2,4.098,1.104
1133.98622,12229.26987,2,3.927,1.102
1133.98622,12229.26987,2,3.82,1.105
1133.98622,12229.26987,2,3.941,1.109
1133.98622,12229.26987,2,4.184,1.118
1133.98622,12229.26987,2,4.177,1.134
1133.98622,12229.26987,2,4.191,1.156
1133.98622,12229.26987,2,4.134,1.177
1133.98622,12229.26987,2,3.877,1.199
1133.98622,12229.26987,2,3.713,1.216
1133.98622,12229.26987,2,3.699,1.231
1133.98622,12229.26987,2,3.835,1.25
1133.98622,12229.26987,2,3.685,1.269
1133.98622,12229.26987,2,3.549,1.292
1133.98622,12229.26987,2,3.549,1.315
1133.98622,12229.26987,2,3.656,1.331
1133.98622,12229.26987,2,3.756,1.346
1133.98622,12229.26987,2,3.842,1.358
1133.98622,12229.26987,2,3.813,1.371
1133.98622,12229.26987,2,3.678,1.388
1133.98622,12229.26987,2,3.549,1.403
1133.98622,12229.26987,2,3.557,1.412
1133.98622,12229.26987,2,3.414,1.419
1133.98622,12229.26987,2,3.207,1.416
1133.98622,12229.26987,2,3.15,1.418
1133.98622,12229.26987,2,3.122,1.421
1133.98622,12229.26987,2,3.549,1.423
1133.98622,12229.26987,2,3.628,1.432
1133.98622,12229.26987,2,3.457,1.445
1133.98622,12229.26987,2,3.222,1.466
1133.98622,12229.26987,2,3.136,1.49
1133.98622,12229.26987,2,3.129,1.51
1133.98622,12229.26987,2,3.15,1.53
1133.98622,12229.26987,2,3.2,1.547
1133.98622,12229.26987,2,3.271,1.564
1133.98622,12229.26987,2,3.571,1.583
1133.98622,12229.26987,2,3.564,1.595
1133.98622,12229.26987,2,3.514,1.61
1133.98622,12229.26987,2,3.371,1.617
1133.98622,12229.26987,2,3.293,1.621
1133.98622,12229.26987,2,3.264,1.626
1133.98622,12229.26987,2,3.735,1.628
1133.98622,12229.26987,2,3.742,1.637
1133.98622,12229.26987,2,3.485,1.657
1133.98622,12229.26987,2,3.485,1.657
1133.98622,12229.26987,2,3.328,1.677
1133.98622,12229.26987,2,3.157,1.689
1133.98622,12229.26987,2,3.15,1.701
1133.98622,12229.26987,2,3.115,1.7
1133.98622,12229.26987,2,3.079,1.707
1133.98622,12229.26987,2,3.186,1.728
1133.98622,12229.26987,2,3.236,1.735
1133.98622,12229.26987,2,3.364,1.749
1133.98622,12229.26987,2,3.321,1.75
1133.98622,12229.26987,2,3.186,1.752
1133.98622,12229.26987,2,3.136,1.751
1133.98622,12229.26987,2,3.051,1.752
1133.98622,12229.26987,2,3.079,1.754
1133.98622,12229.26987,2,3.271,1.754
1133.98622,12229.26987,2,3.4,1.751
1133.98622,12229.26987,2,3.2,1.75
1133.98622,12229.26987,2,2.993,1.751
1133.98622,12229.26987,2,2.993,1.75
1133.98622,12229.26987,2,3.086,1.748
1133.98622,12229.26987,2,3.179,1.746
1133.98622,12229.26987,2,3.079,1.744
1133.98622,12229.26987,2,3.165,1.742
1133.98622,12229.26987,2,3.186,1.74
1133.98622,12229.26987,2,3.243,1.739
1133.98622,12229.26987,2,3.1,1.74
1133.98622,12229.26987,2,3.058,1.738
1133.98622,12229.26987,2,3.136,1.739
1133.98622,12229.26987,2,3.243,1.741
1133.98622,12229.26987,2,3.179,1.744
1133.98622,12229.26987,2,3.093,1.749
1133.98622,12229.26987,2,3.1,1.752
1133.98622,12229.26987,2,3.065,1.756
1133.98622,12229.26987,2,2.993,1.76
1133.98622,12229.26987,2,3.036,1.763
1133.98622,12229.26987,2,3.186,1.768
1133.98622,12229.26987,2,3.043,1.773
1133.98622,12229.26987,2,3.093,1.777
1133.98622,12229.26987,2,3.179,1.78
1133.98622,12229.26987,2,3.143,1.781
1133.98622,12229.26987,2,3.136,1.784
1133.98622,12229.26987,2,3.115,1.787
1133.98622,12229.26987,2,3.008,1.785
1133.98622,12229.26987,2,2.922,1.786
1133.98622,12229.26987,2,3.015,1.786
1133.98622,12229.26987,2,3.086,1.784
1133.98622,12229.26987,2,3.058,1.783
1133.98622,12229.26987,2,3.343,1.781
1133.98622,12229.26987,2,3.635,1.779
1133.98622,12229.26987,2,3.393,1.778
1133.98622,12229.26987,2,3.492,1.776
1133.98622,12229.26987,2,3.571,1.776
1133.98622,12229.26987,2,3.435,1.774
1133.98622,12229.26987,2,3.271,1.772
1133.98622,12229.26987,2,3.172,1.771
1133.98622,12229.26987,2,3.328,1.771
1133.98622,12229.26987,2,3.307,1.771
1133.98622,12229.26987,2,3.257,1.772
1133.98622,12229.26987,2,3.257,1.772
1133.98622,12229.26987,2,3.193,1.771
1133.98622,12229.26987,2,3.193,1.771
1133.98622,12229.26987,2,3.15,1.772
1133.98622,12229.26987,2,3.136,1.771
1133.98622,12229.26987,2,3.222,1.772
1133.98622,12229.26987,2,3.172,1.772
1133.98622,12229.26987,2,3.157,1.77
1133.98622,12229.26987,2,3.286,1.771
1133.98622,12229.26987,2,3.307,1.77
1133.98622,12229.26987,2,3.165,1.772
1133.98622,12229.26987,2,3.143,1.773
1133.98622,12229.26987,2,3.065,1.774
1133.98622,12229.26987,2,3.015,1.779
1133.98622,12229.26987,2,2.951,1.785
1133.98622,12229.26987,2,3.115,1.798
1133.98622,12229.26987,2,3.214,1.815
1133.98622,12229.26987,2,3.193,1.836
1133.98622,12229.26987,2,3.2,1.857
1133.98622,12229.26987,2,3.25,1.878
1133.98622,12229.26987,2,3.628,1.9
1133.98622,12229.26987,2,3.314,1.924
1133.98622,12229.26987,2,3.357,1.95
1133.98622,12229.26987,2,3.3,1.973
1133.98622,12229.26987,2,3.179,1.998
1133.98622,12229.26987,2,3.25,2.019
1133.98622,12229.26987,2,3.243,2.035
1133.98622,12229.26987,2,3.328,2.052
1133.98622,12229.26987,2,3.193,2.063
1133.98622,12229.26987,2,3.122,2.075
1133.98622,12229.26987,2,3.157,2.081
1133.98622,12229.26987,2,3.193,2.085
1133.98622,12229.26987,2,3.207,2.089
1133.98622,12229.26987,2,3.172,2.096
1133.98622,12229.26987,2,3.4,2.102
1133.98622,12229.26987,2,3.257,2.11
1133.98622,12229.26987,2,3.243,2.115
1133.98622,12229.26987,2,3.293,2.117
1133.98622,12229.26987,2,3.685,2.122
1133.98622,12229.26987,2,3.663,2.128
1133.98622,12229.26987,2,3.357,2.136
1133.98622,12229.26987,2,3.129,2.146
1133.98622,12229.26987,2,3.157,2.155
1133.98622,12229.26987,2,3.157,2.167
1133.98622,12229.26987,2,3.222,2.179
1133.98622,12229.26987,2,3.621,2.198
1133.98622,12229.26987,2,3.735,2.222
1133.98622,12229.26987,2,3.542,2.245
1133.98622,12229.26987,2,3.421,2.265
1133.98622,12229.26987,2,3.557,2.285
1133.98622,12229.26987,2,3.421,2.298
1133.98622,12229.26987,2,3.343,2.308
1133.98622,12229.26987,2,3.385,2.316
1133.98622,12229.26987,2,3.464,2.322
1133.98622,12229.26987,2,3.336,2.326
1133.98622,12229.26987,2,3.307,2.332
1133.98622,12229.26987,2,3.328,2.341
1133.98622,12229.26987,2,3.264,2.349
1133.98622,12229.26987,2,3.264,2.349
1133.98622,12229.26987,2,3.115,2.357
1133.98622,12229.26987,2,3.207,2.367
1133.98622,12229.26987,2,3.728,2.379
1133.98622,12229.26987,2,3.614,2.395
1133.98622,12229.26987,2,3.321,2.414
1133.98622,12229.26987,2,3.428,2.431
1133.98622,12229.26987,2,3.378,2.45
1133.98622,12229.26987,2,3.471,2.466
1133.98622,12229.26987,2,3.3,2.482
1133.98622,12229.26987,2,3.328,2.496
1133.98622,12229.26987,2,3.542,2.51
1133.98622,12229.26987,2,3.663,2.522
1133.98622,12229.26987,2,3.585,2.54
1133.98622,12229.26987,2,3.343,2.559
1133.98622,12229.26987,2,3.307,2.58
1133.98622,12229.26987,2,3.222,2.599
1133.98622,12229.26987,2,3.214,2.618
1133.98622,12229.26987,2,3.214,2.631
1133.98622,12229.26987,2,3.813,2.644
1133.98622,12229.26987,2,3.628,2.655
1133.98622,12229.26987,2,3.614,2.668
1133.98622,12229.26987,2,3.507,2.679
1133.98622,12229.26987,2,3.364,2.684
1133.98622,12229.26987,2,3.385,2.69
1133.98622,12229.26987,2,3.435,2.695
1133.98622,12229.26987,2,3.542,2.703
1133.98622,12229.26987,2,3.735,2.713
1133.98622,12229.26987,2,3.856,2.719
1133.98622,12229.26987,2,3.835,2.729
1133.98622,12229.26987,2,3.778,2.736
1133.98622,12229.26987,2,3.778,2.739
1133.98622,12229.26987,2,3.521,2.744
1133.98622,12229.26987,2,3.393,2.747
1133.98622,12229.26987,2,3.343,2.747
1133.98622,12229.26987,2,3.571,2.748
1133.98622,12229.26987,2,3.749,2.747
1133.98622,12229.26987,2,3.585,2.747
1133.98622,12229.26987,2,3.264,2.748
1133.98622,12229.26987,2,3.122,2.748
1133.98622,12229.26987,2,3.25,2.749
1133.98622,12229.26987,2,3.535,2.752
1133.98622,12229.26987,2,3.87,2.756
1133.98622,12229.26987,2,4.227,2.761
1133.98622,12229.26987,2,4.312,2.766
1133.98622,12229.26987,2,4.162,2.77
1133.98622,12229.26987,2,3.763,2.779
1133.98622,12229.26987,2,3.485,2.786
1133.98622,12229.26987,2,3.464,2.796
1133.98622,12229.26987,2,3.279,2.811
1133.98622,12229.26987,2,3.236,2.822
1133.98622,12229.26987,2,3.357,2.839
1133.98622,12229.26987,2,3.443,2.856
1133.98622,12229.26987,2,3.606,2.874
1133.98622,12229.26987,2,3.934,2.887
1133.98622,12229.26987,2,3.934,2.897
1133.98622,12229.26987,2,3.82,2.904
1133.98622,12229.26987,2,3.763,2.913
1133.98622,12229.26987,2,3.578,2.925
1133.98622,12229.26987,2,3.578,2.925
1133.98622,12229.26987,2,3.663,2.941
1133.98622,12229.26987,2,4.055,2.958
1133.98622,12229.26987,2,4.227,2.973
1133.98622,12229.26987,2,4.006,2.991
1133.98622,12229.26987,2,4.148,3.01
1133.98622,12229.26987,2,4.348,3.031
1133.98622,12229.26987,2,4.02,3.052
1133.98622,12229.26987,2,3.827,3.066
1133.98622,12229.26987,2,3.927,3.077
1133.98622,12229.26987,2,4.262,3.082
1133.98622,12229.26987,2,4.198,3.085
1133.98622,12229.26987,2,3.799,3.092
1133.98622,12229.26987,2,3.542,3.103
1133.98622,12229.26987,2,3.599,3.117
1133.98622,12229.26987,2,4.219,3.131
1133.98622,12229.26987,2,4.241,3.14
1133.98622,12229.26987,2,3.671,3.148
1133.98622,12229.26987,2,3.635,3.156
1133.98622,12229.26987,2,4.291,3.161
1133.98622,12229.26987,2,4.191,3.167
1133.98622,12229.26987,2,3.906,3.175
1133.98622,12229.26987,2,3.735,3.178
1133.98622,12229.26987,2,3.628,3.183
1133.98622,12229.26987,2,3.628,3.185
1133.98622,12229.26987,2,3.749,3.189
1133.98622,12229.26987,2,4.184,3.191
1133.98622,12229.26987,2,4.041,3.194
1133.98622,12229.26987,2,3.991,3.198
1133.98622,12229.26987,2,4.162,3.2
1133.98622,12229.26987,2,4.02,3.2
1133.98622,12229.26987,2,3.849,3.2
1133.98622,12229.26987,2,3.663,3.202
1133.98622,12229.26987,2,3.906,3.202
1133.98622,12229.26987,2,3.963,3.201
1133.98622,12229.26987,2,3.656,3.2
1133.98622,12229.26987,2,3.813,3.199
1133.98622,12229.26987,2,3.82,3.198
1133.98622,12229.26987,2,3.97,3.2
1133.98622,12229.26987,2,3.835,3.203
1133.98622,12229.26987,2,3.635,3.214
1133.98622,12229.26987,2,3.585,3.224
1133.98622,12229.26987,2,3.428,3.234
1133.98622,12229.26987,2,3.336,3.251
1133.98622,12229.26987,2,3.293,3.268
1133.98622,12229.26987,2,3.421,3.291
1133.98622,12229.26987,2,3.521,3.318
1133.98622,12229.26987,2,3.45,3.346
1133.98622,12229.26987,2,3.557,3.372
1133.98622,12229.26987,2,3.585,3.39
1133.98622,12229.26987,2,3.4,3.407
1133.98622,12229.26987,2,3.457,3.42
1133.98622,12229.26987,2,3.82,3.435
1133.98622,12229.26987,2,3.699,3.45
1133.98622,12229.26987,2,3.856,3.464
1133.98622,12229.26987,2,3.685,3.476
1133.98622,12229.26987,2,3.756,3.487
1133.98622,12229.26987,2,3.592,3.498
1133.98622,12229.26987,2,3.592,3.498
1133.98622,12229.26987,2,3.699,3.508
1133.98622,12229.26987,2,4.234,3.522
1133.98622,12229.26987,2,4.276,3.536
1133.98622,12229.26987,2,4.091,3.552
1133.98622,12229.26987,2,3.927,3.569
1133.98622,12229.26987,2,3.899,3.587
1133.98622,12229.26987,2,4.098,3.605
1133.98622,12229.26987,2,4.868,3.622
1133.98622,12229.26987,2,4.44,3.641
1133.98622,12229.26987,2,4.12,3.656
1133.98622,12229.26987,2,4.105,3.669
1133.98622,12229.26987,2,3.963,3.684
1133.98622,12229.26987,2,4.063,3.7
1133.98622,12229.26987,2,3.97,3.721
1133.98622,12229.26987,2,3.849,3.74
1133.98622,12229.26987,2,4.276,3.751
1133.98622,12229.26987,2,4.754,3.76
1133.98622,12229.26987,2,4.191,3.76
1133.98622,12229.26987,2,4.105,3.761
1133.98622,12229.26987,2,4.077,3.769
1133.98622,12229.26987,2,4.184,3.777
1133.98622,12229.26987,2,4.212,3.792
1133.98622,12229.26987,2,4.248,3.811
1133.98622,12229.26987,2,4.155,3.828
1133.98622,12229.26987,2,4.105,3.844
1133.98622,12229.26987,2,3.849,3.859
1133.98622,12229.26987,2,3.728,3.872
1133.98622,12229.26987,2,4.02,3.887
1133.98622,12229.26987,2,3.806,3.903
1133.98622,12229.26987,2,4.084,3.918
1133.98622,12229.26987,2,3.977,3.934
1133.98622,12229.26987,2,3.699,3.952
1133.98622,12229.26987,2,3.799,3.971
1133.98622,12229.26987,2,3.763,3.995
1133.98622,12229.26987,2,3.549,4.014
1133.98622,12229.26987,2,3.756,4.034
1133.98622,12229.26987,2,3.649,4.051
1133.98622,12229.26987,2,3.763,4.063
1133.98622,12229.26987,2,3.656,4.077
1133.98622,12229.26987,2,4.091,4.089
1133.98622,12229.26987,2,4.276,4.102
1133.98622,12229.26987,2,4.063,4.115
1133.98622,12229.26987,2,4.048,4.127
1133.98622,12229.26987,2,3.934,4.14
1133.98622,12229.26987,2,4.205,4.153
1133.98622,12229.26987,2,4.034,4.163
1133.98622,12229.26987,2,3.842,4.171
1133.98622,12229.26987,2,3.749,4.178
1133.98622,12229.26987,2,3.913,4.182
1133.98622,12229.26987,2,3.856,4.188
1133.98622,12229.26987,2,3.799,4.196
1133.98622,12229.26987,2,3.884,4.211
1133.98622,12229.26987,2,3.977,4.226
1133.98622,12229.26987,2,4.148,4.237
1133.98622,12229.26987,2,3.949,4.248
1133.98622,12229.26987,2,3.621,4.254
1133.98622,12229.26987,2,3.842,4.259
1133.98622,12229.26987,2,3.663,4.263
1133.98622,12229.26987,2,3.663,4.263
1133.98622,12229.26987,2,3.706,4.268
1133.98622,12229.26987,2,3.778,4.272
1133.98622,12229.26987,2,4.127,4.279
1133.98622,12229.26987,2,4.041,4.286
1133.98622,12229.26987,2,4.155,4.294
1133.98622,12229.26987,2,4.013,4.302
1133.98622,12229.26987,2,3.763,4.307
1133.98622,12229.26987,2,4.219,4.315
1133.98622,12229.26987,2,4.077,4.321
1133.98622,12229.26987,2,3.863,4.327
1133.98622,12229.26987,2,4.055,4.334
1133.98622,12229.26987,2,4.212,4.342
1133.98622,12229.26987,2,3.927,4.35
1133.98622,12229.26987,2,3.763,4.359
1133.98622,12229.26987,2,3.72,4.366
1133.98622,12229.26987,2,3.492,4.374
1133.98622,12229.26987,2,3.699,4.381
1133.98622,12229.26987,2,3.97,4.387
1133.98622,12229.26987,2,3.806,4.395
1133.98622,12229.26987,2,3.614,4.402
1133.98622,12229.26987,2,3.557,4.408
1133.98622,12229.26987,2,3.671,4.417
1133.98622,12229.26987,2,4.041,4.422
