Latitude,Longitude,Comment,Sal.,Depth [m]
1128.96533,12249.91932,47.4,0.091,1.382
1128.96533,12249.91932,47.4,0.091,1.382
1128.96533,12249.91932,47.4,0.091,1.395
1128.96533,12249.91932,47.4,0.091,1.413
1128.96533,12249.91932,47.4,0.091,1.428
1128.96533,12249.91932,47.4,0.091,1.44
1128.96533,12249.91932,47.4,0.091,1.445
1128.96533,12249.91932,47.4,0.091,1.45
1128.96533,12249.91932,47.4,0.091,1.45
1128.96533,12249.91932,47.4,0.091,1.443
1128.96533,12249.91932,47.4,0.091,1.438
1128.96533,12249.91932,47.4,0.091,1.437
1128.96533,12249.91932,47.4,0.091,1.427
1128.96533,12249.91932,47.4,0.091,1.422
1128.96533,12249.91932,47.4,0.091,1.414
1128.96533,12249.91932,47.4,0.091,1.407
1128.96533,12249.91932,47.4,0.091,1.404
1128.96533,12249.91932,47.4,0.091,1.399
1128.96533,12249.91932,47.4,0.091,1.396
1128.96533,12249.91932,47.4,0.091,1.39
1128.96533,12249.91932,47.4,0.091,1.389
1128.96533,12249.91932,47.4,0.091,1.391
1128.96533,12249.91932,47.4,0.091,1.39
1128.96533,12249.91932,47.4,0.091,1.39
1128.96533,12249.91932,47.4,0.091,1.398
1128.96533,12249.91932,47.4,0.091,1.405
1128.96533,12249.91932,47.4,0.091,1.411
1128.96533,12249.91932,47.4,0.091,1.412
1128.96533,12249.91932,47.4,0.091,1.413
1128.96533,12249.91932,47.4,0.091,1.414
1128.96533,12249.91932,47.4,0.091,1.413
1128.96533,12249.91932,47.4,0.091,1.407
1128.96533,12249.91932,47.4,0.091,1.395
1128.96533,12249.91932,47.4,0.091,1.388
1128.96533,12249.91932,47.4,0.091,1.367
1128.96533,12249.91932,47.4,0.091,1.346
1128.96533,12249.91932,47.4,0.091,1.326
1128.96533,12249.91932,47.4,0.091,1.307
1128.96533,12249.91932,47.4,0.091,1.292
1128.96533,12249.91932,47.4,0.091,1.278
1128.96533,12249.91932,47.4,0.091,1.268
1128.96533,12249.91932,47.4,0.091,1.26
1128.96533,12249.91932,47.4,0.091,1.254
1128.96533,12249.91932,47.4,0.091,1.252
1128.96533,12249.91932,47.4,0.091,1.244
1128.96533,12249.91932,47.4,0.091,1.24
1128.96533,12249.91932,47.4,0.091,1.232
1128.96533,12249.91932,47.4,0.091,1.225
1128.96533,12249.91932,47.4,0.091,1.217
1128.96533,12249.91932,47.4,0.091,1.209
1128.96533,12249.91932,47.4,0.091,1.199
1128.96533,12249.91932,47.4,0.091,1.196
1128.96533,12249.91932,47.4,0.091,1.185
1128.96533,12249.91932,47.4,0.091,1.179
1128.96533,12249.91932,47.4,0.091,1.176
1128.96533,12249.91932,47.4,0.091,1.169
1128.96533,12249.91932,47.4,0.091,1.166
1128.96533,12249.91932,47.4,0.091,1.166
1128.96533,12249.91932,47.4,0.091,1.165
1128.96533,12249.91932,47.4,0.091,1.16
1128.96533,12249.91932,47.4,0.091,1.154
1128.96533,12249.91932,47.4,0.091,1.154
1128.96533,12249.91932,47.4,0.091,1.152
1128.96533,12249.91932,47.4,0.091,1.152
1128.96533,12249.91932,47.4,0.091,1.149
1128.96533,12249.91932,47.4,0.091,1.151
1128.96533,12249.91932,47.4,0.091,1.155
1128.96533,12249.91932,47.4,0.091,1.156
1128.96533,12249.91932,47.4,0.091,1.158
1128.96533,12249.91932,47.4,0.091,1.158
1128.96533,12249.91932,47.4,0.091,1.16
1128.96533,12249.91932,47.4,0.091,1.166
1128.96533,12249.91932,47.4,0.091,1.164
1128.96533,12249.91932,47.4,0.091,1.162
1128.96533,12249.91932,47.4,0.091,1.164
1128.96533,12249.91932,47.4,0.091,1.169
1128.96533,12249.91932,47.4,0.091,1.172
1128.96533,12249.91932,47.4,0.091,1.165
1128.96533,12249.91932,47.4,0.091,1.167
1128.96533,12249.91932,47.4,0.091,1.161
1128.96533,12249.91932,47.4,0.091,1.159
1128.96533,12249.91932,47.4,0.091,1.153
1128.96533,12249.91932,47.4,0.091,1.146
1128.96533,12249.91932,47.4,0.091,1.141
1128.96533,12249.91932,47.4,0.091,1.133
1128.96533,12249.91932,47.4,0.091,1.125
1128.96533,12249.91932,47.4,0.091,1.117
1128.96533,12249.91932,47.4,0.091,1.11
1128.96533,12249.91932,47.4,0.091,1.103
1128.96533,12249.91932,47.4,0.091,1.093
1128.96533,12249.91932,47.4,0.091,1.083
1128.96533,12249.91932,47.4,0.091,1.077
1128.96533,12249.91932,47.4,0.091,1.063
1128.96533,12249.91932,47.4,0.091,1.046
1128.96533,12249.91932,47.4,0.091,1.033
1128.96533,12249.91932,47.4,0.091,1.03
1128.96533,12249.91932,47.4,0.091,1.024
1128.96533,12249.91932,47.4,0.091,1.011
1128.96533,12249.91932,47.4,0.091,1.005
1128.96533,12249.91932,47.4,0.091,1.002
1128.96533,12249.91932,47.4,0.091,0.998
1128.96533,12249.91932,47.4,0.091,0.99
1128.96533,12249.91932,47.4,0.091,0.98
1128.96533,12249.91932,47.4,0.091,0.968
1128.96533,12249.91932,47.4,0.091,0.961
1128.96533,12249.91932,47.4,0.091,0.952
1128.96533,12249.91932,47.4,0.091,0.947
1128.96533,12249.91932,47.4,0.091,0.944
1128.96533,12249.91932,47.4,0.091,0.944
1128.96533,12249.91932,47.4,0.091,0.94
1128.96533,12249.91932,47.4,0.091,0.94
1128.96533,12249.91932,47.4,0.091,0.94
1128.96533,12249.91932,47.4,0.091,0.936
1128.96533,12249.91932,47.4,0.091,0.935
1128.96533,12249.91932,47.4,0.091,0.941
1128.96533,12249.91932,47.4,0.091,0.948
1128.96533,12249.91932,47.4,0.091,0.951
1128.96533,12249.91932,47.4,0.091,0.952
1128.96533,12249.91932,47.4,0.091,0.955
1128.96533,12249.91932,47.4,0.091,0.96
1128.96533,12249.91932,47.4,0.091,0.96
1128.96533,12249.91932,47.4,0.091,0.962
1128.96533,12249.91932,47.4,0.091,0.962
1128.96533,12249.91932,47.4,0.091,0.966
1128.96533,12249.91932,47.4,0.091,0.961
1128.96533,12249.91932,47.4,0.091,0.964
1128.96533,12249.91932,47.4,0.091,0.965
1128.96533,12249.91932,47.4,0.091,0.967
1128.96533,12249.91932,47.4,0.091,0.966
1128.96533,12249.91932,47.4,0.091,0.966
1128.96533,12249.91932,47.4,0.091,0.967
1128.96533,12249.91932,47.4,0.091,0.968
1128.96533,12249.91932,47.4,0.091,0.969
1128.96533,12249.91932,47.4,0.091,0.978
1128.96533,12249.91932,47.4,0.091,0.982
1128.96533,12249.91932,47.4,0.091,0.981
1128.96533,12249.91932,47.4,0.091,0.987
1128.96533,12249.91932,47.4,0.091,0.983
1128.96533,12249.91932,47.4,0.091,0.98
1128.96533,12249.91932,47.4,0.091,0.977
1128.96533,12249.91932,47.4,0.091,0.971
1128.96533,12249.91932,47.4,0.091,0.97
1128.96533,12249.91932,47.4,0.091,0.963
1128.96533,12249.91932,47.4,0.091,0.957
1128.96533,12249.91932,47.4,0.091,0.954
1128.96533,12249.91932,47.4,0.091,0.951
1128.96533,12249.91932,47.4,0.091,0.948
1128.96533,12249.91932,47.4,0.091,0.944
1128.96533,12249.91932,47.4,0.091,0.941
1128.96533,12249.91932,47.4,0.091,0.948
1128.96533,12249.91932,47.4,0.091,0.95
1128.96533,12249.91932,47.4,0.091,0.949
1128.96533,12249.91932,47.4,0.091,0.947
1128.96533,12249.91932,47.4,0.091,0.952
1128.96533,12249.91932,47.4,0.091,0.95
1128.96533,12249.91932,47.4,0.091,0.947
1128.96533,12249.91932,47.4,0.091,0.939
1128.96533,12249.91932,47.4,0.091,0.942
1128.96533,12249.91932,47.4,0.091,0.939
1128.96533,12249.91932,47.4,0.091,0.935
1128.96533,12249.91932,47.4,0.091,0.929
1128.96533,12249.91932,47.4,0.091,0.92
1128.96533,12249.91932,47.4,0.091,0.912
1128.96533,12249.91932,47.4,0.091,0.903
1128.96533,12249.91932,47.4,0.091,0.898
1128.96533,12249.91932,47.4,0.091,0.89
1128.96533,12249.91932,47.4,0.091,0.876
1128.96533,12249.91932,47.4,0.091,0.861
1128.96533,12249.91932,47.4,0.091,0.849
1128.93919,12249.92471,47.2,0.091,-0.017
1128.93919,12249.92471,47.2,0.091,-0.017
1128.93919,12249.92471,47.2,0.091,-0.015
1128.93919,12249.92471,47.2,0.091,-0.014
1128.93919,12249.92471,47.2,0.091,-0.012
1128.93919,12249.92471,47.2,0.091,-0.007
1128.93919,12249.92471,47.2,0.091,-0.004
1128.93919,12249.92471,47.2,0.091,-0.002
1128.93919,12249.92471,47.2,0.091,0.0
1128.93919,12249.92471,47.2,0.091,0.0
1128.93919,12249.92471,47.2,0.091,0.002
1128.93919,12249.92471,47.2,0.091,0.0
1128.93919,12249.92471,47.2,0.091,-0.001
1128.93919,12249.92471,47.2,0.091,-0.001
1128.93919,12249.92471,47.2,0.091,-0.002
1128.93919,12249.92471,47.2,0.091,-0.001
1128.93919,12249.92471,47.2,0.091,0.004
1128.93919,12249.92471,47.2,0.091,0.011
1128.93919,12249.92471,47.2,0.091,0.021
1128.93919,12249.92471,47.2,0.091,0.03
1128.93919,12249.92471,47.2,0.091,0.036
1128.93919,12249.92471,47.2,0.091,0.043
1128.93919,12249.92471,47.2,0.091,0.047
1128.93919,12249.92471,47.2,0.091,0.051
1128.93919,12249.92471,47.2,0.091,0.055
1128.93919,12249.92471,47.2,0.091,0.062
1128.93919,12249.92471,47.2,0.091,0.073
1128.93919,12249.92471,47.2,0.091,0.086
1128.93919,12249.92471,47.2,0.091,0.101
1128.93919,12249.92471,47.2,0.091,0.113
1128.93919,12249.92471,47.2,0.091,0.122
1128.93919,12249.92471,47.2,0.091,0.128
1128.93919,12249.92471,47.2,0.091,0.134
1128.93919,12249.92471,47.2,0.091,0.139
1128.93919,12249.92471,47.2,0.091,0.146
1128.93919,12249.92471,47.2,0.091,0.155
1128.93919,12249.92471,47.2,0.091,0.166
1128.93919,12249.92471,47.2,0.091,0.176
1128.93919,12249.92471,47.2,0.091,0.188
1128.93919,12249.92471,47.2,0.09,0.203
1128.93919,12249.92471,47.2,0.091,0.22
1128.93919,12249.92471,47.2,0.091,0.237
1128.93919,12249.92471,47.2,0.09,0.252
1128.93919,12249.92471,47.2,0.091,0.27
1128.93919,12249.92471,47.2,0.091,0.288
1128.93919,12249.92471,47.2,0.091,0.307
1128.93919,12249.92471,47.2,0.091,0.322
1128.93919,12249.92471,47.2,0.091,0.337
1128.93919,12249.92471,47.2,0.091,0.353
1128.93919,12249.92471,47.2,0.091,0.367
1128.93919,12249.92471,47.2,0.091,0.379
1128.93919,12249.92471,47.2,0.091,0.395
1128.93919,12249.92471,47.2,0.091,0.414
1128.93919,12249.92471,47.2,0.091,0.435
1128.93919,12249.92471,47.2,0.091,0.454
1128.93919,12249.92471,47.2,0.091,0.474
1128.93919,12249.92471,47.2,0.091,0.491
1128.93919,12249.92471,47.2,0.091,0.504
1128.93919,12249.92471,47.2,0.091,0.518
1128.93919,12249.92471,47.2,0.091,0.533
1128.93919,12249.92471,47.2,0.091,0.552
1128.93919,12249.92471,47.2,0.091,0.552
1128.93919,12249.92471,47.2,0.091,0.565
1128.93919,12249.92471,47.2,0.091,0.574
1128.93919,12249.92471,47.2,0.091,0.583
1128.93919,12249.92471,47.2,0.091,0.588
1128.93919,12249.92471,47.2,0.091,0.595
1128.93919,12249.92471,47.2,0.091,0.604
1128.93919,12249.92471,47.2,0.091,0.611
1128.93919,12249.92471,47.2,0.091,0.621
1128.93919,12249.92471,47.2,0.091,0.629
1128.93919,12249.92471,47.2,0.091,0.639
1128.93919,12249.92471,47.2,0.091,0.654
1128.93919,12249.92471,47.2,0.091,0.671
1128.93919,12249.92471,47.2,0.091,0.685
1128.93919,12249.92471,47.2,0.091,0.701
1128.93919,12249.92471,47.2,0.091,0.714
1128.93919,12249.92471,47.2,0.091,0.727
1128.93919,12249.92471,47.2,0.091,0.744
1128.93919,12249.92471,47.2,0.091,0.758
1128.93919,12249.92471,47.2,0.091,0.774
1128.93919,12249.92471,47.2,0.091,0.788
1128.93919,12249.92471,47.2,0.091,0.801
1128.93919,12249.92471,47.2,0.091,0.815
1128.93919,12249.92471,47.2,0.091,0.829
1128.93919,12249.92471,47.2,0.091,0.842
1128.93919,12249.92471,47.2,0.091,0.857
1128.93919,12249.92471,47.2,0.091,0.87
1128.93919,12249.92471,47.2,0.091,0.885
1128.93919,12249.92471,47.2,0.091,0.898
1128.93919,12249.92471,47.2,0.091,0.911
1128.93919,12249.92471,47.2,0.091,0.924
1128.93919,12249.92471,47.2,0.091,0.939
1128.93919,12249.92471,47.2,0.091,0.953
1128.93919,12249.92471,47.2,0.091,0.972
1128.93919,12249.92471,47.2,0.091,0.986
1128.93919,12249.92471,47.2,0.091,0.999
1128.93919,12249.92471,47.2,0.091,1.009
1128.93919,12249.92471,47.2,0.091,1.016
1128.93919,12249.92471,47.2,0.091,1.023
1128.93919,12249.92471,47.2,0.091,1.035
1128.93919,12249.92471,47.2,0.091,1.05
1128.93919,12249.92471,47.2,0.091,1.064
1128.93919,12249.92471,47.2,0.091,1.076
1128.93919,12249.92471,47.2,0.091,1.09
1128.93919,12249.92471,47.2,0.091,1.105
1128.93919,12249.92471,47.2,0.091,1.119
1128.93919,12249.92471,47.2,0.091,1.136
1128.93919,12249.92471,47.2,0.091,1.152
1128.93919,12249.92471,47.2,0.091,1.167
1128.93919,12249.92471,47.2,0.091,1.181
1128.93919,12249.92471,47.2,0.091,1.192
1128.93919,12249.92471,47.2,0.091,1.204
1128.93919,12249.92471,47.2,0.091,1.215
1128.93919,12249.92471,47.2,0.091,1.226
1128.93919,12249.92471,47.2,0.091,1.237
1128.93919,12249.92471,47.2,0.091,1.249
1128.93919,12249.92471,47.2,0.091,1.259
1128.93919,12249.92471,47.2,0.091,1.269
1128.93919,12249.92471,47.2,0.091,1.277
1128.93919,12249.92471,47.2,0.091,1.291
1128.93919,12249.92471,47.2,0.091,1.291
1128.93919,12249.92471,47.2,0.091,1.307
1128.93919,12249.92471,47.2,0.091,1.325
1128.93919,12249.92471,47.2,0.091,1.342
1128.93919,12249.92471,47.2,0.091,1.359
1128.93919,12249.92471,47.2,0.091,1.376
1128.93919,12249.92471,47.2,0.091,1.396
1128.93919,12249.92471,47.2,0.091,1.413
1128.93919,12249.92471,47.2,0.091,1.431
1128.93919,12249.92471,47.2,0.091,1.444
1128.93919,12249.92471,47.2,0.091,1.453
1128.93919,12249.92471,47.2,0.091,1.459
1128.93919,12249.92471,47.2,0.091,1.467
1128.93919,12249.92471,47.2,0.091,1.477
1128.93919,12249.92471,47.2,0.091,1.492
1128.93919,12249.92471,47.2,0.091,1.509
1128.93919,12249.92471,47.2,0.091,1.526
1128.93919,12249.92471,47.2,0.091,1.543
1128.93919,12249.92471,47.2,0.091,1.559
1128.93919,12249.92471,47.2,0.09,1.576
1128.93919,12249.92471,47.2,0.091,1.595
1128.93919,12249.92471,47.2,0.091,1.613
1128.93919,12249.92471,47.2,0.091,1.63
1128.93919,12249.92471,47.2,0.09,1.649
1128.93919,12249.92471,47.2,0.091,1.667
1128.93919,12249.92471,47.2,0.091,1.687
1128.93919,12249.92471,47.2,0.091,1.703
1128.93919,12249.92471,47.2,0.091,1.721
1128.93919,12249.92471,47.2,0.091,1.74
1128.93919,12249.92471,47.2,0.091,1.755
1128.93919,12249.92471,47.2,0.091,1.772
1128.93919,12249.92471,47.2,0.091,1.788
1128.93919,12249.92471,47.2,0.091,1.802
1128.93919,12249.92471,47.2,0.091,1.82
1128.93919,12249.92471,47.2,0.091,1.837
1128.93919,12249.92471,47.2,0.091,1.856
1128.93919,12249.92471,47.2,0.091,1.87
1128.93919,12249.92471,47.2,0.091,1.882
1128.93919,12249.92471,47.2,0.091,1.892
1128.93919,12249.92471,47.2,0.091,1.902
1128.93919,12249.92471,47.2,0.091,1.918
1128.93919,12249.92471,47.2,0.091,1.936
1128.93919,12249.92471,47.2,0.091,1.955
1128.93919,12249.92471,47.2,0.091,1.971
1128.93919,12249.92471,47.2,0.091,1.988
1128.93919,12249.92471,47.2,0.091,2.003
1128.93919,12249.92471,47.2,0.091,2.019
1128.93919,12249.92471,47.2,0.091,2.035
1128.93919,12249.92471,47.2,0.091,2.059
1128.93919,12249.92471,47.2,0.091,2.084
1128.93919,12249.92471,47.2,0.091,2.105
1128.93919,12249.92471,47.2,0.091,2.123
1128.93919,12249.92471,47.2,0.091,2.134
1128.93919,12249.92471,47.2,0.091,2.151
1128.93919,12249.92471,47.2,0.091,2.166
1128.93919,12249.92471,47.2,0.091,2.188
1128.93919,12249.92471,47.2,0.091,2.21
1128.93919,12249.92471,47.2,0.091,2.232
1128.93919,12249.92471,47.2,0.091,2.251
1128.93919,12249.92471,47.2,0.091,2.271
1128.93919,12249.92471,47.2,0.091,2.291
1128.93919,12249.92471,47.2,0.091,2.291
1128.93919,12249.92471,47.2,0.091,2.312
1128.93919,12249.92471,47.2,0.091,2.332
1128.93919,12249.92471,47.2,0.091,2.351
1128.93919,12249.92471,47.2,0.091,2.367
1128.93919,12249.92471,47.2,0.091,2.387
1128.93919,12249.92471,47.2,0.091,2.405
1128.93919,12249.92471,47.2,0.091,2.43
1128.93919,12249.92471,47.2,0.091,2.453
1128.93919,12249.92471,47.2,0.091,2.477
1128.93919,12249.92471,47.2,0.091,2.503
1128.93919,12249.92471,47.2,0.091,2.523
1128.93919,12249.92471,47.2,0.091,2.545
1128.93919,12249.92471,47.2,0.091,2.567
1128.93919,12249.92471,47.2,0.091,2.589
1128.93919,12249.92471,47.2,0.09,2.61
1128.93919,12249.92471,47.2,0.09,2.629
1128.93919,12249.92471,47.2,0.09,2.645
1128.93919,12249.92471,47.2,0.091,2.658
1128.93919,12249.92471,47.2,0.091,2.673
1128.93919,12249.92471,47.2,0.091,2.69
1128.93919,12249.92471,47.2,0.091,2.708
1128.93919,12249.92471,47.2,0.091,2.725
1128.93919,12249.92471,47.2,0.091,2.742
1128.93919,12249.92471,47.2,0.091,2.758
1128.93919,12249.92471,47.2,0.09,2.775
1128.93919,12249.92471,47.2,0.09,2.792
1128.93919,12249.92471,47.2,0.091,2.811
1128.93919,12249.92471,47.2,0.091,2.83
1128.93919,12249.92471,47.2,0.09,2.85
1128.93919,12249.92471,47.2,0.09,2.863
1128.93919,12249.92471,47.2,0.091,2.877
1128.93919,12249.92471,47.2,0.09,2.888
1128.93919,12249.92471,47.2,0.091,2.901
1128.93919,12249.92471,47.2,0.09,2.92
1128.93919,12249.92471,47.2,0.09,2.94
1128.93919,12249.92471,47.2,0.09,2.963
1128.93919,12249.92471,47.2,0.09,2.985
1128.93919,12249.92471,47.2,0.09,3.006
1128.93919,12249.92471,47.2,0.09,3.026
1128.93919,12249.92471,47.2,0.09,3.045
1128.93919,12249.92471,47.2,0.09,3.064
1128.93919,12249.92471,47.2,0.09,3.084
1128.93919,12249.92471,47.2,0.09,3.101
1128.93919,12249.92471,47.2,0.09,3.118
1128.93919,12249.92471,47.2,0.09,3.136
1128.93919,12249.92471,47.2,0.09,3.153
1128.93919,12249.92471,47.2,0.09,3.171
1128.93919,12249.92471,47.2,0.09,3.189
1128.93919,12249.92471,47.2,0.09,3.202
1128.93919,12249.92471,47.2,0.09,3.217
1128.93919,12249.92471,47.2,0.09,3.231
1128.93919,12249.92471,47.2,0.09,3.249
1128.93919,12249.92471,47.2,0.09,3.269
1128.93919,12249.92471,47.2,0.091,3.287
1128.93919,12249.92471,47.2,0.09,3.3
1128.93919,12249.92471,47.2,0.09,3.309
1128.93919,12249.92471,47.2,0.09,3.315
1128.93919,12249.92471,47.2,0.091,3.315
1128.93919,12249.92471,47.2,0.093,3.317
1128.93919,12249.92471,47.2,0.108,3.321
1128.93919,12249.92471,47.2,0.108,3.321
1128.93919,12249.92471,47.2,0.122,3.325
1128.93919,12249.92471,47.2,0.143,3.328
1128.93919,12249.92471,47.2,0.168,3.334
1128.93919,12249.92471,47.2,0.176,3.338
1128.93919,12249.92471,47.2,0.182,3.34
1128.93919,12249.92471,47.2,0.187,3.346
1128.93919,12249.92471,47.2,0.191,3.351
1128.93919,12249.92471,47.2,0.193,3.36
1128.93919,12249.92471,47.2,0.193,3.369
1128.93919,12249.92471,47.2,0.191,3.377
1128.93919,12249.92471,47.2,0.184,3.388
1128.93919,12249.92471,47.2,0.182,3.393
1128.93919,12249.92471,47.2,0.182,3.394
1128.93919,12249.92471,47.2,0.182,3.396
1128.93919,12249.92471,47.2,0.182,3.401
1128.93919,12249.92471,47.2,0.182,3.407
1128.93919,12249.92471,47.2,0.182,3.416
1128.93919,12249.92471,47.2,0.182,3.417
1128.93919,12249.92471,47.2,0.182,3.422
1128.93919,12249.92471,47.2,0.181,3.427
1128.93919,12249.92471,47.2,0.181,3.432
1128.93919,12249.92471,47.2,0.181,3.438
1128.93919,12249.92471,47.2,0.181,3.443
1128.93919,12249.92471,47.2,0.181,3.443
1128.93919,12249.92471,47.2,0.181,3.446
1128.93919,12249.92471,47.2,0.181,3.446
1128.93919,12249.92471,47.2,0.181,3.445
1128.93919,12249.92471,47.2,0.181,3.446
1128.93919,12249.92471,47.2,0.181,3.445
1128.93919,12249.92471,47.2,0.181,3.446
1128.93919,12249.92471,47.2,0.181,3.445
1128.93919,12249.92471,47.2,0.181,3.445
1128.93919,12249.92471,47.2,0.181,3.445
1128.93919,12249.92471,47.2,0.181,3.443
1128.93919,12249.92471,47.2,0.182,3.443
1128.93919,12249.92471,47.2,0.181,3.443
1128.93919,12249.92471,47.2,0.181,3.443
1128.93919,12249.92471,47.2,0.182,3.443
1128.93919,12249.92471,47.2,0.181,3.442
1128.93919,12249.92471,47.2,0.182,3.442
1128.93919,12249.92471,47.2,0.182,3.443
1128.93919,12249.92471,47.2,0.181,3.441
1128.93919,12249.92471,47.2,0.182,3.443
1128.93919,12249.92471,47.2,0.181,3.442
1128.93919,12249.92471,47.2,0.181,3.443
1128.93919,12249.92471,47.2,0.181,3.443
1128.93919,12249.92471,47.2,0.182,3.444
1128.93919,12249.92471,47.2,0.182,3.444
1128.93919,12249.92471,47.2,0.181,3.445
1128.93919,12249.92471,47.2,0.182,3.444
1128.93919,12249.92471,47.2,0.182,3.446
1128.93919,12249.92471,47.2,0.182,3.448
1128.93919,12249.92471,47.2,0.182,3.447
1128.93919,12249.92471,47.2,0.181,3.45
1128.93919,12249.92471,47.2,0.182,3.449
1128.93919,12249.92471,47.2,0.182,3.45
1128.93919,12249.92471,47.2,0.182,3.45
1128.93919,12249.92471,47.2,0.182,3.449
1128.93919,12249.92471,47.2,0.182,3.452
1128.93919,12249.92471,47.2,0.181,3.451
1128.93919,12249.92471,47.2,0.181,3.451
1128.93919,12249.92471,47.2,0.182,3.451
1128.93919,12249.92471,47.2,0.182,3.452
1128.93919,12249.92471,47.2,0.182,3.451
1128.93919,12249.92471,47.2,0.182,3.452
1128.93919,12249.92471,47.2,0.182,3.452
1128.93919,12249.92471,47.2,0.182,3.45
1128.93919,12249.92471,47.2,0.182,3.451
1128.93919,12249.92471,47.2,0.182,3.451
1128.93919,12249.92471,47.2,0.182,3.45
1128.93919,12249.92471,47.2,0.182,3.45
1128.93919,12249.92471,47.2,0.182,3.45
1128.93919,12249.92471,47.2,0.182,3.448
1128.93919,12249.92471,47.2,0.182,3.45
1128.93919,12249.92471,47.2,0.182,3.448
1128.93919,12249.92471,47.2,0.182,3.448
1128.93919,12249.92471,47.2,0.182,3.448
1128.93919,12249.92471,47.2,0.182,3.448
1128.93919,12249.92471,47.2,0.182,3.447
1128.93919,12249.92471,47.2,0.182,3.447
1128.93919,12249.92471,47.2,0.182,3.447
1128.93919,12249.92471,47.2,0.182,3.447
1128.93919,12249.92471,47.2,0.182,3.445
1128.93919,12249.92471,47.2,0.182,3.445
1128.93919,12249.92471,47.2,0.181,3.446
1128.93919,12249.92471,47.2,0.182,3.445
1128.93919,12249.92471,47.2,0.182,3.445
1128.93919,12249.92471,47.2,0.182,3.446
1128.93919,12249.92471,47.2,0.182,3.445
1128.93919,12249.92471,47.2,0.182,3.447
1128.93919,12249.92471,47.2,0.182,3.447
1128.93919,12249.92471,47.2,0.182,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.182,3.449
1128.93919,12249.92471,47.2,0.181,3.449
1128.93919,12249.92471,47.2,0.182,3.45
1128.93919,12249.92471,47.2,0.182,3.451
1128.93919,12249.92471,47.2,0.181,3.45
1128.93919,12249.92471,47.2,0.181,3.451
1128.93919,12249.92471,47.2,0.182,3.452
1128.93919,12249.92471,47.2,0.182,3.451
1128.93919,12249.92471,47.2,0.182,3.453
1128.93919,12249.92471,47.2,0.181,3.452
1128.93919,12249.92471,47.2,0.182,3.451
1128.93919,12249.92471,47.2,0.181,3.452
1128.93919,12249.92471,47.2,0.181,3.45
1128.93919,12249.92471,47.2,0.181,3.45
1128.93919,12249.92471,47.2,0.181,3.45
1128.93919,12249.92471,47.2,0.181,3.449
1128.93919,12249.92471,47.2,0.182,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.182,3.447
1128.93919,12249.92471,47.2,0.181,3.446
1128.93919,12249.92471,47.2,0.181,3.446
1128.93919,12249.92471,47.2,0.181,3.446
1128.93919,12249.92471,47.2,0.181,3.445
1128.93919,12249.92471,47.2,0.181,3.445
1128.93919,12249.92471,47.2,0.181,3.445
1128.93919,12249.92471,47.2,0.181,3.445
1128.93919,12249.92471,47.2,0.181,3.445
1128.93919,12249.92471,47.2,0.181,3.446
1128.93919,12249.92471,47.2,0.181,3.445
1128.93919,12249.92471,47.2,0.181,3.447
1128.93919,12249.92471,47.2,0.181,3.447
1128.93919,12249.92471,47.2,0.181,3.446
1128.93919,12249.92471,47.2,0.181,3.447
1128.93919,12249.92471,47.2,0.181,3.447
1128.93919,12249.92471,47.2,0.181,3.446
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.447
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.449
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.449
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.447
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.449
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.449
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.449
1128.93919,12249.92471,47.2,0.181,3.447
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.449
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.447
1128.93919,12249.92471,47.2,0.181,3.449
1128.93919,12249.92471,47.2,0.181,3.448
1128.93919,12249.92471,47.2,0.181,3.449
1128.93919,12249.92471,47.2,0.181,3.446
1128.93919,12249.92471,47.2,0.181,3.447
1128.93919,12249.92471,47.2,0.181,3.447
1128.93919,12249.92471,47.2,0.181,3.447
1128.93919,12249.92471,47.2,0.181,3.447
